window_size,dp_x,dp_xy,J
10,-1.25,-0.7333333333333333,9.27822634139329
10,-1.25,-0.7,9.202685924928804
10,-1.25,-0.6666666666666666,9.124462801446564
10,-1.25,-0.6333333333333333,9.043428932311006
10,-1.25,-0.6,8.959448538324773
10,-1.25,-0.5666666666666667,8.872377562592467
10,-1.25,-0.5333333333333333,8.78206309972533
10,-1.25,-0.5,8.688342792275414
10,-1.25,-0.4666666666666667,8.591044196815412
10,-1.25,-0.43333333333333335,8.489984124318905
10,-1.25,-0.4,8.384967962750654
10,-1.25,-0.36666666666666664,8.275788994490389
10,-1.25,-0.3333333333333333,8.162227728034871
10,-1.25,-0.3,8.044051273306986
10,-1.25,-0.26666666666666666,7.92101280427034
10,-1.25,-0.23333333333333334,7.792851173548646
10,-1.25,-0.2,7.659290774646827
10,-1.25,-0.16666666666666666,7.520041793212108
10,-1.25,-0.13333333333333333,7.374801057459522
10,-1.25,-0.1,7.223253801987856
10,-1.25,-0.06666666666666667,7.0650768190720985
10,-1.25,-0.03333333333333333,6.899943720678139
10,-1.25,0.0,6.727533429367091
10,-1.25,0.03333333333333333,6.547543654170116
10,-1.25,0.06666666666666667,6.359712160142768
10,-1.25,0.1,6.163850419575535
10,-1.25,0.13333333333333333,5.959897323440945
10,-1.25,0.16666666666666666,5.74800616907094
10,-1.25,0.2,5.528688419633707
10,-1.25,0.23333333333333334,5.303057610569215
10,-1.25,0.26666666666666666,5.073257098299592
10,-1.25,0.3,4.843241844541479
10,-1.25,0.3333333333333333,4.620282871326825
10,-1.25,0.36666666666666664,4.418057077607587
10,-1.25,0.4,4.263547418463278
10,-1.25,0.43333333333333335,4.2142643646184395
10,-1.25,0.4666666666666667,4.408418927537591
10,-1.25,0.5,5.249355467456276
10,-1.25,0.5333333333333333,8.420042016100528
10,-1.25,0.5666666666666667,32.770588845370845
10,-1.25,0.6,1000.0
10,-1.25,0.6333333333333333,1000.0
10,-1.25,0.6666666666666666,1000.0
10,-1.25,0.7,1000.0
10,-1.25,0.7333333333333333,1000.0
10,-1.25,0.7666666666666667,1000.0
10,-1.25,0.8,1000.0
10,-1.25,0.8333333333333334,1000.0
10,-1.25,0.8666666666666667,1000.0
10,-1.25,0.9,1000.0
10,-1.25,0.9333333333333333,1000.0
10,-1.25,0.9666666666666667,1000.0
10,-1.25,1.0,1000.0
10,-1.2,-1.0,9.71619796400645
10,-1.2,-0.9666666666666667,9.655784515297798
10,-1.2,-0.9333333333333333,9.593394386832928
10,-1.2,-0.9,9.528941611760676
10,-1.2,-0.8666666666666667,9.462335446125998
10,-1.2,-0.8333333333333334,9.393480049006769
10,-1.2,-0.8,9.322274139026467
10,-1.2,-0.7666666666666667,9.248610625666496
10,-1.2,-0.7333333333333333,9.172376213809988
10,-1.2,-0.7,9.09345098001021
10,-1.2,-0.6666666666666666,9.0117079191146
10,-1.2,-0.6333333333333333,8.927012460123429
10,-1.2,-0.6,8.839221950566175
10,-1.2,-0.5666666666666667,8.74818510930376
10,-1.2,-0.5333333333333333,8.653741448602169
10,-1.2,-0.5,8.555720667701488
10,-1.2,-0.4666666666666667,8.453942022105812
10,-1.2,-0.43333333333333335,8.348213675706388
10,-1.2,-0.4,8.238332046996401
10,-1.2,-0.36666666666666664,8.124081166586436
10,-1.2,-0.3333333333333333,8.005232071779705
10,-1.2,-0.3,7.881542276289842
10,-1.2,-0.26666666666666666,7.752755371033265
10,-1.2,-0.23333333333333334,7.61860083794384
10,-1.2,-0.2,7.4787941969743414
10,-1.2,-0.16666666666666666,7.333037663113513
10,-1.2,-0.13333333333333333,7.181021575170674
10,-1.2,-0.1,7.022426986931041
10,-1.2,-0.06666666666666667,6.85693000952672
10,-1.2,-0.03333333333333333,6.68420880369651
10,-1.2,0.0,6.503954613448536
10,-1.2,0.03333333333333333,6.315889032294837
10,-1.2,0.06666666666666667,6.119791019946199
10,-1.2,0.1,5.915539444560235
10,-1.2,0.13333333333333333,5.703180876723658
10,-1.2,0.16666666666666666,5.483039504956585
10,-1.2,0.2,5.2558994459590656
10,-1.2,0.23333333333333334,5.0233159713610664
10,-1.2,0.26666666666666666,4.788166209032799
10,-1.2,0.3,4.555667881339191
10,-1.2,0.3333333333333333,4.335371262015872
10,-1.2,0.36666666666666664,4.145336766043606
10,-1.2,0.4,4.021727343766377
10,-1.2,0.43333333333333335,4.043675693391634
10,-1.2,0.4666666666666667,4.409799718126307
10,-1.2,0.5,5.744858585289463
10,-1.2,0.5333333333333333,11.096502752873395
10,-1.2,0.5666666666666667,95.94886697658478
10,-1.2,0.6,1000.0
10,-1.2,0.6333333333333333,1000.0
10,-1.2,0.6666666666666666,1000.0
10,-1.2,0.7,1000.0
10,-1.2,0.7333333333333333,1000.0
10,-1.2,0.7666666666666667,1000.0
10,-1.2,0.8,1000.0
10,-1.2,0.8333333333333334,1000.0
10,-1.2,0.8666666666666667,1000.0
10,-1.2,0.9,1000.0
10,-1.2,0.9333333333333333,1000.0
10,-1.2,0.9666666666666667,1000.0
10,-1.2,1.0,1000.0
10,-1.15,-1.0,9.628695447084963
10,-1.15,-0.9666666666666667,9.565634926023414
10,-1.15,-0.9333333333333333,9.500499070123984
10,-1.15,-0.9,9.433197430949166
10,-1.15,-0.8666666666666667,9.363634544527953
10,-1.15,-0.8333333333333334,9.291709598699347
10,-1.15,-0.8,9.217316076562051
10,-1.15,-0.7666666666666667,9.140341374599313
10,-1.15,-0.7333333333333333,9.060666394113499
10,-1.15,-0.7,8.978165104741446
10,-1.15,-0.6666666666666666,8.892704079059696
10,-1.15,-0.6333333333333333,8.804141997668642
10,-1.15,-0.6,8.712329124725091
10,-1.15,-0.5666666666666667,8.617106754751745
10,-1.15,-0.5333333333333333,8.51830663280492
10,-1.15,-0.5,8.415750351882737
10,-1.15,-0.4666666666666667,8.3092487340329
10,-1.15,-0.43333333333333335,8.198601205288199
10,-1.15,-0.4,8.083595179780986
10,-1.15,-0.36666666666666664,7.9640054758293894
10,-1.15,-0.3333333333333333,7.839593797422606
10,-1.15,-0.3,7.710108329798881
10,-1.15,-0.26666666666666666,7.575283519856151
10,-1.15,-0.23333333333333334,7.434840144209493
10,-1.15,-0.2,7.288485814780288
10,-1.15,-0.16666666666666666,7.135916141587566
10,-1.15,-0.13333333333333333,6.976816877071916
10,-1.15,-0.1,6.8108675253147455
10,-1.15,-0.06666666666666667,6.637747144743624
10,-1.15,-0.03333333333333333,6.457143457346008
10,-1.15,0.0,6.268766991301691
10,-1.15,0.03333333333333333,6.072372984756953
10,-1.15,0.06666666666666667,5.867795448457892
10,-1.15,0.1,5.655000645553883
10,-1.15,0.13333333333333333,5.434172294358548
10,-1.15,0.16666666666666666,5.205850011774366
10,-1.15,0.2,4.971159990626141
10,-1.15,0.23333333333333334,4.732211573792288
10,-1.15,0.26666666666666666,4.492805864819515
10,-1.15,0.3,4.259763723846633
10,-1.15,0.3333333333333333,4.045566911946478
10,-1.15,0.36666666666666664,3.8740217124190672
10,-1.15,0.4,3.793653735215014
10,-1.15,0.43333333333333335,3.913873189657911
10,-1.15,0.4666666666666667,4.523057417736274
10,-1.15,0.5,6.609975175031418
10,-1.15,0.5333333333333333,16.040510267478385
10,-1.15,0.5666666666666667,5217.475657453215
10,-1.15,0.6,1000.0
10,-1.15,0.6333333333333333,1000.0
10,-1.15,0.6666666666666666,1000.0
10,-1.15,0.7,1000.0
10,-1.15,0.7333333333333333,1000.0
10,-1.15,0.7666666666666667,1000.0
10,-1.15,0.8,1000.0
10,-1.15,0.8333333333333334,1000.0
10,-1.15,0.8666666666666667,1000.0
10,-1.15,0.9,1000.0
10,-1.15,0.9333333333333333,1000.0
10,-1.15,0.9666666666666667,1000.0
10,-1.15,1.0,1000.0
10,-1.1,-1.0,9.536369957623451
10,-1.1,-0.9666666666666667,9.470510842570794
10,-1.1,-0.9333333333333333,9.402472535127403
10,-1.1,-0.9,9.33215992034624
10,-1.1,-0.8666666666666667,9.259472625388256
10,-1.1,-0.8333333333333334,9.184304674787803
10,-1.1,-0.8,9.106544121786522
10,-1.1,-0.7666666666666667,9.026072654507251
10,-1.1,-0.7333333333333333,8.94276517587598
10,-1.1,-0.7,8.856489356430485
10,-1.1,-0.6666666666666666,8.767105159515259
10,-1.1,-0.6333333333333333,8.674464338904446
10,-1.1,-0.6,8.578409909689777
10,-1.1,-0.5666666666666667,8.478775594415186
10,-1.1,-0.5333333333333333,8.375385248073277
10,-1.1,-0.5,8.268052267893069
10,-1.1,-0.4666666666666667,8.156578997117334
10,-1.1,-0.43333333333333335,8.040756136581528
10,-1.1,-0.4,7.920362184424498
10,-1.1,-0.36666666666666664,7.795162933497066
10,-1.1,-0.3333333333333333,7.664911069175834
10,-1.1,-0.3,7.529345929096141
10,-1.1,-0.26666666666666666,7.388193513417612
10,-1.1,-0.23333333333333334,7.241166873612516
10,-1.1,-0.2,7.087967065528879
10,-1.1,-0.16666666666666666,6.928284938143269
10,-1.1,-0.13333333333333333,6.761804158027666
10,-1.1,-0.1,6.588206065331611
10,-1.1,-0.06666666666666667,6.407177259739235
10,-1.1,-0.03333333333333333,6.2184212909021355
10,-1.1,0.0,6.02167659117673
10,-1.1,0.03333333333333333,5.816744039190638
10,-1.1,0.06666666666666667,5.603529642225269
10,-1.1,0.1,5.382111447069356
10,-1.1,0.13333333333333333,5.152846232386528
10,-1.1,0.16666666666666666,4.916543409404344
10,-1.1,0.2,4.674756339484353
10,-1.1,0.23333333333333334,4.43028707977613
10,-1.1,0.26666666666666666,4.188097841163873
10,-1.1,0.3,3.9570429316130373
10,-1.1,0.3333333333333333,3.7533757393847957
10,-1.1,0.36666666666666664,3.608447676201535
10,-1.1,0.4,3.5874953836756704
10,-1.1,0.43333333333333335,3.8426120746032644
10,-1.1,0.4666666666666667,4.797190833747765
10,-1.1,0.5,8.05420935530963
10,-1.1,0.5333333333333333,25.861290436014308
10,-1.1,0.5666666666666667,1000.0
10,-1.1,0.6,1000.0
10,-1.1,0.6333333333333333,1000.0
10,-1.1,0.6666666666666666,1000.0
10,-1.1,0.7,1000.0
10,-1.1,0.7333333333333333,1000.0
10,-1.1,0.7666666666666667,1000.0
10,-1.1,0.8,1000.0
10,-1.1,0.8333333333333334,1000.0
10,-1.1,0.8666666666666667,1000.0
10,-1.1,0.9,1000.0
10,-1.1,0.9333333333333333,1000.0
10,-1.1,0.9666666666666667,1000.0
10,-1.1,1.0,1000.0
10,-1.05,-1.0,9.438937094850884
10,-1.05,-0.9666666666666667,9.37012126729689
10,-1.05,-0.9333333333333333,9.299017146068946
10,-1.05,-0.9,9.225524779873318
10,-1.05,-0.8666666666666667,9.149538715790898
10,-1.05,-0.8333333333333334,9.070947643575513
10,-1.05,-0.8,8.98963401628279
10,-1.05,-0.7666666666666667,8.905473646273206
10,-1.05,-0.7333333333333333,8.8183352758583
10,-1.05,-0.7,8.728080122204876
10,-1.05,-0.6666666666666666,8.634561396623804
10,-1.05,-0.6333333333333333,8.537623799110495
10,-1.05,-0.6,8.437102990060145
10,-1.05,-0.5666666666666667,8.332825042571642
10,-1.05,-0.5333333333333333,8.224605880848229
10,-1.05,-0.5,8.112250713135165
10,-1.05,-0.4666666666666667,7.995553471737559
10,-1.05,-0.43333333333333335,7.874296278409588
10,-1.05,-0.4,7.748248961480481
10,-1.05,-0.36666666666666664,7.617168662471513
10,-1.05,-0.3333333333333333,7.480799586108712
10,-1.05,-0.3,7.338872970692106
10,-1.05,-0.26666666666666666,7.1911073889547765
10,-1.05,-0.23333333333333334,7.037209537706984
10,-1.05,-0.2,6.876875745209113
10,-1.05,-0.16666666666666666,6.709794530060224
10,-1.05,-0.13333333333333333,6.535650703013944
10,-1.05,-0.1,6.354131743576711
10,-1.05,-0.06666666666666667,6.164937555998485
10,-1.05,-0.03333333333333333,5.9677952976473705
10,-1.05,0.0,5.7624819203480735
10,-1.05,0.03333333333333333,5.548858626008584
10,-1.05,0.06666666666666667,5.3269240740507335
10,-1.05,0.1,5.096897758869273
10,-1.05,0.13333333333333333,4.8593531946812805
10,-1.05,0.16666666666666666,4.615435842103856
10,-1.05,0.2,4.367230402831091
10,-1.05,0.23333333333333334,4.118402623496511
10,-1.05,0.26666666666666666,3.8753713583344247
10,-1.05,0.3,3.649568470593298
10,-1.05,0.3333333333333333,3.4621020710127404
10,-1.05,0.36666666666666664,3.3542491293618664
10,-1.05,0.4,3.413916965935373
10,-1.05,0.43333333333333335,3.8537631804641204
10,-1.05,0.4666666666666667,5.302768652717462
10,-1.05,0.5,10.429999396294491
10,-1.05,0.5333333333333333,48.01184993887568
10,-1.05,0.5666666666666667,1000.0
10,-1.05,0.6,1000.0
10,-1.05,0.6333333333333333,1000.0
10,-1.05,0.6666666666666666,1000.0
10,-1.05,0.7,1000.0
10,-1.05,0.7333333333333333,1000.0
10,-1.05,0.7666666666666667,1000.0
10,-1.05,0.8,1000.0
10,-1.05,0.8333333333333334,1000.0
10,-1.05,0.8666666666666667,1000.0
10,-1.05,0.9,1000.0
10,-1.05,0.9333333333333333,1000.0
10,-1.05,0.9666666666666667,1000.0
10,-1.05,1.0,1000.0
10,-1.0,-1.0,9.336115812602541
10,-1.0,-0.9666666666666667,9.2641790128804
10,-1.0,-0.9333333333333333,9.189839600765593
10,-1.0,-0.9,9.11299264081827
10,-1.0,-0.8666666666666667,9.033527454176946
10,-1.0,-0.8333333333333334,8.951327253493599
10,-1.0,-0.8,8.866268754842954
10,-1.0,-0.7666666666666667,8.77822176600746
10,-1.0,-0.7333333333333333,8.687048750873819
10,-1.0,-0.7,8.592604370164159
10,-1.0,-0.6666666666666666,8.494734999421114
10,-1.0,-0.6333333333333333,8.393278226147002
10,-1.0,-0.6,8.28806232936962
10,-1.0,-0.5666666666666667,8.178905746815808
10,-1.0,-0.5333333333333333,8.06561653752354
10,-1.0,-0.5,7.947991851397941
10,-1.0,-0.4666666666666667,7.825817422321518
10,-1.0,-0.43333333333333335,7.698867108536779
10,-1.0,-0.4,7.566902513958263
10,-1.0,-0.36666666666666664,7.429672738038768
10,-1.0,-0.3333333333333333,7.286914321569499
10,-1.0,-0.3,7.138351483943153
10,-1.0,-0.26666666666666666,6.9836967878659975
10,-1.0,-0.23333333333333334,6.822652426220077
10,-1.0,-0.2,6.654912411932824
10,-1.0,-0.16666666666666666,6.480166079691199
10,-1.0,-0.13333333333333333,6.298103501063127
10,-1.0,-0.1,6.108423709255813
10,-1.0,-0.06666666666666667,5.910847087937765
10,-1.0,-0.03333333333333333,5.705134004522371
10,-1.0,0.0,5.491112942820035
10,-1.0,0.03333333333333333,5.268723334972001
10,-1.0,0.06666666666666667,5.038081598817887
10,-1.0,0.1,4.7995846748184166
10,-1.0,0.13333333333333333,4.5540758325372455
10,-1.0,0.16666666666666666,4.303117212000054
10,-1.0,0.2,4.049452248914535
10,-1.0,0.23333333333333334,3.797821074206152
10,-1.0,0.26666666666666666,3.5564673723241382
10,-1.0,0.3,3.3400885680760317
10,-1.0,0.3333333333333333,3.1760444741709106
10,-1.0,0.36666666666666664,3.118690514099467
10,-1.0,0.4,3.2867908988652776
10,-1.0,0.43333333333333335,3.9794573364803814
10,-1.0,0.4666666666666667,6.1424326673865535
10,-1.0,0.5,14.352645185718675
10,-1.0,0.5333333333333333,111.1252776052003
10,-1.0,0.5666666666666667,1000.0
10,-1.0,0.6,1000.0
10,-1.0,0.6333333333333333,1000.0
10,-1.0,0.6666666666666666,1000.0
10,-1.0,0.7,1000.0
10,-1.0,0.7333333333333333,1000.0
10,-1.0,0.7666666666666667,1000.0
10,-1.0,0.8,1000.0
10,-1.0,0.8333333333333334,1000.0
10,-1.0,0.8666666666666667,1000.0
10,-1.0,0.9,1000.0
10,-1.0,0.9333333333333333,1000.0
10,-1.0,0.9666666666666667,1000.0
10,-1.0,1.0,1000.0
10,-0.95,-1.0,9.227989303198692
10,-0.95,-0.9666666666666667,9.152761794180925
10,-0.95,-0.9333333333333333,9.075012247578442
10,-0.95,-0.9,8.994630626450054
10,-0.95,-0.8666666666666667,8.911500914787855
10,-0.95,-0.8333333333333334,8.825500745299736
10,-0.95,-0.8,8.736501005290837
10,-0.95,-0.7666666666666667,8.644365420507238
10,-0.95,-0.7333333333333333,8.548950117273614
10,-0.95,-0.7,8.450103163916317
10,-0.95,-0.6666666666666666,8.347664093382946
10,-0.95,-0.6333333333333333,8.2414634102426
10,-0.95,-0.6,8.131322087004516
10,-0.95,-0.5666666666666667,8.017051057105245
10,-0.95,-0.5333333333333333,7.898450715231062
10,-0.95,-0.5,7.775310440208468
10,-0.95,-0.4666666666666667,7.647408162000237
10,-0.95,-0.43333333333333335,7.5145100030802725
10,-0.95,-0.4,7.376370036629602
10,-0.95,-0.36666666666666664,7.232730221047277
10,-0.95,-0.3333333333333333,7.083320594335711
10,-0.95,-0.3,6.927859846164234
10,-0.95,-0.26666666666666666,6.7660564345963214
10,-0.95,-0.23333333333333334,6.597610485840804
10,-0.95,-0.2,6.422216820179577
10,-0.95,-0.16666666666666666,6.239569603077709
10,-0.95,-0.13333333333333333,6.049369355616621
10,-0.95,-0.1,5.851333418803049
10,-0.95,-0.06666666666666667,5.645211528527888
10,-0.95,-0.03333333333333333,5.430809052238645
10,-0.95,0.0,5.208021892040747
10,-0.95,0.03333333333333333,4.976889479652793
10,-0.95,0.06666666666666667,4.7376764304358305
10,-0.95,0.1,4.491000729721997
10,-0.95,0.13333333333333333,4.2380396653709855
10,-0.95,0.16666666666666666,3.980870060597361
10,-0.95,0.2,3.7230497309916406
10,-0.95,0.23333333333333334,3.4706526525729084
10,-0.95,0.26666666666666666,3.2342058153708173
10,-0.95,0.3,3.0325419212375735
10,-0.95,0.3333333333333333,2.9010742083165995
10,-0.95,0.36666666666666664,2.9114137693325803
10,-0.95,0.4,3.224437473191436
10,-0.95,0.43333333333333335,4.263300516629698
10,-0.95,0.4666666666666667,7.46711044652829
10,-0.95,0.5,20.941487696439086
10,-0.95,0.5333333333333333,421.04174898018135
10,-0.95,0.5666666666666667,1000.0
10,-0.95,0.6,1000.0
10,-0.95,0.6333333333333333,1000.0
10,-0.95,0.6666666666666666,1000.0
10,-0.95,0.7,1000.0
10,-0.95,0.7333333333333333,1000.0
10,-0.95,0.7666666666666667,1000.0
10,-0.95,0.8,1000.0
10,-0.95,0.8333333333333334,1000.0
10,-0.95,0.8666666666666667,1000.0
10,-0.95,0.9,1000.0
10,-0.95,0.9333333333333333,1000.0
10,-0.95,0.9666666666666667,1000.0
10,-0.95,1.0,1000.0
10,-0.9,-1.0,9.113873071581846
10,-0.9,-0.9666666666666667,9.035180549770924
10,-0.9,-0.9333333333333333,8.953841674019449
10,-0.9,-0.9,8.869741229010925
10,-0.9,-0.8666666666666667,8.782757796141823
10,-0.9,-0.8333333333333334,8.692763377102269
10,-0.9,-0.8,8.599622997280289
10,-0.9,-0.7666666666666667,8.50319428944171
10,-0.9,-0.7333333333333333,8.403327058768918
10,-0.9,-0.7,8.299862831211033
10,-0.9,-0.6666666666666666,8.192634388289232
10,-0.9,-0.6333333333333333,8.081465293125282
10,-0.9,-0.6,7.966169414675586
10,-0.9,-0.5666666666666667,7.846550460169595
10,-0.9,-0.5333333333333333,7.7224015298682085
10,-0.9,-0.5,7.593504713891843
10,-0.9,-0.4666666666666667,7.4596307586059964
10,-0.9,-0.43333333333333335,7.3205388407344465
10,-0.9,-0.4,7.1759765022014435
10,-0.9,-0.36666666666666664,7.025679819438472
10,-0.9,-0.3333333333333333,6.86937391010532
10,-0.9,-0.3,6.7067739217032045
10,-0.9,-0.26666666666666666,6.537586706177986
10,-0.9,-0.23333333333333334,6.361513471153296
10,-0.9,-0.2,6.178253825598503
10,-0.9,-0.16666666666666666,5.9875118271322885
10,-0.9,-0.13333333333333333,5.789004924483686
10,-0.9,-0.1,5.582477128676229
10,-0.9,-0.06666666666666667,5.36771843523941
10,-0.9,-0.03333333333333333,5.144593619738651
10,-0.9,0.0,4.9130853255842375
10,-0.9,0.03333333333333333,4.673359372056214
10,-0.9,0.06666666666666667,4.425865393034702
10,-0.9,0.1,4.171495129436036
10,-0.9,0.13333333333333333,3.9118376710741365
10,-0.9,0.16666666666666666,3.6496035180354633
10,-0.9,0.2,3.3893548662037998
10,-0.9,0.23333333333333334,3.138818817636295
10,-0.9,0.26666666666666666,2.9113761836731147
10,-0.9,0.3,2.7310935782417123
10,-0.9,0.3333333333333333,2.6437595612369424
10,-0.9,0.36666666666666664,2.7437705430497
10,-0.9,0.4,3.2495824444979227
10,-0.9,0.43333333333333335,4.763000284135569
10,-0.9,0.4666666666666667,9.498634062498123
10,-0.9,0.5,32.32424704901183
10,-0.9,0.5333333333333333,1000.0
10,-0.9,0.5666666666666667,1000.0
10,-0.9,0.6,1000.0
10,-0.9,0.6333333333333333,1000.0
10,-0.9,0.6666666666666666,1000.0
10,-0.9,0.7,1000.0
10,-0.9,0.7333333333333333,1000.0
10,-0.9,0.7666666666666667,1000.0
10,-0.9,0.8,1000.0
10,-0.9,0.8333333333333334,1000.0
10,-0.9,0.8666666666666667,1000.0
10,-0.9,0.9,1000.0
10,-0.9,0.9333333333333333,1000.0
10,-0.9,0.9666666666666667,1000.0
10,-0.9,1.0,1000.0
10,-0.85,-1.0,8.993452617123108
10,-0.85,-0.9666666666666667,8.911117414321826
10,-0.85,-0.9333333333333333,8.826006992017057
10,-0.85,-0.9,8.738000931949406
10,-0.85,-0.8666666666666667,8.64697240627883
10,-0.85,-0.8333333333333334,8.552787800806414
10,-0.85,-0.8,8.455306320486898
10,-0.85,-0.7666666666666667,8.3543795784252
10,-0.85,-0.7333333333333333,8.249851170379365
10,-0.85,-0.7,8.141556237915978
10,-0.85,-0.6666666666666666,8.029321024882002
10,-0.85,-0.6333333333333333,7.912962433905636
10,-0.85,-0.6,7.792287592405269
10,-0.85,-0.5666666666666667,7.667093441326864
10,-0.85,-0.5333333333333333,7.537166364905245
10,-0.85,-0.5,7.402281886653775
10,-0.85,-0.4666666666666667,7.262204466238191
10,-0.85,-0.43333333333333335,7.116687444894029
10,-0.85,-0.4,6.965473205053892
10,-0.85,-0.36666666666666664,6.808293634976992
10,-0.85,-0.3333333333333333,6.644871024529884
10,-0.85,-0.3,6.4749195684914
10,-0.85,-0.26666666666666666,6.298147725851009
10,-0.85,-0.23333333333333334,6.114261788268151
10,-0.85,-0.2,5.92297116485942
10,-0.85,-0.16666666666666666,5.723996120207557
10,-0.85,-0.13333333333333333,5.517079050536521
10,-0.85,-0.1,5.302000919411018
10,-0.85,-0.06666666666666667,5.078605316800225
10,-0.85,-0.03333333333333333,4.84683395648084
10,-0.85,0.0,4.6067796445265765
10,-0.85,0.03333333333333333,4.358766487299725
10,-0.85,0.06666666666666667,4.103473584738267
10,-0.85,0.1,3.842130058444065
10,-0.85,0.13333333333333333,3.5768308344752597
10,-0.85,0.16666666666666666,3.311064430203738
10,-0.85,0.2,3.0506291679190607
10,-0.85,0.23333333333333334,2.8052978428395265
10,-0.85,0.26666666666666666,2.5920143276798626
10,-0.85,0.3,2.4414651727596124
10,-0.85,0.3333333333333333,2.412801316917448
10,-0.85,0.36666666666666664,2.630507843678315
10,-0.85,0.4,3.391814796530055
10,-0.85,0.43333333333333335,5.556321460151005
10,-0.85,0.4666666666666667,12.565806667054257
10,-0.85,0.5,52.751268270997215
10,-0.85,0.5333333333333333,1000.0
10,-0.85,0.5666666666666667,1000.0
10,-0.85,0.6,1000.0
10,-0.85,0.6333333333333333,1000.0
10,-0.85,0.6666666666666666,1000.0
10,-0.85,0.7,1000.0
10,-0.85,0.7333333333333333,1000.0
10,-0.85,0.7666666666666667,1000.0
10,-0.85,0.8,1000.0
10,-0.85,0.8333333333333334,1000.0
10,-0.85,0.8666666666666667,1000.0
10,-0.85,0.9,1000.0
10,-0.85,0.9333333333333333,1000.0
10,-0.85,0.9666666666666667,1000.0
10,-0.85,1.0,1000.0
10,-0.8,-1.0,8.86642848204108
10,-0.8,-0.9666666666666667,8.780271103879127
10,-0.8,-0.9333333333333333,8.691205584882672
10,-0.8,-0.9,8.599106345323767
10,-0.8,-0.8666666666666667,8.503841215428759
10,-0.8,-0.8333333333333334,8.405271063149033
10,-0.8,-0.8,8.303249407599747
10,-0.8,-0.7666666666666667,8.197622020284483
10,-0.8,-0.7333333333333333,8.088226517292775
10,-0.8,-0.7,7.974891947087823
10,-0.8,-0.6666666666666666,7.857438380413145
10,-0.8,-0.6333333333333333,7.735676511404735
10,-0.8,-0.6,7.609407282424028
10,-0.8,-0.5666666666666667,7.4784215497353985
10,-0.8,-0.5333333333333333,7.3424998133713695
10,-0.8,-0.5,7.20141204296001
10,-0.8,-0.4666666666666667,7.054917642782625
10,-0.8,-0.43333333333333335,6.902765615099269
10,-0.8,-0.4,6.744695002570251
10,-0.8,-0.36666666666666664,6.580435720961301
10,-0.8,-0.3333333333333333,6.409709935997305
10,-0.8,-0.3,6.232234198828972
10,-0.8,-0.26666666666666666,6.047722641573669
10,-0.8,-0.23333333333333334,5.8558916608109755
10,-0.8,-0.2,5.656466703079864
10,-0.8,-0.16666666666666666,5.4491920446174325
10,-0.8,-0.13333333333333333,5.233844880029433
10,-0.8,-0.1,5.0102556875543165
10,-0.8,-0.06666666666666667,4.778337867764544
10,-0.8,-0.03333333333333333,4.538131310097747
10,-0.8,0.0,4.2898672758910275
10,-0.8,0.03333333333333333,4.034066619024987
10,-0.8,0.06666666666666667,3.771691451594434
10,-0.8,0.1,3.5043849604257504
10,-0.8,0.13333333333333333,3.2348614604110644
10,-0.8,0.16666666666666666,2.9675624152530014
10,-0.8,0.2,2.7098046973368075
10,-0.8,0.23333333333333334,2.473888985502371
10,-0.8,0.26666666666666666,2.281202687929355
10,-0.8,0.3,2.1707973589289438
10,-0.8,0.3333333333333333,2.2190179624004127
10,-0.8,0.36666666666666664,2.59004577592055
10,-0.8,0.4,3.68878090894966
10,-0.8,0.43333333333333335,6.746661523252726
10,-0.8,0.4666666666666667,17.1537439251776
10,-0.8,0.5,91.17783912097643
10,-0.8,0.5333333333333333,1000.0
10,-0.8,0.5666666666666667,1000.0
10,-0.8,0.6,1000.0
10,-0.8,0.6333333333333333,1000.0
10,-0.8,0.6666666666666666,1000.0
10,-0.8,0.7,1000.0
10,-0.8,0.7333333333333333,1000.0
10,-0.8,0.7666666666666667,1000.0
10,-0.8,0.8,1000.0
10,-0.8,0.8333333333333334,1000.0
10,-0.8,0.8666666666666667,1000.0
10,-0.8,0.9,1000.0
10,-0.8,0.9333333333333333,1000.0
10,-0.8,0.9666666666666667,1000.0
10,-0.8,1.0,1000.0
10,-0.75,-1.0,8.732509487804624
10,-0.75,-0.9666666666666667,8.642350537316409
10,-0.75,-0.9333333333333333,8.549147140908921
10,-0.75,-0.9,8.452768680605647
10,-0.75,-0.8666666666666667,8.353077803216701
10,-0.75,-0.8333333333333334,8.249930058821226
10,-0.75,-0.8,8.143173529401064
10,-0.75,-0.7666666666666667,8.03264845088764
10,-0.75,-0.7333333333333333,7.91818683324285
10,-0.75,-0.7,7.799612084993029
10,-0.75,-0.6666666666666666,7.676738651019888
10,-0.75,-0.6333333333333333,7.5493716755798825
10,-0.75,-0.6,7.417306706743619
10,-0.75,-0.5666666666666667,7.280329464091608
10,-0.75,-0.5333333333333333,7.138215699086555
10,-0.75,-0.5,6.990731187787642
10,-0.75,-0.4666666666666667,6.837631909498001
10,-0.75,-0.43333333333333335,6.678664483998345
10,-0.75,-0.4,6.513566966314618
10,-0.75,-0.36666666666666664,6.34207013455664
10,-0.75,-0.3333333333333333,6.163899457764859
10,-0.75,-0.3,5.978778003671312
10,-0.75,-0.26666666666666666,5.786430651069243
10,-0.75,-0.23333333333333334,5.586590123879865
10,-0.75,-0.2,5.379005588719356
10,-0.75,-0.16666666666666666,5.163454894186006
