start_index,direction,t,ratio
21,5,8.3,0.279436996536029
21,5,8.4,0.2775584188745444
21,5,8.5,0.27571705426048343
21,5,8.6,0.2739141343073804
21,5,8.7,0.2721509158292904
21,5,8.8,0.2704286925086147
21,5,8.9,0.2687488056471199
21,5,9.0,0.2671126542665419
21,5,9.1,0.2655217047924649
21,5,9.2,0.26397750051438723
21,5,9.3,0.26248167099801345
21,5,9.4,0.2610359415927836
21,5,9.5,0.25964214317756523
21,5,9.6,0.2583022222655187
21,5,9.7,0.257018251590334
21,5,9.8,0.25579244128656375
21,5,9.9,0.25462715078477516
21,5,10.0,0.25352490153544455
21,6,0.0,1.0000000000000497
21,6,0.1,1.041742428537699
21,6,0.2,1.088274182552366
21,6,0.3,1.1401829796064333
21,6,0.4,1.1981424622600034
21,6,0.5,1.2629240940606499
21,6,0.6,1.3354099809340776
21,6,0.7,1.4166061721840826
21,6,0.8,1.5076555990976568
21,6,0.9,1.609849184603085
21,6,1.0,1.7246326923753064
21,6,1.1,1.853605421095202
21,6,1.2,1.9985046790490804
21,6,1.3,2.1611668354849374
21,6,1.4,2.343451360712824
21,6,1.5,2.547108444858781
21,6,1.6,2.7735636623894946
21,6,1.7,3.023585693197027
21,6,1.8,3.2967980333815783
21,6,1.9,3.5909988283302603
21,6,2.0,3.90127528857435
21,6,2.1,4.218957340994074
21,6,2.2,4.530568736568122
21,6,2.3,4.8171118736576295
21,6,2.4,5.054234002883624
21,6,2.5,5.213954072678145
21,6,2.6,5.268469960288251
21,6,2.7,5.195897592081809
21,6,2.8,4.9866494967443185
21,6,2.9,4.648098694983595
21,6,3.0,4.205141376587599
21,6,3.1,3.695799176163675
21,6,3.2,3.1633728077552594
21,6,3.3,2.6482370186613147
21,6,3.4,2.1820696265876975
21,6,3.5,1.785571524490248
21,6,3.6,1.4688972927292356
21,6,3.7,1.2331255592007913
21,6,3.8,1.0715543652870805
21,6,3.9,0.9711588180739364
21,6,4.0,0.9154791343597618
21,6,4.1,0.8886174858946166
21,6,4.2,0.8781605422514379
21,6,4.3,0.875868872782004
21,6,4.4,0.8768942393758138
21,6,4.5,0.8786504007980973
21,6,4.6,0.879896152978897
21,6,4.7,0.8801309518072237
21,6,4.8,0.8792357879615649
21,6,4.9,0.8772724729499215
21,6,5.0,0.8743765331940039
21,6,5.1,0.8707027812977456
21,6,5.2,0.8663995534747857
21,6,5.3,0.8615980640913142
21,6,5.4,0.8564094192402378
21,6,5.5,0.8509252700453912
21,6,5.6,0.8452199922323406
21,6,5.7,0.8393533194601739
21,6,5.8,0.8333729176550948
21,6,5.9,0.8273166822207362
21,6,6.0,0.8212146900464411
21,6,6.1,0.8150908104692561
21,6,6.2,0.8089640104903393
21,6,6.3,0.8028493996951284
21,6,6.4,0.7967590602769181
21,6,6.5,0.790702703084469
21,6,6.6,0.784688184607941
21,6,6.7,0.7787219137692313
21,6,6.8,0.772809171890591
21,6,6.9,0.7669543645185359
21,6,7.0,0.7611612198957298
21,6,7.1,0.7554329457334165
21,6,7.2,0.749772353415593
21,6,7.3,0.7441819567889076
21,6,7.4,0.7386640511274695
21,6,7.5,0.7332207766392662
21,6,7.6,0.7278541699339369
21,6,7.7,0.7225662061205059
