param,window_size,window,t,v,w,is_node
true,100,1,84.6,-1.6256818756685714,0.2514255267547803,false
true,100,1,84.7,-1.6201799294648855,0.24246169621471672,false
true,100,1,84.8,-1.6146805121188441,0.23359891585440093,false
true,100,1,84.9,-1.6091835122076816,0.22483652129495676,false
true,100,1,85.0,-1.6036888163133105,0.21617385329241717,false
true,100,1,85.1,-1.5981963089635272,0.2076102577211104,false
true,100,1,85.2,-1.5927058725708019,0.19914508555763072,false
true,100,1,85.3,-1.5872173873686017,0.19077769286540913,false
true,100,1,85.4,-1.5817307313451787,0.1825074407799006,false
true,100,1,85.5,-1.5762457801747525,0.17433369549440414,false
true,100,1,85.6,-1.5707624071459911,0.16625582824653254,false
true,100,1,85.7,-1.5652804830877025,0.1582732153053502,false
true,100,1,85.8,-1.5597998762916223,0.15038523795919692,false
true,100,1,85.9,-1.5543204524321859,0.14259128250421693,false
true,100,1,86.0,-1.5488420744831597,0.13489074023361367,false
true,100,1,86.1,-1.5433646026309993,0.12728300742765047,false
true,100,1,86.2,-1.537887894184789,0.11976748534441994,false
true,100,1,86.3,-1.5324118034826164,0.1123435802114042,false
true,100,1,86.4,-1.5269361817942146,0.1050107032178505,false
true,100,1,86.5,-1.521460877219711,0.09776827050798734,false
true,100,1,86.6,-1.5159857345842933,0.09061570317510734,false
true,100,1,86.7,-1.5105105953286082,0.08355242725654478,false
true,100,1,86.8,-1.5050352973946886,0.07657787372957701,false
true,100,1,86.9,-1.499559675107196,0.06969147850828004,false
true,100,1,87.0,-1.4940835590497556,0.06289268244137076,false
true,100,1,87.1,-1.4886067759361405,0.05618093131106954,false
true,100,1,87.2,-1.483129148476059,0.049555675833018564,false
true,100,1,87.3,-1.477650495235274,0.04301637165729347,false
true,100,1,87.4,-1.4721706304897764,0.03656247937054753,false
true,100,1,87.5,-1.4666893640737118,0.030193464499329824,false
true,100,1,87.6,-1.4612065012207471,0.023908797514620782,false
true,100,1,87.7,-1.4557218423985427,0.017707953837631248,false
true,100,1,87.8,-1.450235183135976,0.011590413846913141,false
true,100,1,87.9,-1.4447463138427445,0.005555662886832759,false
true,100,1,88.0,-1.4392550196209488,-0.0003968087225396967,false
true,100,1,88.1,-1.4337610800682385,-0.006267505674067787,false
true,100,1,88.2,-1.428264269072073,-0.012056927660653959,false
true,100,1,88.3,-1.4227643545946262,-0.017765569360749314,false
true,100,1,88.4,-1.4172610984478322,-0.023393920422201536,false
true,100,1,88.5,-1.41175425605804,-0.02894246544437083,false
true,100,1,88.6,-1.4062435762197134,-0.0344116839584399,false
true,100,1,88.7,-1.400728800837572,-0.03980205040583971,false
true,100,1,88.8,-1.3952096646565377,-0.045114034114708254,false
true,100,1,88.9,-1.3896858949788056,-0.05034809927429526,false
true,100,1,89.0,-1.3841572113673173,-0.05550470490722,false
true,100,1,89.1,-1.3786233253348692,-0.0605843048394847,false
true,100,1,89.2,-1.3730839400180321,-0.06558734766814002,false
true,100,1,89.3,-1.3675387498350153,-0.07051427672649303,false
true,100,1,89.4,-1.361987440126541,-0.07536553004674156,false
true,100,1,89.5,-1.356429686778739,-0.08014154031991198,false
true,100,1,89.6,-1.3508651558270022,-0.0848427348529703,false
true,100,1,89.7,-1.345293503039675,-0.08946953552296776,false
true,100,1,89.8,-1.3397143734803676,-0.094022358728075,false
true,100,1,89.9,-1.3341274010476045,-0.09850161533534842,false
true,100,1,90.0,-1.3285322079904338,-0.10290771062506385,false
true,100,1,90.1,-1.3229284043985183,-0.10724104423144176,false
true,100,1,90.2,-1.3173155876651341,-0.11150201007957726,false
true,100,1,90.3,-1.311693341921386,-0.11569099631837645,false
true,100,1,90.4,-1.3060612374398286,-0.119808385249288,false
true,100,1,90.5,-1.300418830005554,-0.12385455325060488,false
true,100,1,90.6,-1.2947656602526652,-0.1278298706970973,false
true,100,1,90.7,-1.2891012529639003,-0.13173470187472133,false
true,100,1,90.8,-1.2834251163310095,-0.13556940489013164,false
true,100,1,90.9,-1.2777367411733076,-0.13933433157470823,false
true,100,1,91.0,-1.2720356001116313,-0.14302982738278772,false
true,100,1,91.1,-1.266321146694721,-0.14665623128376876,false
true,100,1,91.2,-1.2605928144748173,-0.15021387564773872,false
true,100,1,91.3,-1.2548500160290175,-0.1537030861242442,false
true,100,1,91.4,-1.2490921419226657,-0.15712418151380206,false
true,100,1,91.5,-1.2433185596107614,-0.16047747363171908,false
true,100,1,91.6,-1.2375286122730476,-0.16376326716375805,false
true,100,1,91.7,-1.231721617578099,-0.16698185951315492,false
true,100,1,91.8,-1.2258968663713499,-0.170133540638456,false
true,100,1,91.9,-1.2200536212815893,-0.17321859288160601,false
true,100,1,92.0,-1.2141911152400002,-0.17623729078567518,false
true,100,1,92.1,-1.2083085499053337,-0.1791899009015692,false
true,100,1,92.2,-1.202405093988264,-0.18207668158301632,false
true,100,1,92.3,-1.1964798814673907,-0.18489788276907262,false
true,100,1,92.4,-1.190532009688704,-0.18765374575332908,false
true,100,1,92.5,-1.1845605373396286,-0.19034450293894045,false
true,100,1,92.6,-1.1785644822879868,-0.19297037757852906,false
true,100,1,92.7,-1.1725428192753722,-0.19553158349794056,false
true,100,1,92.8,-1.1664944774534918,-0.19802832480274934,false
true,100,1,92.9,-1.160418337751011,-0.20046079556632182,false
true,100,1,93.0,-1.1543132300573045,-0.20282917949815069,false
true,100,1,93.1,-1.1481779302082702,-0.20513364959106703,false
true,100,1,93.2,-1.1420111567579998,-0.20737436774582313,false
true,100,1,93.3,-1.1358115675185738,-0.2095514843714129,false
true,100,1,93.4,-1.1295777558485847,-0.2116651379593595,false
true,100,1,93.5,-1.1233082466691373,-0.21371545463004857,false
true,100,1,93.6,-1.1170014921840303,-0.2157025476490211,false
true,100,1,93.7,-1.1106558672785491,-0.21762651691095794,false
true,100,1,93.8,-1.104269664568784,-0.21948744838888848,false
true,100,1,93.9,-1.0978410890705943,-0.2212854135459378,false
true,100,1,94.0,-1.0913682524542243,-0.22302046870668432,false
true,100,1,94.1,-1.084849166847122,-0.22469265438493408,false
true,100,1,94.2,-1.0782817381436562,-0.22630199456442543,false
true,100,1,94.3,-1.0716637587761255,-0.22784849592865242,false
true,100,1,94.4,-1.0649928998966556,-0.22933214703563826,false
true,100,1,94.5,-1.0582667029142094,-0.23075291743309312,false
true,100,1,94.6,-1.0514825703249302,-0.23211075670895176,false
true,100,1,94.7,-1.0446377557672988,-0.2334055934717989,false
true,100,1,94.8,-1.0377293532260372,-0.23463733425515007,false
true,100,1,94.9,-1.0307542853001956,-0.2358058623389534,false
true,100,1,95.0,-1.0237092904413134,-0.2369110364810094,false
true,100,1,95.1,-1.016590909056788,-0.23795268955025867,false
true,100,1,95.2,-1.0093954683614519,-0.23893062705305668,false
true,100,1,95.3,-1.0021190658466568,-0.23984462554262295,false
true,100,1,95.4,-0.9947575512206673,-0.24069443090081363,false
true,100,1,95.5,-0.987306506656616,-0.24147975648019956,false
true,100,1,95.6,-0.9797612251643684,-0.2422002810931263,false
true,100,1,95.7,-0.9721166868800428,-0.242855646832964,false
true,100,1,95.8,-0.9643675330412199,-0.24344545671110449,false
true,100,1,95.9,-0.9565080373865917,-0.24396927209140362,false
true,100,1,96.0,-0.9485320746854021,-0.24442660990167017,false
true,100,1,96.1,-0.9404330860638647,-0.24481693959943374,false
true,100,1,96.2,-0.9322040407520915,-0.24513967986654525,false
true,100,1,96.3,-0.9238373938250377,-0.24539419500412898,false
true,100,1,96.4,-0.9153250394535606,-0.2455797909959613,false
true,100,1,96.5,-0.9066582591157137,-0.24569571120443923,false
true,100,1,96.6,-0.8978276641424504,-0.24574113165884953,false
true,100,1,96.7,-0.8888231318843596,-0.2457151558905744,false
true,100,1,96.8,-0.8796337346849837,-0.2456168092640763,false
true,100,1,96.9,-0.8702476607293954,-0.24544503274588123,false
true,100,1,97.0,-0.8606521257013954,-0.24519867604619489,false
true,100,1,97.1,-0.8508332740257909,-0.24487649005908582,false
true,100,1,97.2,-0.8407760682900465,-0.2444771185171769,false
true,100,1,97.3,-0.8304641652278276,-0.24399908876528842,false
true,100,1,97.4,-0.8198797764004909,-0.24344080154422856,false
true,100,1,97.5,-0.8090035114254243,-0.2428005196606405,false
true,100,1,97.6,-0.7978142012653122,-0.2420763554011503,false
true,100,1,97.7,-0.7862886987016995,-0.24126625652862158,false
true,100,1,97.8,-0.7744016526601494,-0.24036799067464432,false
true,100,1,97.9,-0.7621252525218412,-0.23937912791492383,false
true,100,1,98.0,-0.7494289379350217,-0.23829702128235772,false
true,100,1,98.1,-0.7362790689150422,-0.23711878493555635,false
true,100,1,98.2,-0.7226385501778607,-0.23584126965752186,false
true,100,1,98.3,-0.7084664026715652,-0.23446103530917417,false
true,100,1,98.4,-0.6937172741355221,-0.232974319804281,false
true,100,1,98.5,-0.6783408792093005,-0.23137700410486145,false
true,100,1,98.6,-0.6622813581178769,-0.22966457265790743,false
true,100,1,98.7,-0.6454765412655808,-0.2278320686038256,false
true,100,1,98.8,-0.627857105179453,-0.2258740429828347,false
true,100,1,98.9,-0.6093456031731839,-0.22378449704623166,false
true,100,1,99.0,-0.5898553519085535,-0.2215568166438285,false
true,100,1,99.1,-0.5692891528191427,-0.21918369750645272,false
true,100,1,99.2,-0.5475378253241195,-0.21665706007385743,false
true,100,1,99.3,-0.5244785272269064,-0.21396795233640858,false
true,100,1,99.4,-0.49997283720390656,-0.211106438969588,false
true,100,1,99.5,-0.47386457570498275,-0.20806147485522225,false
true,100,1,99.6,-0.44597734526389526,-0.204820760922599,false
true,100,1,99.7,-0.41611178124506926,-0.20137058013986092,false
true,100,1,99.8,-0.3840425226188627,-0.19769561149542175,false
true,100,1,99.9,-0.34951494424478274,-0.19377872001582583,false
true,100,1,100.0,-0.31224174441840197,-0.1896007214018672,false
wrong,1,1,0.0,-1.8633893588791945,0.9432517283983279,true
wrong,1,1,0.1,-1.89544272864903,0.9255172164439067,false
wrong,1,1,0.2,-1.919496813123561,0.9076567969126949,false
wrong,1,1,0.30000000000000004,-1.936988286851434,0.8897380169353477,false
wrong,1,1,0.4,-1.94918887726972,0.8718154825522532,false
wrong,1,1,0.5,-1.9571798455489053,0.853932609597479,false
wrong,1,1,0.6000000000000001,-1.9618542591546815,0.8361234570382327,false
wrong,1,1,0.7000000000000001,-1.9639344061985005,0.8184144483974491,false
wrong,1,1,0.8,-1.9639956125867923,0.8008258862964533,false
wrong,1,1,0.9,-1.9624911341049855,0.7833732296583147,false
wrong,1,1,1.0,-1.959775276510412,0.7660681400569517,false
wrong,1,2,1.0,-1.9125323535456933,0.6929179697822198,true
wrong,1,2,1.1,-1.9123845741984853,0.6767219363760988,false
wrong,1,2,1.2,-1.9108253168063958,0.6606527558866097,false
wrong,1,2,1.3,-1.9081543436904393,0.6447210074790334,false
wrong,1,2,1.4,-1.9046088889189816,0.6289347422756959,false
wrong,1,2,1.5,-1.9003760430981635,0.6133000165425627,false
wrong,1,2,1.6,-1.8956030163755015,0.5978213172932817,false
wrong,1,2,1.7000000000000002,-1.8904054856851813,0.5825018996820208,false
wrong,1,2,1.8,-1.8848742949959796,0.5673440531802902,false
wrong,1,2,1.9,-1.879080783573291,0.5523493108858057,false
wrong,1,2,2.0,-1.8730809954151633,0.5375186137718755,false
wrong,1,3,2.0,-1.7850999292832077,0.6076302784956488,true
wrong,1,3,2.1,-1.8013909583549537,0.5931500472713851,false
wrong,1,3,2.2,-1.8135198575493543,0.5786463288999661,false
wrong,1,3,2.3,-1.8221753279038773,0.5641542217184723,false
wrong,1,3,2.4,-1.827958867957347,0.5497026510710696,false
wrong,1,3,2.5,-1.831384763229248,0.5353152195047367,false
wrong,1,3,2.6,-1.8328856978669987,0.5210110225905025,false
wrong,1,3,2.7,-1.8328212752934772,0.5068053922596932,false
wrong,1,3,2.8,-1.8314876114377396,0.49271055055691326,false
wrong,1,3,2.9,-1.8291268615750589,0.478736170318228,false
wrong,1,3,3.0,-1.8259360453180233,0.4648898472972476,false
wrong,1,4,3.0,-1.7222571066428645,0.4630537913263451,true
wrong,1,4,3.1,-1.7357092940359073,0.4502235408366008,false
wrong,1,4,3.2,-1.7458675441492066,0.4373795793414128,false
wrong,1,4,3.3,-1.7532239477084406,0.42454990183544944,false
wrong,1,4,3.4,-1.7582156638281503,0.41175803699072144,false
wrong,1,4,3.5,-1.7612239199453565,0.39902359127053355,false
wrong,1,4,3.6,-1.762576424054503,0.38636278130253193,false
wrong,1,4,3.7,-1.762551752248748,0.37378893023533527,false
wrong,1,4,3.8,-1.7613846776032516,0.36131291526956877,false
wrong,1,4,3.9,-1.7592717470335115,0.3489435615051735,false
wrong,1,4,4.0,-1.7563766753155723,0.33668798237351766,false
wrong,1,5,4.0,-1.6694433869581868,0.3723335876818225,true
wrong,1,5,4.1,-1.6824255543241362,0.3606551557460269,false
wrong,1,5,4.2,-1.6924652186003715,0.34895718172719836,false
wrong,1,5,4.3,-1.6999584958260665,0.33726493676310637,false
wrong,1,5,4.4,-1.7052648213094512,0.3256000407575394,false
wrong,1,5,4.5,-1.7087043125393138,0.31398084003067944,false
wrong,1,5,4.6,-1.7105579164728784,0.3024227927674848,false
wrong,1,5,4.7,-1.7110693646391084,0.2909388413325272,false
wrong,1,5,4.8,-1.7104481811016932,0.2795397586087792,false
wrong,1,5,4.9,-1.708873195472752,0.2682344615606999,false
wrong,1,5,5.0,-1.706496186734425,0.2570302894677117,false
wrong,1,6,5.0,-1.6288245859175023,0.2992548548567516,true
wrong,1,6,5.1,-1.640597356370723,0.28849049997978476,false
wrong,1,6,5.2,-1.6498062996580563,0.2777091849327628,false
wrong,1,6,5.3,-1.6567699831150315,0.26693305466874295,false
wrong,1,6,5.4,-1.661781022569531,0.2561812878449493,false
wrong,1,6,5.5,-1.6651034967572242,0.24547037015355427,false
wrong,1,6,5.6,-1.6669724104423358,0.23481437941348665,false
wrong,1,6,5.7,-1.6675945649686292,0.22422526659098924,false
wrong,1,6,5.8,-1.667150319751029,0.21371312234577972,false
wrong,1,6,5.9,-1.6657958524227383,0.20328642293306928,false
wrong,1,6,6.0,-1.663665635054267,0.19295225241521688,false
wrong,1,7,6.0,-1.6058350378749668,0.1945719033519571,true
wrong,1,7,6.1,-1.6108106188922129,0.1848179405340598,false
wrong,1,7,6.2,-1.61425306051213,0.17509708606256338,false
wrong,1,7,6.3,-1.6163550083560647,0.165422250854942,false
wrong,1,7,6.4,-1.6172890710005001,0.15580457753697408,false
wrong,1,7,6.5,-1.617208499908827,0.14625363441986522,false
wrong,1,7,6.6,-1.616248356835475,0.1367775994043426,false
wrong,1,7,6.7,-1.6145269615058324,0.1273834304133628,false
wrong,1,7,6.8,-1.612147467304302,0.11807702062029357,false
wrong,1,7,6.9,-1.6091994580834814,0.10886333793208419,false
wrong,1,7,7.0,-1.6057604949349347,0.09974654899960077,false
wrong,1,8,7.0,-1.5177769971566275,0.10912919098280535,true
wrong,1,8,7.1,-1.5247668169997959,0.10079973039222813,false
wrong,1,8,7.2,-1.5302448227395047,0.09247433485022426,false
wrong,1,8,7.3,-1.534361540080028,0.08416613477960366,false
wrong,1,8,7.4,-1.5372580198118235,0.07588682699696145,false
wrong,1,8,7.5,-1.5390648088660448,0.06764677730042287,false
wrong,1,8,7.6,-1.5399015048004947,0.05945512894354721,false
wrong,1,8,7.7,-1.5398767506900857,0.05131991227450793,false
wrong,1,8,7.8,-1.5390885473669065,0.043248152076125534,false
wrong,1,8,7.9,-1.5376247815652253,0.03524597019668744,false
wrong,1,8,8.0,-1.5355638893747658,0.027318681912134078,false
wrong,1,9,8.0,-1.5900690618540554,0.11831699613929995,true
wrong,1,9,8.1,-1.5898541262387798,0.10929112277858495,false
wrong,1,9,8.2,-1.5888208560679482,0.10033724630203643,false
wrong,1,9,8.3,-1.58707385387037,0.09146184962348415,false
wrong,1,9,8.4,-1.5847050091165185,0.08267046858828028,false
wrong,1,9,8.5,-1.5817947396264995,0.07396780975457906,false
wrong,1,9,8.6,-1.5784132111264237,0.06535785599651789,false
wrong,1,9,8.7,-1.5746214973891006,0.05684396040467333,false
wrong,1,9,8.8,-1.570472658551582,0.04842892922689367,false
wrong,1,9,8.9,-1.5660127261652688,0.04011509473939191,false
wrong,1,9,9.0,-1.5612815911908173,0.03190437899901524,false
wrong,1,10,9.0,-1.5499533788298938,-0.01777946650168178,true
wrong,1,10,9.1,-1.5415682963556132,-0.025401324012374354,false
wrong,1,10,9.2,-1.5333716559324124,-0.03289131660656536,false
wrong,1,10,9.3,-1.5253381124975127,-0.04025201927317651,false
wrong,1,10,9.4,-1.5174458973689653,-0.04748577268527446,false
wrong,1,10,9.5,-1.509676253184894,-0.054594715024850436,false
wrong,1,10,9.6,-1.5020129661552293,-0.06158080885705021,false
wrong,1,10,9.7,-1.4944419772367024,-0.06844586389446099,false
wrong,1,10,9.8,-1.4869510576485971,-0.07519155633556271,false
wrong,1,10,9.9,-1.4795295370918955,-0.08181944533685008,false
wrong,1,10,10.0,-1.472168075330012,-0.08833098707832214,false
wrong,1,11,10.0,-1.2920992226910661,-0.08890094643767085,true
wrong,1,11,10.1,-1.2973279644136804,-0.09370091640289281,false
wrong,1,11,10.2,-1.3018261746965312,-0.09851024011879687,false
wrong,1,11,10.3,-1.305625643881314,-0.10332229769888898,false
wrong,1,11,10.4,-1.3087591388850894,-0.1081308140923126,false
wrong,1,11,10.5,-1.3112598968315852,-0.11292986312981282,false
wrong,1,11,10.6,-1.3131611882166474,-0.11771386721819428,false
wrong,1,11,10.7,-1.3144959477706564,-0.12247759334570432,false
wrong,1,11,10.8,-1.3152964693968254,-0.12721614603044748,false
wrong,1,11,10.9,-1.315594160326739,-0.13192495780004082,false
wrong,1,11,11.0,-1.3154193488686836,-0.13659977773802745,false
wrong,1,12,11.0,-1.4110576974651883,-0.09180359111046274,true
wrong,1,12,11.1,-1.4085032427421245,-0.09763668317330174,false
wrong,1,12,11.2,-1.4055839841691464,-0.10340188696569468,false
wrong,1,12,11.3,-1.40233194114565,-0.10909650565625847,false
wrong,1,12,11.4,-1.3987762377633368,-0.11471814224069042,false
wrong,1,12,11.5,-1.3949433121070238,-0.12026467176528605,false
wrong,1,12,11.6,-1.3908571224125064,-0.12573421566135418,false
wrong,1,12,11.7,-1.3865393465893696,-0.13112511812930525,false
wrong,1,12,11.8,-1.382009572687181,-0.13643592448472489,false
wrong,1,12,11.9,-1.377285478731204,-0.14166536136123734,false
wrong,1,12,12.0,-1.372383001013218,-0.14681231865446595,false
wrong,1,13,12.0,-1.263538817630297,-0.19040445285425286,true
wrong,1,13,12.1,-1.2602170230648753,-0.19415867921660968,false
wrong,1,13,12.2,-1.2566701922512136,-0.19785388510980298,false
wrong,1,13,12.3,-1.252910762459344,-0.20148849834810745,false
wrong,1,13,12.4,-1.2489502985855976,-0.20506106824642917,false
wrong,1,13,12.5,-1.244799530391696,-0.20857025690289352,false
wrong,1,13,12.6,-1.2404683906008482,-0.21201483089121817,false
wrong,1,13,12.7,-1.2359660531567174,-0.21539365336442687,false
wrong,1,13,12.8,-1.231300971084486,-0.2187056765657134,false
wrong,1,13,12.9,-1.2264809135078032,-0.2219499347376942,false
wrong,1,13,13.0,-1.2215130014728297,-0.22512553741772198,false
wrong,1,14,13.0,-1.0819874770978348,-0.18226222623284566,true
wrong,1,14,13.1,-1.083845751730302,-0.1844357856189714,false
wrong,1,14,13.2,-1.0854766822887711,-0.18660939594408063,false
wrong,1,14,13.3,-1.0868811812425605,-0.18878097681456354,false
wrong,1,14,13.4,-1.0880605618730828,-0.19094847332272477,false
wrong,1,14,13.5,-1.0890165023725273,-0.19310985936928635,false
wrong,1,14,13.6,-1.0897510098666465,-0.19526314063182332,false
wrong,1,14,13.7,-1.0902663847026954,-0.1974063571826279,false
wrong,1,14,13.8,-1.0905651853035399,-0.19953758576241573,false
wrong,1,14,13.9,-1.0906501938482587,-0.20165494171881296,false
wrong,1,14,14.0,-1.0905243829991589,-0.20375658062069812,false
wrong,1,15,14.0,-1.1910381754546808,-0.21601570124039943,true
wrong,1,15,14.1,-1.1877523133720083,-0.2189177045718134,false
wrong,1,15,14.2,-1.1842700984006829,-0.22176740142900128,false
wrong,1,15,14.3,-1.180599359939418,-0.22456341186171225,false
wrong,1,15,14.4,-1.1767474396702982,-0.22730443556093852,false
wrong,1,15,14.5,-1.172721200098596,-0.22998924684246885,false
wrong,1,15,14.6,-1.1685270343341028,-0.2326166897515092,false
wrong,1,15,14.7,-1.1641708767376304,-0.23518567329709786,false
wrong,1,15,14.8,-1.1596582141041745,-0.2376951668217509,false
wrong,1,15,14.9,-1.1549940970973465,-0.24014419550892513,false
wrong,1,15,15.0,-1.1501831516881442,-0.24253183602843031,false
wrong,1,16,15.0,-0.9992594354586194,-0.22520959230785323,true
wrong,1,16,15.1,-0.9966635274632547,-0.2262894055189524,false
wrong,1,16,15.2,-0.9939330011574138,-0.22733688766290885,false
wrong,1,16,15.3,-0.9910683460380039,-0.22835104419482447,false
wrong,1,16,15.4,-0.9880699579476281,-0.22933089192736097,false
wrong,1,16,15.5,-0.984938129246186,-0.2302754580439276,false
wrong,1,16,15.6,-0.981673038918273,-0.23118377902876167,false
wrong,1,16,15.7,-0.978274742560858,-0.23205489951367192,false
wrong,1,16,15.8,-0.9747431621909555,-0.23288787104068542,false
wrong,1,16,15.9,-0.9710780758080125,-0.23368175073926895,false
wrong,1,16,16.0,-0.9672791066404186,-0.2344355999161834,false
wrong,1,17,16.0,-1.0106424918719998,-0.2400089056645974,true
wrong,1,17,16.1,-1.0066675337108242,-0.2410782116179857,false
wrong,1,17,16.2,-1.0025522779285128,-0.2421025969900146,false
wrong,1,17,16.3,-0.9982969162033122,-0.24308110621735263,false
wrong,1,17,16.4,-0.9939014318927192,-0.24401279155284505,false
wrong,1,17,16.5,-0.9893655893023079,-0.2448967110498235,false
wrong,1,17,16.6,-0.9846889223969947,-0.24573192646035957,false
wrong,1,17,16.7,-0.9798707228393949,-0.24651750104245831,false
wrong,1,17,16.8,-0.9749100272324804,-0.24725249727013382,false
wrong,1,17,16.9,-0.9698056034351096,-0.24793597443919016,false
wrong,1,17,17.0,-0.9645559358089916,-0.24856698616033265,false
wrong,1,18,17.0,-0.9018255292404656,-0.23010134967109616,true
wrong,1,18,17.1,-0.8969211544931094,-0.23024160705532443,false
wrong,1,18,17.2,-0.8918676501259452,-0.2303351996431155,false
wrong,1,18,17.3,-0.8866613950555136,-0.23038108631603002,false
wrong,1,18,17.4,-0.8812984124826787,-0.230378198786649,false
wrong,1,18,17.5,-0.8757743418629097,-0.2303254384105102,false
wrong,1,18,17.6,-0.870084408245567,-0.23022167275264913,false
wrong,1,18,17.7,-0.864223388668099,-0.23006573188501414,false
wrong,1,18,17.8,-0.8581855752520389,-0.22985640438814575,false
wrong,1,18,17.9,-0.8519647346031105,-0.22959243302726773,false
wrong,1,18,18.0,-0.8455540630667456,-0.229272510069283,false
wrong,1,19,18.0,-0.9647101026005018,-0.21871055210624862,true
wrong,1,19,18.1,-0.9623151167793708,-0.21952224666764458,false
wrong,1,19,18.2,-0.959799470177554,-0.22030548258318902,false
wrong,1,19,18.3,-0.9571629203794549,-0.22105936147588717,false
wrong,1,19,18.4,-0.9544051514834913,-0.22178298900405546,false
wrong,1,19,18.5,-0.95152576512896,-0.2224754741171315,false
wrong,1,19,18.6,-0.9485242712867697,-0.22313592823363826,false
wrong,1,19,18.7,-0.9454000787716097,-0.22376346433951808,false
wrong,1,19,18.8,-0.9421524854282263,-0.22435719600465368,false
wrong,1,19,18.9,-0.9387806679392299,-0.22491623631495167,false
wrong,1,19,19.0,-0.9352836711962099,-0.22543969671687605,false
wrong,1,20,19.0,-0.7223108092923511,-0.2328411026619706,true
wrong,1,20,19.1,-0.7096936106284005,-0.23128069195406273,false
wrong,1,20,19.2,-0.6965331081091654,-0.2296136092709805,false
wrong,1,20,19.3,-0.6827869235907061,-0.22783546563005824,false
wrong,1,20,19.4,-0.6684080923437453,-0.2259414951484546,false
wrong,1,20,19.5,-0.6533444893129507,-0.2239265131905185,false
wrong,1,20,19.6,-0.6375381738744386,-0.22178486919772006,false
wrong,1,20,19.7,-0.6209246409267172,-0.2195103934384767,false
wrong,1,20,19.8,-0.6034319644864118,-0.2170963368017504,false
wrong,1,20,19.9,-0.5849798182016824,-0.21453530262993825,false
wrong,1,20,20.0,-0.5654783554243682,-0.21181916944290566,false
wrong,1,21,20.0,-0.6431483126570812,-0.2665967412024393,true
wrong,1,21,20.1,-0.6222924535703207,-0.2640257972558864,false
wrong,1,21,20.2,-0.6003070311999987,-0.2612774350799405,false
wrong,1,21,20.3,-0.5770783153110014,-0.25834209011252107,false
wrong,1,21,20.4,-0.5524783875433077,-0.2552091617565254,false
wrong,1,21,20.5,-0.5263631691654292,-0.25186688206894386,false
wrong,1,21,20.6,-0.4985701846627998,-0.2483021661385177,false
wrong,1,21,20.7,-0.46891604387494784,-0.2445004417795694,false
wrong,1,21,20.8,-0.43719363648552023,-0.24044545607405796,false
wrong,1,21,20.9,-0.40316905274175185,-0.23611905633885097,false
wrong,1,21,21.0,-0.36657827826284506,-0.23150094338309637,false
wrong,1,22,21.0,-0.19318488567826045,-0.2346057570064451,true
wrong,1,22,21.1,-0.13643375223248524,-0.22798312066175042,false
wrong,1,22,21.2,-0.07454220552777921,-0.2208656795456583,false
wrong,1,22,21.3,-0.006955026247040794,-0.21320741602781298,false
wrong,1,22,21.4,0.06689899589341172,-0.20495747066967704,false
wrong,1,22,21.5,0.1475786918319045,-0.19606015075646005,false
wrong,1,22,21.6,0.2355859714623302,-0.18645526944478086,false
wrong,1,22,21.7,0.3313004871521099,-0.17607898277244724,false
wrong,1,22,21.8,0.434890047560028,-0.16486532902994344,false
wrong,1,22,21.9,0.5461970833188644,-0.15274869043815134,false
wrong,1,22,22.0,0.6646091634486835,-0.13966736082055606,false
wrong,1,23,22.0,0.37424191013992003,-0.12125044122358931,true
wrong,1,23,22.1,0.4759340610131335,-0.11005357863651144,false
wrong,1,23,22.2,0.584814424389027,-0.09797334369267151,false
wrong,1,23,22.3,0.7001660764059587,-0.08495323005409763,false
wrong,1,23,22.4,0.8207210224051428,-0.07094617869901482,false
wrong,1,23,22.5,0.9446017187637917,-0.05591987763902771,false
wrong,1,23,22.6,1.0693475248800923,-0.03986219934013867,false
wrong,1,23,22.7,1.192058525155458,-0.022785834274534667,false
wrong,1,23,22.8,1.309661053189508,-0.004731001445647819,false
wrong,1,23,22.9,1.4192550805356825,0.014234718796736337,false
wrong,1,23,23.0,1.5184629878022355,0.034019812801499794,false
wrong,1,24,23.0,1.5769201481536128,0.050409116841059046,true
wrong,1,24,23.1,1.6555843483958703,0.07128092929406846,false
wrong,1,24,23.2,1.72158987567486,0.09266246934337584,false
wrong,1,24,23.3,1.7755033786841268,0.11443609688391743,false
wrong,1,24,23.4,1.8183922962740653,0.1364927025847439,false
wrong,1,24,23.5,1.8516001122303434,0.15873519091883054,false
wrong,1,24,23.6,1.8765569030082352,0.18108001529920154,false
wrong,1,24,23.7,1.8946444943670928,0.20345721002428296,false
wrong,1,24,23.8,1.907115817768794,0.22580944026254857,false
wrong,1,24,23.9,1.915057644295526,0.24809052902397122,false
wrong,1,24,24.0,1.919383090137039,0.27026380014225204,false
wrong,1,25,24.0,1.9617290694410625,0.25246077763057184,true
wrong,1,25,24.1,1.955760630314864,0.2749807136042186,false
wrong,1,25,24.2,1.9490972174476202,0.2972774783954226,false
wrong,1,25,24.3,1.9418949848164673,0.31934708667456724,false
wrong,1,25,24.4,1.9342733856977825,0.3411868377969137,false
wrong,1,25,24.5,1.926323796752017,0.36279501126494085,false
wrong,1,25,24.6,1.9181161432917126,0.38417063393220796,false
wrong,1,25,24.7,1.9097039661750868,0.40531330218888206,false
wrong,1,25,24.8,1.9011282862339383,0.42622304613606876,false
