exp,arm,seed,mode,optimizer,iters,gamma,S,penalty,noise,schedule,radius,n_steps,window_size,J,p_err,score,support_recall,false_positives,wall_s,f_calls,iterations,converged,blowup,seed_p_err
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.019730635342664532,0.988857894823075,0.5,0.7142857142857143,7,1.711238145828247,3073,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.022489862537921117,0.9875705451120783,0.5,0.8571428571428571,6,1.7400200366973877,3128,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.02879100880223398,1.1695050518292305,0.35,0.8571428571428571,8,1.7568120956420898,3161,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.07536530781335748,1.4729707983277476,0.2,0.8571428571428571,9,1.787904977798462,3197,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.11472164536942675,1.559037292354457,0.3,0.5714285714285714,8,1.821803092956543,3329,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.27198567309317756,1.510394742844284,0.3,0.42857142857142855,8,1.7944669723510742,3320,2500,false,false,1.5188847453195844
seedscale,sc0.03_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.24858424278883567,1.4974082291487845,0.2,0.7142857142857143,9,1.8290469646453857,3388,2500,false,false,1.5188847453195844
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.01939956782774463,0.7990494378033511,0.45,0.7142857142857143,6,1.7229690551757812,3098,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.02019186226681932,0.417153430449609,0.85,0.8571428571428571,1,1.8014519214630127,3225,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.018360918482862573,0.14433601393298853,0.8,0.7142857142857143,1,1.7448320388793945,3135,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.013744074282643851,0.16246904768051004,0.8,0.7142857142857143,1,1.837843894958496,3305,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.013267018615492659,0.23054887493479453,0.8,0.7142857142857143,1,1.878553867340088,3387,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.013192819053427195,0.24442075275769942,0.8,0.7142857142857143,1,2.016879081726074,3644,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,0.012987462555896032,0.23623171706940976,0.8,0.7142857142857143,1,2.1004910469055176,3774,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.01939956782774463,0.7990494378033511,0.45,0.7142857142857143,6,1.7163629531860352,3098,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.02019186226681932,0.417153430449609,0.85,0.8571428571428571,1,1.7966680526733398,3225,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.018360918482862573,0.14433601393298853,0.8,0.7142857142857143,1,1.746938943862915,3135,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.013744074282643851,0.16246904768051004,0.8,0.7142857142857143,1,1.8431859016418457,3305,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.013267018615492659,0.23054887493479453,0.8,0.7142857142857143,1,1.8846449851989746,3387,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.013192819053427195,0.24442075275769942,0.8,0.7142857142857143,1,2.0254340171813965,3644,2500,false,false,1.4981082099226821
seedscale,sc0.1_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.012987462555896032,0.23623171706940976,0.8,0.7142857142857143,1,2.0924010276794434,3774,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.01939956782774463,0.7990494378033511,0.45,0.7142857142857143,6,1.7267239093780518,3098,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.004025936126708984,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.0004189014434814453,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.0004029273986816406,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.0004029273986816406,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.0004019737243652344,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.4981082099226821,0.25,0.42857142857142855,8,0.00040411949157714844,24,0,true,true,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.01939956782774463,0.7990494378033511,0.45,0.7142857142857143,6,1.7246949672698975,3098,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.030978924196022162,1.0761230155114754,0.3,0.7142857142857143,9,1.7133550643920898,3115,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.0374953246506759,1.1922556721285622,0.3,0.8571428571428571,9,1.699573040008545,3131,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.054152764994701036,0.9326114469796635,0.35,1.0,8,1.7028529644012451,3238,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.20157340048910308,1.3595561553238498,0.25,0.5714285714285714,8,1.7556629180908203,3389,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,1.5701607467988097,1.632491224299415,0.2,0.42857142857142855,9,2.2657980918884277,4305,2500,false,false,1.4981082099226821
seedscale,sc0.1_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1.3859207009368224,1.48407796261747,0.15,0.14285714285714285,10,1.836108922958374,3535,2500,false,false,1.4981082099226821
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0004851818084716797,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.000141143798828125,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.00014400482177734375,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0001399517059326172,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.00014090538024902344,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.00014090538024902344,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_flat,6,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0001399517059326172,24,0,true,true,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,1650.0492119416529,1.7851952934414643,0.0,0.8571428571428571,13,0.7418148517608643,4814,2500,false,true,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.07279512869724478,2.012069125679692,0.3,0.8571428571428571,8,1.6739580631256104,3141,2500,false,false,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.08971561622483643,3.1757045780925797,0.35,0.7142857142857143,8,2.1017260551452637,3290,2500,false,false,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.07850476510320234,3.419993921420331,0.3,0.8571428571428571,9,2.1078178882598877,3450,2500,false,false,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.10712239560518377,3.434886055879715,0.3,0.8571428571428571,9,2.007359027862549,3629,2500,false,false,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.05602546044777987,3.5055579619991466,0.3,1.0,9,2.1473708152770996,3897,2500,false,false,1.6735779885686073
seedscale,sc0.3_propagate_graded,6,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.053265094104921654,3.5661592884103177,0.35,1.0,8,2.5048699378967285,4533,2500,false,false,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0004801750183105469,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0001399517059326172,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.000141143798828125,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.00014090538024902344,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.00014209747314453125,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0001418590545654297,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_flat,6,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.6735779885686073,0.1,0.8571428571428571,11,0.0001399517059326172,24,0,true,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,1650.0492119416529,1.7851952934414643,0.0,0.8571428571428571,13,0.7422869205474854,4814,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,1620.070056418272,1.5047824483515506,0.2,0.7142857142857143,10,0.6437458992004395,4439,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,1930.0156565554173,1.7812265950543897,0.15,0.8571428571428571,10,0.14594697952270508,4471,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,1870.1307258668235,1.702069801698272,0.1,0.8571428571428571,11,0.26627206802368164,5217,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,1760.1898525452923,1.69941249661011,0.1,0.8571428571428571,11,0.46849799156188965,7105,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,1760.1898525452923,1.69941249661011,0.1,0.8571428571428571,11,0.47001194953918457,7105,2500,false,true,1.6735779885686073
seedscale,sc0.3_reset_graded,6,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1760.1898525452923,1.69941249661011,0.1,0.8571428571428571,11,0.47247886657714844,7105,2500,false,true,1.6735779885686073
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,1,0.012565704422644142,1.718034994051373,0.25,0.8571428571428571,10,2.244166851043701,3190,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,2,0.01233000037128091,1.9306176437685194,0.15,1.0,12,1.7920830249786377,3196,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,5,0.01128231695844566,1.5495499093071352,0.1,1.0,12,1.8936958312988281,3376,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,10,0.008105373217434746,1.5195668275566565,0.1,1.0,12,1.8687410354614258,3337,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,25,0.008641176439858459,1.5168698134884935,0.1,1.0,12,1.9491539001464844,3483,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,50,0.007689307300177652,1.5332985345577455,0.1,1.0,12,2.0651440620422363,3691,2500,false,false,1.7558345413482535
sparsity,gamma0.0,3,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,100,0.007997949577405846,1.5561034524611068,0.1,1.0,12,2.1942479610443115,3913,2500,false,false,1.7558345413482535
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,1,0.012344633287076074,1.1258088091918306,0.25,0.8571428571428571,10,1.7426419258117676,3102,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,2,0.012508115974883351,0.7105953161042824,0.65,0.8571428571428571,4,1.7538981437683105,3121,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,5,0.01001436240246539,0.6453332479776196,0.65,1.0,6,1.870818853378296,3332,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,10,0.006662372264673442,0.6391232048936187,0.65,1.0,6,1.8670110702514648,3323,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,25,0.0061952853252109415,0.6166715573837674,0.7,1.0,5,1.88651704788208,3361,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,50,0.005914515003192028,0.6149175390582134,0.7,1.0,5,1.973992109298706,3517,2500,false,false,1.6514587340395241
sparsity,gamma0.001,5,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,100,0.005637546667946497,0.6197219265969478,0.7,1.0,5,2.049494981765747,3655,2500,false,false,1.6514587340395241
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.004289150238037109,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026679039001464844,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002620220184326172,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
sparsity,gamma0.05,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002620220184326172,24,0,true,true,1.840755564960906
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,1,0.048491285173015916,0.7147959246135263,0.5,0.8571428571428571,4,1.747596025466919,3116,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,2,0.04068076254037463,0.37022395389916124,0.75,0.5714285714285714,1,1.7175450325012207,3060,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,5,0.04123914026793135,0.1966273693460084,0.85,0.5714285714285714,1,1.7850890159606934,3182,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,10,0.034739889742532726,0.31754025693439214,0.8,0.5714285714285714,1,1.9304540157318115,3299,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,25,0.03233598939268052,0.3841880715641922,0.75,0.5714285714285714,1,1.8822319507598877,3335,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,50,0.0316192121087763,0.4350014476641362,0.65,0.5714285714285714,1,2.013767957687378,3594,2500,false,false,1.7558345413482535
sparsity,gamma0.2,3,propagate,nm,2500,0.2,10,flat,0.05,short,nan,7,100,0.03131213770346308,0.43057511639267343,0.65,0.5714285714285714,1,2.0341289043426514,3640,2500,false,false,1.7558345413482535
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,1,0.08365571747910025,1.5181648662426837,0.55,0.14285714285714285,2,1.7834069728851318,3192,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,2,0.1081638097583886,1.2156475563171316,0.6,0.5714285714285714,1,1.8095638751983643,3222,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,5,0.13552717034709177,1.0333320743301522,0.6,0.5714285714285714,2,1.7255151271820068,3080,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,10,0.12394834183265357,0.9016188454909774,0.6,0.5714285714285714,2,1.8136889934539795,3238,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,25,0.11110187075816631,1.000908106970306,0.6,0.5714285714285714,2,1.8392860889434814,3292,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,50,0.10471607429638786,1.0109342336268565,0.6,0.5714285714285714,2,1.9297139644622803,3449,2500,false,false,1.6514587340395241
sparsity,gamma1.0,5,propagate,nm,2500,1.0,10,flat,0.05,short,nan,7,100,0.10371514342224342,0.9981285499656161,0.55,0.5714285714285714,2,2.0251059532165527,3616,2500,false,false,1.6514587340395241
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.0169424710892464,0.29012061926524696,0.8,0.7142857142857143,1,1.723088026046753,3083,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.020016059833082626,0.17308730852721266,0.9,0.8571428571428571,1,1.7862470149993896,3189,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.018335848670259763,0.13427568455498556,0.8,0.8571428571428571,1,1.828455924987793,3270,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.013737435173029104,0.16481083363656807,0.8,0.7142857142857143,1,1.8335139751434326,3278,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.013337046921201134,0.1947235250624687,0.8,0.7142857142857143,1,1.8561151027679443,3321,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.013229184874037007,0.18876240125028465,0.8,0.7142857142857143,1,1.9987130165100098,3571,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,0.012981923016227827,0.17811838908654856,0.8,0.7142857142857143,1,2.156942129135132,3860,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.0169424710892464,0.29012061926524696,0.8,0.7142857142857143,1,1.723205804824829,3083,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.020016059833082626,0.17308730852721266,0.9,0.8571428571428571,1,1.7867372035980225,3189,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.018335848670259763,0.13427568455498556,0.8,0.8571428571428571,1,1.827944040298462,3270,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.013737435173029104,0.16481083363656807,0.8,0.7142857142857143,1,1.833799123764038,3278,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.013337046921201134,0.1947235250624687,0.8,0.7142857142857143,1,1.9889121055603027,3321,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.013229184874037007,0.18876240125028465,0.8,0.7142857142857143,1,2.0066120624542236,3571,2500,false,false,1.5528438480292017
seedscale,sc0.01_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.012981923016227827,0.17811838908654856,0.8,0.7142857142857143,1,2.1791889667510986,3860,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.0169424710892464,0.29012061926524696,0.8,0.7142857142857143,1,1.7314820289611816,3083,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.023863694262811964,0.6434409996895868,0.35,0.7142857142857143,7,1.714081048965454,3064,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.02704448719057509,0.8053970021432258,0.55,0.8571428571428571,5,1.7456538677215576,3121,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.03583630436251405,1.1345544815027921,0.25,0.8571428571428571,10,1.7802140712738037,3183,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.0421596572192315,0.8921336629493228,0.25,0.8571428571428571,8,1.8019378185272217,3224,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.17303725720908683,1.8348853825483715,0.25,0.5714285714285714,9,1.8177759647369385,3263,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1.6596040644238712,1.7995698616599738,0.35,0.42857142857142855,6,1.8937251567840576,3390,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.0169424710892464,0.29012061926524696,0.8,0.7142857142857143,1,1.721168041229248,3083,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.023863694262811964,0.6434409996895868,0.35,0.7142857142857143,7,1.757680892944336,3064,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.02704448719057509,0.8053970021432258,0.55,0.8571428571428571,5,1.744819164276123,3121,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.03583630436251405,1.1345544815027921,0.25,0.8571428571428571,10,1.8985960483551025,3183,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.0421596572192315,0.8921336629493228,0.25,0.8571428571428571,8,1.8017079830169678,3224,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.17303725720908683,1.8348853825483715,0.25,0.5714285714285714,9,1.8212859630584717,3263,2500,false,false,1.5528438480292017
seedscale,sc0.01_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1.6596040644238712,1.7995698616599738,0.35,0.42857142857142855,6,1.8905181884765625,3390,2500,false,false,1.5528438480292017
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.019831376955277494,0.4741750716049669,0.5,0.8571428571428571,7,1.717081069946289,3085,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.020178951338791412,0.20789897757439504,0.9,0.8571428571428571,1,1.7848989963531494,3196,2500,false,false,1.5796295098926327
