system,arm,optimizer,window_size,t,x1,x2,x3
lorenz,propagate,bfgs,10,0.5580000000000004,6.656152317143975,10.532856868245487,17.698020988894505
lorenz,propagate,bfgs,10,0.5600000000000004,6.733437659674554,10.653946349076422,17.744192536200615
lorenz,propagate,bfgs,10,0.5620000000000004,6.811568814181646,10.775803475839217,17.793395849002106
lorenz,propagate,bfgs,10,0.5640000000000004,6.890544415249132,10.898385763228603,17.84568115226771
lorenz,propagate,bfgs,10,0.5660000000000004,6.970362304185121,11.02164822484813,17.901098741079906
lorenz,propagate,bfgs,10,0.5680000000000004,7.051019492845416,11.145543293090096,17.959698904059156
lorenz,propagate,bfgs,10,0.5700000000000004,7.1325121263767794,11.270020739293747,18.021531841391713
lorenz,propagate,bfgs,10,0.5720000000000004,7.214835444900261,11.395027594449283,18.086647577265396
lorenz,propagate,bfgs,10,0.5740000000000004,7.297983744160383,11.520508070738265,18.155095866521965
lorenz,propagate,bfgs,10,0.5760000000000004,7.381950335171967,11.646403484224862,18.2269260953407
lorenz,propagate,bfgs,10,0.5780000000000004,7.466727502902857,11.772652179037259,18.30218717577523
lorenz,propagate,bfgs,10,0.5800000000000004,7.552306464037751,11.899189453404103,18.380927433974847
lorenz,propagate,bfgs,10,0.5820000000000004,7.638677323875867,12.025947487937287,18.46319449193276
lorenz,propagate,bfgs,10,0.5840000000000004,7.725829032423131,12.152855276579329,18.54903514261679
lorenz,propagate,bfgs,10,0.5860000000000004,7.813749339748176,12.279838560661224,18.63849521835338
lorenz,propagate,bfgs,10,0.5880000000000004,7.902424750680491,12.406819766544569,18.731619452353563
lorenz,propagate,bfgs,10,0.5900000000000004,7.991840478938724,12.533717947350008,18.82845133328961
lorenz,propagate,bfgs,10,0.5920000000000004,8.081980400787318,12.660448729302376,18.929032952853994
lorenz,propagate,bfgs,10,0.5940000000000004,8.172827008330403,12.786924263251127,19.033404846257906
lorenz,propagate,bfgs,10,0.5960000000000004,8.264361362563134,12.913053181952531,19.141605825655116
lorenz,propagate,bfgs,10,0.5980000000000004,8.356563046312434,13.038740563727474,19.253672806508643
lorenz,propagate,bfgs,10,0.6000000000000004,8.449410117211409,13.163887903135155,19.369640626952485
lorenz,propagate,bfgs,10,0.6020000000000004,8.542879060864433,13.288393089328357,19.4895418602388
lorenz,propagate,bfgs,10,0.6040000000000004,8.636944744373087,13.412150392779878,19.613406620402472
lorenz,propagate,bfgs,10,0.6060000000000004,8.731580370406713,13.535050461091753,19.741262361319976
lorenz,propagate,bfgs,10,0.6080000000000004,8.826757432015192,13.6569803246188,19.873133669387943
lorenz,propagate,bfgs,10,0.6100000000000004,8.922445668395797,13.777823412655328,20.00904205009895
lorenz,propagate,bfgs,10,0.6120000000000004,9.01861302184022,13.897459580948013,20.14900570884757
lorenz,propagate,bfgs,10,0.6140000000000004,9.115225596102405,14.015765151308736,20.293039326358873
lorenz,propagate,bfgs,10,0.6160000000000004,9.212247616442225,14.132612964107881,20.441153829193997
lorenz,propagate,bfgs,10,0.6180000000000004,9.309641391614404,14.247872444430804,20.593356155853293
lorenz,propagate,bfgs,10,0.6200000000000004,9.40736727808621,14.361409682677442,20.749649019066258
lorenz,propagate,bfgs,10,0.6220000000000004,9.50538364678116,14.47308753037665,20.91003066492945
lorenz,propagate,bfgs,10,0.6240000000000004,9.603646852659255,14.582765711972401,21.074494629627768
lorenz,propagate,bfgs,10,0.6260000000000004,9.70211120745679,14.690300953317868,21.243029494551166
lorenz,propagate,bfgs,10,0.6280000000000004,9.800728955920478,14.795547127585094,21.415618640697307
lorenz,propagate,bfgs,10,0.6300000000000004,9.89945025588129,14.898355419261904,21.59224000333044
lorenz,propagate,bfgs,10,0.6320000000000005,9.998223162522834,14.998574506863378,21.772865827947363
lorenz,propagate,bfgs,10,0.6340000000000005,10.096993617207048,15.096050764932135,21.957462428682152
lorenz,propagate,bfgs,10,0.6360000000000005,10.195705441226245,15.190628485839468,22.145989950361464
lorenz,propagate,bfgs,10,0.6380000000000005,10.294300334854988,15.282150121827428,22.338402135501273
lorenz,propagate,bfgs,10,0.6400000000000005,10.39271788207748,15.370456547650198,22.534646097612534
lorenz,propagate,bfgs,10,0.6420000000000005,10.490895561366061,15.455387344081092,22.734662102257
lorenz,propagate,bfgs,10,0.6440000000000005,10.588768762883662,15.536781102449039,22.93838335736399
lorenz,propagate,bfgs,10,0.6460000000000005,10.686270812477511,15.614475750255552,23.145735814383258
lorenz,propagate,bfgs,10,0.6480000000000005,10.783333002822735,15.688308897799848,23.35663798190742
lorenz,propagate,bfgs,10,0.6500000000000005,10.879884632062524,15.758118205606047,23.571000753447912
lorenz,propagate,bfgs,10,0.6520000000000005,10.975853050276127,15.823741772302787,23.788727251090698
lorenz,propagate,bfgs,10,0.6540000000000005,11.071163714086751,15.885018542452272,24.00971268679
lorenz,propagate,bfgs,10,0.6560000000000005,11.165740249698418,15.941788733663541,24.233844243079485
lorenz,propagate,bfgs,10,0.6580000000000005,11.259504524623832,15.99389428215434,24.461000974988906
lorenz,propagate,bfgs,10,0.6600000000000005,11.352376728334141,16.0411793057482,24.691053734949392
lorenz,propagate,bfgs,10,0.6620000000000005,11.444275462026136,16.083490583109583,24.923865122450767
lorenz,propagate,bfgs,10,0.6640000000000005,11.535117837662867,16.1206780478312,25.15928946017883
lorenz,propagate,bfgs,10,0.6660000000000005,11.624819586399909,16.152595295795827,25.397172798307903
lorenz,propagate,bfgs,10,0.6680000000000005,11.71329517646155,16.179100104041304,25.63735294855375
lorenz,propagate,bfgs,10,0.6700000000000005,11.800457940479331,16.200054959164223,25.87965954950295
lorenz,propagate,bfgs,10,0.6720000000000005,11.886220212249532,16.215327593106956,26.12391416462674
lorenz,propagate,bfgs,10,0.6740000000000005,11.97049347280693,16.22479152398625,26.369930414259603
lorenz,propagate,bfgs,10,0.6760000000000005,12.053188505649542,16.228326599442273,26.617514142675176
lorenz,propagate,bfgs,10,0.6780000000000005,12.134215560883534,16.22581953981676,26.86646362122477
lorenz,propagate,bfgs,10,0.6800000000000005,12.213484527989634,16.21716447831085,27.11656978831679
lorenz,propagate,bfgs,10,0.6820000000000005,12.290905116842426,16.202263495129333,27.367616526809527
lorenz,propagate,bfgs,10,0.6840000000000005,12.366387046542807,16.181027142491562,27.61938097916583
lorenz,propagate,bfgs,10,0.6860000000000005,12.439840241551872,16.153374957282264,27.871633900477363
lorenz,propagate,bfgs,10,0.6880000000000005,12.511175034542655,16.119235958030906,28.12414004920983
lorenz,propagate,bfgs,10,0.6900000000000005,12.580302375314908,16.07854912284826,28.376658615250722
lorenz,propagate,bfgs,10,0.6920000000000005,12.647134045048466,16.031263844915646,28.628943684559733
lorenz,propagate,bfgs,10,0.6940000000000005,12.711582875103415,15.977340362118346,28.88074473943155
lorenz,propagate,bfgs,10,0.6960000000000005,12.773562969511152,15.916750157441202,29.13180719308382
lorenz,propagate,bfgs,10,0.6980000000000005,12.832989930240354,15.849476326803408,29.38187295698288
lorenz,propagate,bfgs,10,0.7000000000000005,12.88978108426668,15.775513911101733,29.630681039019265
lorenz,propagate,bfgs,10,0.7020000000000005,12.94385571142561,15.694870189357866,29.8779681703477
lorenz,propagate,bfgs,10,0.7040000000000005,12.995135271984898,15.60756493002645,30.123469458415563
lorenz,propagate,bfgs,10,0.7060000000000005,13.043543632837558,15.513630597715489,30.366919063423584
lorenz,propagate,bfgs,10,0.7080000000000005,13.089007291188695,15.41311251279968,30.608050895196058
lorenz,propagate,bfgs,10,0.7100000000000005,13.131455594590593,15.306068961668506,30.84659932718941
lorenz,propagate,bfgs,10,0.7120000000000005,13.170820956170676,15.192571255643097,31.082299924140436
lorenz,propagate,bfgs,10,0.7140000000000005,13.207039063896834,15.072703736916715,31.31489017965308
lorenz,propagate,bfgs,10,0.7160000000000005,13.240049082734412,14.946563730220612,31.544110259847873
lorenz,propagate,bfgs,10,0.7180000000000005,13.269793848569085,14.814261439286682,31.769703749054674
lorenz,propagate,bfgs,10,0.7200000000000005,13.296220052800049,14.675919787567398,31.991418393419252
lorenz,propagate,bfgs,10,0.7220000000000005,13.319278416548217,14.53167420307784,32.20900683822031
lorenz,propagate,bfgs,10,0.7240000000000005,13.338923853474437,14.381672347639903,32.42222735465717
lorenz,propagate,bfgs,10,0.7260000000000005,13.355115620262545,14.2260737912305,32.63084455187118
lorenz,propagate,bfgs,10,0.7280000000000005,13.367817453891128,14.06504963255876,32.83463007000671
lorenz,propagate,bfgs,10,0.7300000000000005,13.376997694895275,13.898782067417079,33.03336325020049
lorenz,propagate,bfgs,10,0.7320000000000005,13.382629395904896,13.727463906762328,33.22683177751098
lorenz,propagate,bfgs,10,0.7340000000000005,13.38469041483828,13.55129804688149,33.414832292961606
lorenz,propagate,bfgs,10,0.7360000000000005,13.383163492227636,13.370496894375894,33.59717097107117
lorenz,propagate,bfgs,10,0.7380000000000005,13.378036312256333,13.18528174905503,33.773664059480275
lorenz,propagate,bfgs,10,0.7400000000000005,13.369301547194212,12.995882148160554,33.94413837755111
lorenz,propagate,bfgs,10,0.7420000000000005,13.356956885026683,12.802535175639443,34.1084317711168
lorenz,propagate,bfgs,10,0.7440000000000005,13.341005040183934,12.605484740448652,34.26639352088198
lorenz,propagate,bfgs,10,0.7460000000000006,13.32145374738743,12.404980828099117,34.41788470232503
lorenz,propagate,bfgs,10,0.7480000000000006,13.298315738740625,12.201278729831857,34.56277849531973
lorenz,propagate,bfgs,10,0.7500000000000006,13.271608704298274,11.994638253961428,34.70096044207604
lorenz,propagate,bfgs,10,0.7520000000000006,13.241355236452897,11.785322924020527,34.832328652391816
lorenz,propagate,bfgs,10,0.7540000000000006,13.207582758576534,11.573599168393706,34.95679395560452
lorenz,propagate,bfgs,10,0.7560000000000006,13.170323438450085,11.359735506137527,35.074279999029756
lorenz,propagate,bfgs,10,0.7580000000000006,13.129614087100357,11.14400173364991,35.18472329306805
lorenz,propagate,bfgs,10,0.7600000000000006,13.085496043745525,10.926668116773842,35.288073203546645
lorenz,propagate,bfgs,10,0.7620000000000006,13.038015047622473,10.708004592801887,35.38429189223663
lorenz,propagate,bfgs,10,0.7640000000000006,12.987221097533906,10.48827998669028,35.473354206842444
lorenz,propagate,bfgs,10,0.7660000000000006,12.933168300008623,10.267761245597507,35.5552475220972
lorenz,propagate,bfgs,10,0.7680000000000006,12.87591470701481,10.046712695635426,35.62997153391074
lorenz,propagate,bfgs,10,0.7700000000000006,12.8155221442034,9.825395324464626,35.69753800880417
lorenz,propagate,bfgs,10,0.7720000000000006,12.752056030686388,9.60406609308364,35.75797049112292
lorenz,propagate,bfgs,10,0.7740000000000006,12.685585191373672,9.382977279857924,35.81130397074838
lorenz,propagate,bfgs,10,0.7760000000000006,12.61618166290169,9.162375859513284,35.85758451422401
lorenz,propagate,bfgs,10,0.7780000000000006,12.543920494188054,8.942502919483886,35.896868862374724
lorenz,propagate,bfgs,10,0.7800000000000006,12.468879542639135,8.723593115661435,35.929223997628135
lorenz,propagate,bfgs,10,0.7820000000000006,12.391139267022481,8.505874169243596,35.95472668434255
lorenz,propagate,bfgs,10,0.7840000000000006,12.310782517993655,8.289566406030348,35.97346298550999
lorenz,propagate,bfgs,10,0.7860000000000006,12.227894327238236,8.074882339170532,35.985527759233726
lorenz,propagate,bfgs,10,0.7880000000000006,12.14256169615493,7.862026296020914,35.991024138380524
lorenz,propagate,bfgs,10,0.7900000000000006,12.054873384965731,7.651194089450035,35.990062996778725
lorenz,propagate,bfgs,10,0.7920000000000006,11.964919703094582,7.442572733601886,35.98276240527711
lorenz,propagate,bfgs,10,0.7940000000000006,11.872792301607689,7.2363402038327225,35.96924708089769
lorenz,propagate,bfgs,10,0.7960000000000006,11.77858396845732,7.032665240250403,35.94964783221085
lorenz,propagate,bfgs,10,0.7980000000000006,11.68238842721724,6.83170719402149,35.9241010039355
lorenz,propagate,bfgs,10,0.8000000000000006,11.584300139942565,6.633615915368425,35.892747923623325
lorenz,propagate,bfgs,10,0.8020000000000006,11.484414114730454,6.438531681958744,35.85573435312681
lorenz,propagate,bfgs,10,0.8040000000000006,11.382825718501277,6.246585166191217,35.81320994737822
lorenz,propagate,bfgs,10,0.8060000000000006,11.279630495463216,6.057897439710555,35.76532772282387
lorenz,propagate,bfgs,10,0.8080000000000006,11.174923991667324,5.872580013333068,35.712243537667476
lorenz,propagate,bfgs,10,0.8100000000000006,11.068801586005145,5.6907349104402565,35.654115585879566
lorenz,propagate,bfgs,10,0.8120000000000006,10.961358327947735,5.5124547717953165,35.59110390673083
lorenz,propagate,bfgs,10,0.8140000000000006,10.852688782273399,5.33782298965837,35.52336991140643
lorenz,propagate,bfgs,10,0.8160000000000006,10.742886880982246,5.1669138690189325,35.45107592805864
lorenz,propagate,bfgs,10,0.8180000000000006,10.632045782548802,4.99979281372768,35.37438476645852
lorenz,propagate,bfgs,10,0.8200000000000006,10.520257738619677,4.836516535292825,35.29345930321452
lorenz,propagate,bfgs,10,0.8220000000000006,10.407613968221844,4.677133282107847,35.20846208833991
lorenz,propagate,bfgs,10,0.8240000000000006,10.29420453950853,4.521683086895768,35.119554973771095
lorenz,propagate,bfgs,10,0.8260000000000006,10.180118259033998,4.370198030188859,35.026898764268324
lorenz,propagate,bfgs,10,0.8280000000000006,10.065442568515824,4.222702517710276,34.930652890968084
lorenz,propagate,bfgs,10,0.8300000000000006,9.95026344901351,4.079213569583988,34.83097510770478
lorenz,propagate,bfgs,10,0.8320000000000006,9.834665332425375,3.939741119369914,34.72802121007784
lorenz,propagate,bfgs,10,0.8340000000000006,9.718731020181595,3.804288321001043,34.62194477710962
lorenz,propagate,bfgs,10,0.8360000000000006,9.60254160898998,3.6728518617867745,34.51289693522022
lorenz,propagate,bfgs,10,0.8380000000000006,9.486176423472367,3.5454222797405395,34.40102614413692
lorenz,propagate,bfgs,10,0.8400000000000006,9.369712955513275,3.4219842835885244,34.286478004258804
lorenz,propagate,bfgs,10,0.8420000000000006,9.253226810128718,3.302517073918682,34.169395084911166
lorenz,propagate,bfgs,10,0.8440000000000006,9.136791657651383,3.1869946640340903,34.049916772848995
lorenz,propagate,bfgs,10,0.8460000000000006,9.020479192018945,3.075386199180895,33.92817914030405
lorenz,propagate,bfgs,10,0.8480000000000006,8.904359094944597,2.9676562729276372,33.804314831815404
lorenz,propagate,bfgs,10,0.8500000000000006,8.788499005743143,2.863765239578732,33.67845296903814
lorenz,propagate,bfgs,10,0.8520000000000006,8.672964496581706,2.7636695216094243,33.550719072689205
lorenz,propagate,bfgs,10,0.8540000000000006,8.557819052921486,2.667321911212072,33.42123500076184
lorenz,propagate,bfgs,10,0.8560000000000006,8.443124058915503,2.5746718651432836,33.29011890212084
lorenz,propagate,bfgs,10,0.8580000000000007,8.328938787527177,2.4856657921579624,33.157485184578846
lorenz,propagate,bfgs,10,0.8600000000000007,8.215320395135407,2.4002473324090117,33.023444496549025
lorenz,propagate,bfgs,10,0.8620000000000007,8.102323920393669,2.3183576282801237,32.888103721370285
lorenz,propagate,bfgs,10,0.8640000000000007,7.990002287113308,2.2399355862033543,32.75156598340832
lorenz,propagate,bfgs,10,0.8660000000000007,7.87840631094459,2.1649181290928317,32.61393066504732
lorenz,propagate,bfgs,10,0.8680000000000007,7.767584709633053,2.0932404391008648,32.47529343370354
lorenz,propagate,bfgs,10,0.8700000000000007,7.657584116633274,2.0248361904727714,32.33574627801218
lorenz,propagate,bfgs,10,0.8720000000000007,7.548449097867118,1.9596377723418885,32.19537755236253
lorenz,propagate,bfgs,10,0.8740000000000007,7.440222171418922,1.8975765013664891,32.05427202898288
lorenz,propagate,bfgs,10,0.8760000000000007,7.3329438299656955,1.838582824165753,31.91251095680561
lorenz,propagate,bfgs,10,0.8780000000000007,7.226652565746346,1.7825865095625795,31.77017212637365
lorenz,propagate,bfgs,10,0.8800000000000007,7.121384897880009,1.7295168306870523,31.627329940082117
lorenz,propagate,bfgs,10,0.8820000000000007,7.017175401849785,1.6793027370358626,31.484055487082358
lorenz,propagate,bfgs,10,0.8840000000000007,6.914056740974514,1.6318730166201778,31.34041662221031
lorenz,propagate,bfgs,10,0.8860000000000007,6.812059699697576,1.5871564483674547,31.19647804833581
lorenz,propagate,bfgs,10,0.8880000000000007,6.711213218528111,1.5450819449717554,31.052301401564907
lorenz,propagate,bfgs,10,0.8900000000000007,6.611544430476439,1.50557868641244,30.907945338762207
lorenz,propagate,bfgs,10,0.8920000000000007,6.513078698831808,1.4685762443828798,30.763465626895247
lorenz,propagate,bfgs,10,0.8940000000000007,6.415839656136919,1.4340046978892929,30.61891523373732
lorenz,propagate,bfgs,10,0.8960000000000007,6.319849244219904,1.4017947402951716,30.474344419498856
lorenz,propagate,bfgs,10,0.8980000000000007,6.225127755150576,1.371877778099249,30.329800828990514
lorenz,propagate,bfgs,10,0.9000000000000007,6.131693872993843,1.3441860217447839,30.185329583953063
lorenz,propagate,bfgs,10,0.9020000000000007,6.0395647162390995,1.3186525687653186,30.040973375220194
lorenz,propagate,bfgs,10,0.9040000000000007,5.948755880790256,1.2952114795772138,29.89677255441018
lorenz,propagate,bfgs,10,0.9060000000000007,5.859281483406752,1.273797846232357,29.752765224870988
lorenz,propagate,bfgs,10,0.9080000000000007,5.771154205491493,1.2543478544457214,29.60898733163078
lorenz,propagate,bfgs,10,0.9100000000000007,5.684385337127084,1.2367988392120284,29.465472750131813
lorenz,propagate,bfgs,10,0.9120000000000007,5.598984821267032,1.2210893343239122,29.322253373550566
lorenz,propagate,bfgs,10,0.9140000000000007,5.514961297993771,1.2071591161007664,29.17935919853023
lorenz,propagate,bfgs,10,0.9160000000000007,5.432322148760382,1.1949492416331036,29.03681840917381
lorenz,propagate,bfgs,10,0.9180000000000007,5.351073540537755,1.1844020818418897,28.89465745916689
lorenz,propagate,bfgs,10,0.9200000000000007,5.271220469793715,1.175461349646061,28.752901151918316
lorenz,propagate,bfgs,10,0.9220000000000007,5.1927668062351895,1.168072123524447,28.61157271862543
lorenz,propagate,bfgs,10,0.9240000000000007,5.115715336249011,1.1621808667506865,28.470693894187086
lorenz,propagate,bfgs,10,0.9260000000000007,5.040067805981202,1.1577354425715944,28.330284990903476
lorenz,propagate,bfgs,10,0.9280000000000007,4.965824963998837,1.1546851255908523,28.190364969916008
lorenz,propagate,bfgs,10,0.9300000000000007,4.892986603482546,1.1529806096110158,28.050951510353947
lorenz,propagate,bfgs,10,0.9320000000000007,4.821551603901695,1.1525740121776742,27.91206107616649
lorenz,propagate,bfgs,10,0.9340000000000007,4.751517972127978,1.1534188760602875,27.77370898063011
lorenz,propagate,bfgs,10,0.9360000000000007,4.682882882946824,1.1554701678948036,27.635909448531077
lorenz,propagate,bfgs,10,0.9380000000000007,4.6156427189295135,1.1586842742036836,27.498675676032132
lorenz,propagate,bfgs,10,0.9400000000000007,4.549793109632233,1.1630189949995076,27.362019888240493
lorenz,propagate,bfgs,10,0.9420000000000007,4.485328970091562,1.1684335351689288,27.225953394501698
lorenz,propagate,bfgs,10,0.9440000000000007,4.4222445385889575,1.1748884938244313,27.090486641450294
lorenz,propagate,bfgs,10,0.9460000000000007,4.3605334136598,1.182345851802173,26.955629263854142
lorenz,propagate,bfgs,10,0.9480000000000007,4.300188590325388,1.1907689574751843,26.821390133294123
lorenz,propagate,bfgs,10,0.9500000000000007,4.241202495529019,1.2001225110423683,26.687777404725402
lorenz,propagate,bfgs,10,0.9520000000000007,4.183567022759868,1.210372547445143,26.554798560970166
lorenz,propagate,bfgs,10,0.9540000000000007,4.127273565850881,1.2214864180551803,26.422460455194898
lorenz,propagate,bfgs,10,0.9560000000000007,4.0723130519392505,1.2334327712685749,26.290769351427905
lorenz,propagate,bfgs,10,0.9580000000000007,4.0186759735803035,1.246181532133892,26.15973096317494
lorenz,propagate,bfgs,10,0.9600000000000007,3.966352420007741,1.2597038811339394,26.0293504901925
lorenz,propagate,bfgs,10,0.9620000000000007,3.915332107535233,1.2739722322337732,25.89963265347961
lorenz,propagate,bfgs,10,0.9640000000000007,3.865604409096247,1.2889602103003936,25.77058172854985
lorenz,propagate,bfgs,10,0.9660000000000007,3.817158382920829,1.304642627992801,25.642201577045924
lorenz,propagate,bfgs,10,0.9680000000000007,3.769982800349746,1.3209954622145936,25.514495676759374
lorenz,propagate,bfgs,10,0.9700000000000008,3.7240661727880067,1.337995830215065,25.387467150117935
lorenz,propagate,bfgs,10,0.9720000000000008,3.679396777801284,1.355621965418815,25.261118791202858
lorenz,propagate,bfgs,10,0.9740000000000008,3.635962684360175,1.3738531930582236,25.13545309135796
lorenz,propagate,bfgs,10,0.9760000000000008,3.5937517772385426,1.392669905677726,25.010472263451526
lorenz,propagate,bfgs,10,0.9780000000000008,3.5527517805734194,1.4120535385736974,24.886178264851274
lorenz,propagate,bfgs,10,0.9800000000000008,3.5129502805950827,1.431986545228864,24.762572819171655
lorenz,propagate,bfgs,10,0.9820000000000008,3.4743347475369655,1.4524523727955239,24.63965743685152
lorenz,propagate,bfgs,10,0.9840000000000008,3.436892556736043,1.4734354376774712,24.517433434619072
lorenz,propagate,bfgs,10,0.9860000000000008,3.400611008935213,1.4949211012563537,24.395901953899486
lorenz,propagate,bfgs,10,0.9880000000000008,3.3654773498000177,1.5168956458042653,24.27506397821939
lorenz,propagate,bfgs,10,0.9900000000000008,3.3314787886627766,1.5393462506206583,24.15492034966067
lorenz,propagate,bfgs,10,0.9920000000000008,3.298602516507887,1.5622609684281539,24.035471784414735
lorenz,propagate,bfgs,10,0.9940000000000008,3.2668357232126315,1.5856287020585316,23.91671888748664
lorenz,propagate,bfgs,10,0.9960000000000008,3.2361656140583817,1.6094391814570626,23.798662166596998
lorenz,propagate,bfgs,10,0.9980000000000008,3.2065794255275466,1.633682941030429,23.681302045327897
lorenz,propagate,bfgs,10,1.0000000000000007,3.1780644404020335,1.6583512973607222,23.564638875557463
lorenz,propagate,bfgs,10,1.0020000000000007,3.150608002179344,1.6834363273054351,23.4486729492261
lorenz,propagate,bfgs,10,1.0040000000000007,3.1241975288227217,1.708930846500939,23.333404509475763
lorenz,propagate,bfgs,10,1.0060000000000007,3.098820525862024,1.7348283882846751,23.218833761202106
lorenz,propagate,bfgs,10,1.0080000000000007,3.0744645988621824,1.7611231830491623,23.10496088105771
lorenz,propagate,bfgs,10,1.0100000000000007,3.051117465276271,1.787810138038945,22.991786026943046
lorenz,propagate,bfgs,10,1.0120000000000007,3.028766965700313,1.8148848175997472,22.879309347020328
lorenz,propagate,bfgs,10,1.0140000000000007,3.007401074547016,1.8423434238873724,22.767530988283944
lorenz,propagate,bfgs,10,1.0160000000000007,2.987007910155654,1.8701827780422708,22.656451104719615
lorenz,propagate,bfgs,10,1.0180000000000007,2.9675757443553126,1.8984003018342004,22.54606986508313
lorenz,propagate,bfgs,10,1.0200000000000007,2.9490930114986504,1.9269939997800019,22.43638746032803
lorenz,propagate,bfgs,10,1.0220000000000007,2.9315483169832746,1.955962441736214,22.3274041107104
lorenz,propagate,bfgs,10,1.0240000000000007,2.9149304452777,1.985304745967041,22.21912007259749
lorenz,propagate,bfgs,10,1.0260000000000007,2.8992283674687385,2.015020562687069,22.11153564500584
lorenz,propagate,bfgs,10,1.0280000000000007,2.884431248346993,2.045110058077082,22.00465117589322
lorenz,propagate,bfgs,10,1.0300000000000007,2.8705284530469517,2.075573898770367,21.898467068227667
lorenz,propagate,bfgs,10,1.0320000000000007,2.857509553257961,2.10641323680601,21.792983785855753
lorenz,propagate,bfgs,10,1.0340000000000007,2.8453643330221277,2.137629695044848,21.688201859191157
lorenz,propagate,bfgs,10,1.0360000000000007,2.834082794134951,2.1692253530429904,21.58412189074368
lorenz,propagate,bfgs,10,1.0380000000000007,2.8236551611642198,2.201202733377109,21.480744560507812
lorenz,propagate,bfgs,10,1.0400000000000007,2.8140718861024183,2.233564788415051,21.37807063122907
lorenz,propagate,bfgs,10,1.0420000000000007,2.8053236526676026,2.2663148875247208,21.276100953565496
lorenz,propagate,bfgs,10,1.0440000000000007,2.7974013802673774,2.2994568047136332,21.174836471160845
lorenz,propagate,bfgs,10,1.0460000000000007,2.7902962276403,2.332994706691013,21.074278225645205
lorenz,propagate,bfgs,10,1.0480000000000007,2.783999596188693,2.366933141343856,20.974427361578105
lorenz,propagate,bfgs,10,1.0500000000000007,2.7785031330165086,2.4012770266179237,20.875285131348427
lorenz,propagate,bfgs,10,1.0520000000000007,2.7737987336855365,2.436031639794242,20.77685290004481
lorenz,propagate,bfgs,10,1.0540000000000007,2.769878544702894,2.471202607151304,20.679132150309574
lorenz,propagate,bfgs,10,1.0560000000000007,2.766734965752363,2.506795894002826,20.582124487188697
lorenz,propagate,bfgs,10,1.0580000000000007,2.764360651681778,2.5428177951005875,20.48583164298971
lorenz,propagate,bfgs,10,1.0600000000000007,2.762748514258296,2.579274925391589,20.390255482158985
lorenz,propagate,bfgs,10,1.0620000000000007,2.761891723702996,2.616174211118481,20.295398006189366
lorenz,propagate,bfgs,10,1.0640000000000007,2.761783710015876,2.6535228812519525,20.201261358568594
lorenz,propagate,bfgs,10,1.0660000000000007,2.7624181641019447,2.6913284592435303,20.107847829778663
lorenz,propagate,bfgs,10,1.0680000000000007,2.763789038708703,2.729598755086993,20.015159862355787
lorenz,propagate,bfgs,10,1.0700000000000007,2.7658905491849417,2.7683418576763956,19.923200056020313
lorenz,propagate,bfgs,10,1.0720000000000007,2.7687171740703844,2.807566127448475,19.831971172885577
lorenz,propagate,bfgs,10,1.0740000000000007,2.772263655525326,2.8472801892970065,19.74147614275444
lorenz,propagate,bfgs,10,1.0760000000000007,2.7765249996090278,2.8874929257464834,19.65171806851185
lorenz,propagate,bfgs,10,1.0780000000000007,2.7814964764152434,2.928213470372279,19.562700231621633
lorenz,propagate,bfgs,10,1.0800000000000007,2.787173620072874,2.9694512014542718,19.474426097735368
lorenz,propagate,bfgs,10,1.0820000000000007,2.7935522286193537,3.0112157358507092,19.38689932242104
lorenz,propagate,bfgs,10,1.0840000000000007,2.8006283637539946,3.0535169230788846,19.300123757018934
lorenz,propagate,bfgs,10,1.0860000000000007,2.8083983504781393,3.0963648395890067,19.214103454632028
lorenz,propagate,bfgs,10,1.0880000000000007,2.816858776628582,3.1397697832174365,19.12884267625797
lorenz,propagate,bfgs,10,1.0900000000000007,2.8260064923103476,3.183742267805246,19.044345897069594
lorenz,propagate,bfgs,10,1.0920000000000007,2.835838609234537,3.2282930179678426,18.960617812850693
lorenz,propagate,bfgs,10,1.0940000000000007,2.846352499966579,3.2734329640011692,18.877663346593735
lorenz,propagate,bfgs,10,1.0960000000000008,2.857545797089844,3.319173236909755,18.79548765526594
lorenz,propagate,bfgs,10,1.0980000000000008,2.8694163922892137,3.3655251635416397,18.71409613675015
lorenz,propagate,bfgs,10,1.1000000000000008,2.881962435358819,3.4125002618149294,18.633494436966668
lorenz,propagate,bfgs,10,1.1020000000000008,2.8951823331377957,3.4601102360204674,18.55368845718223
lorenz,propagate,bfgs,10,1.1040000000000008,2.9090747483775363,3.508366972184809,18.474684361512093
lorenz,propagate,bfgs,10,1.1060000000000008,2.923638598543542,3.55728253347738,18.396488584621146
lorenz,propagate,bfgs,10,1.1080000000000008,2.9388730545546142,3.606869155645365,18.319107839629783
lorenz,propagate,bfgs,10,1.1100000000000008,2.95477753946176,3.6571392424595444,18.242549126230262
lorenz,propagate,bfgs,10,1.1120000000000008,2.9713517270688046,3.7081053611538954,18.16681973901904
lorenz,propagate,bfgs,10,1.1140000000000008,2.9885955404963447,3.7597802378414293,18.091927276050537
lorenz,propagate,bfgs,10,1.1160000000000008,3.0065091506903037,3.8121767528882833,18.017879647617598
lorenz,propagate,bfgs,10,1.1180000000000008,3.02509297487597,3.865307936227681,17.944685085263817
lorenz,propagate,bfgs,10,1.1200000000000008,3.044347674958035,3.919186962594899,17.872352151032736
