window_size,dp_x2,dp_xy,J
20,-0.3375,0.670625,1000.0
20,-0.3375,0.685,1000.0
20,-0.3375,0.699375,1000.0
20,-0.3375,0.71375,1000.0
20,-0.3375,0.728125,1000.0
20,-0.3375,0.7425,1000.0
20,-0.3375,0.756875,1000.0
20,-0.3375,0.77125,1000.0
20,-0.3375,0.785625,1000.0
20,-0.3375,0.8,1000.0
20,-0.33,-1.5,10.924837163270562
20,-0.33,-1.485625,10.896876817165627
20,-0.33,-1.47125,10.868486461177584
20,-0.33,-1.456875,10.83965819395705
20,-0.33,-1.4425,10.81038408417004
20,-0.33,-1.428125,10.780656180007167
20,-0.33,-1.41375,10.75046651925211
20,-0.33,-1.399375,10.719807139910825
20,-0.33,-1.385,10.688670091401379
20,-0.33,-1.370625,10.65704744630055
20,-0.33,-1.35625,10.624931312641312
20,-0.33,-1.341875,10.59231384675139
20,-0.33,-1.3275,10.559187266620238
20,-0.33,-1.313125,10.52554386577775
20,-0.33,-1.29875,10.491376027664453
20,-0.33,-1.284375,10.4566762404688
20,-0.33,-1.27,10.421437112403014
20,-0.33,-1.255625,10.385651387384424
20,-0.33,-1.24125,10.349311961084876
20,-0.33,-1.226875,10.312411897306184
20,-0.33,-1.2125,10.27494444463446
20,-0.33,-1.198125,10.23690305332205
20,-0.33,-1.18375,10.198281392340279
20,-0.33,-1.169375,10.159073366541922
20,-0.33,-1.155,10.119273133867415
20,-0.33,-1.140625,10.078875122524131
20,-0.33,-1.12625,10.037874048063944
20,-0.33,-1.111875,9.996264930279613
20,-0.33,-1.0975,9.954043109837244
20,-0.33,-1.083125,9.911204264557927
20,-0.33,-1.06875,9.867744425259017
20,-0.33,-1.054375,9.82365999106261
20,-0.33,-1.04,9.778947744076662
20,-0.33,-1.025625,9.733604863353012
20,-0.33,-1.01125,9.687628938025268
20,-0.33,-0.996875,9.64101797952989
20,-0.33,-0.9825,9.593770432814146
20,-0.33,-0.968125,9.545885186436312
20,-0.33,-0.95375,9.497361581465762
20,-0.33,-0.939375,9.448199419093793
20,-0.33,-0.925,9.398398966870309
20,-0.33,-0.910625,9.347960963486354
20,-0.33,-0.89625,9.296886622028692
20,-0.33,-0.881875,9.245177631639198
20,-0.33,-0.8675,9.192836157519872
20,-0.33,-0.853125,9.139864839232487
20,-0.33,-0.83875,9.086266787251533
20,-0.33,-0.824375,9.032045577738891
20,-0.33,-0.81,8.977205245519503
20,-0.33,-0.795625,8.921750275248133
20,-0.33,-0.78125,8.865685590769507
20,-0.33,-0.766875,8.809016542685356
20,-0.33,-0.7525,8.751748894154485
20,-0.33,-0.738125,8.69388880496414
20,-0.33,-0.72375,8.635442813922737
20,-0.33,-0.709375,8.576417819636669
20,-0.33,-0.695,8.516821059744936
20,-0.33,-0.680625,8.456660088697117
20,-0.33,-0.66625,8.39594275417086
20,-0.33,-0.651875,8.33467717223513
20,-0.33,-0.6375,8.272871701375056
20,-0.33,-0.623125,8.21053491550291
20,-0.33,-0.60875,8.147675576087376
20,-0.33,-0.594375,8.084302603540625
20,-0.33,-0.58,8.020425048008274
20,-0.33,-0.565625,7.956052059712941
20,-0.33,-0.55125,7.891192859006053
20,-0.33,-0.536875,7.82585670628616
20,-0.33,-0.5225,7.7600528719447
20,-0.33,-0.508125,7.69379060650217
20,-0.33,-0.49375,7.627079111099065
20,-0.33,-0.479375,7.559927508507372
20,-0.33,-0.465,7.492344814828845
20,-0.33,-0.450625,7.4243399120477065
20,-0.33,-0.43625,7.355921521606248
20,-0.33,-0.421875,7.287098179173629
20,-0.33,-0.4075,7.217878210780773
20,-0.33,-0.393125,7.14826971049786
20,-0.33,-0.37875,7.078280519836345
20,-0.33,-0.364375,7.0079182090648215
20,-0.33,-0.35,6.937190060637822
20,-0.33,-0.335625,6.866103054950086
20,-0.33,-0.32125,6.794663858645469
20,-0.33,-0.306875,6.722878815731369
20,-0.33,-0.2925,6.650753941777001
20,-0.33,-0.278125,6.578294921507272
20,-0.33,-0.26375,6.505507110146117
20,-0.33,-0.249375,6.43239553891453
20,-0.33,-0.235,6.358964925151054
20,-0.33,-0.220625,6.285219687598917
20,-0.33,-0.20625,6.211163967496624
20,-0.33,-0.191875,6.136801656220899
20,-0.33,-0.1775,6.062136430367019
20,-0.33,-0.163125,5.98717179531575
20,-0.33,-0.14875,5.911911138535598
20,-0.33,-0.134375,5.83635779411062
20,-0.33,-0.12,5.760515120277561
20,-0.33,-0.105625,5.684386592113367
20,-0.33,-0.09125,5.607975911949933
20,-0.33,-0.076875,5.531287140626443
20,-0.33,-0.0625,5.454324853344353
20,-0.33,-0.048125,5.377094324696533
20,-0.33,-0.03375,5.299601748439306
20,-0.33,-0.019375,5.221854498814159
20,-0.33,-0.005,5.143861441769296
20,-0.33,0.009375,5.065633306364706
20,-0.33,0.02375,4.987183129078243
20,-0.33,0.038125,4.908526786808869
20,-0.33,0.0525,4.829683638291113
20,-0.33,0.066875,4.7506772986465
20,-0.33,0.08125,4.671536578250974
20,-0.33,0.095625,4.592296625458828
20,-0.33,0.11,4.513000323632935
20,-0.33,0.124375,4.433700007268423
20,-0.33,0.13875,4.354459580986322
20,-0.33,0.153125,4.275357150531
20,-0.33,0.1675,4.196488309066178
20,-0.33,0.181875,4.117970268516358
20,-0.33,0.19625,4.039947089503567
20,-0.33,0.210625,3.962596352010036
20,-0.33,0.225,3.886137733306467
20,-0.33,0.239375,3.810844136602244
20,-0.33,0.25375,3.7370562688624656
20,-0.33,0.268125,3.6652019391436195
20,-0.33,0.2825,3.5958219028586393
20,-0.33,0.296875,3.5296049149410416
20,-0.33,0.31125,3.467435945185105
20,-0.33,0.325625,3.410463538642115
20,-0.33,0.34,3.3601955707466153
20,-0.33,0.354375,3.3186380411547596
20,-0.33,0.36875,3.2885007159154473
20,-0.33,0.383125,3.273509510366769
20,-0.33,0.3975,3.278894774130095
20,-0.33,0.411875,3.3121801782260976
20,-0.33,0.42625,3.3845075079484936
20,-0.33,0.440625,3.5129657578803073
20,-0.33,0.455,3.724918378430638
20,-0.33,0.469375,4.066607794388623
20,-0.33,0.48375,4.621795663874966
20,-0.33,0.498125,5.556930520710483
20,-0.33,0.5125,7.248786764122456
20,-0.33,0.526875,10.736131361114394
20,-0.33,0.54125,20.0645229757585
20,-0.33,0.555625,71.8111644240445
20,-0.33,0.57,1000.0
20,-0.33,0.584375,1000.0
20,-0.33,0.59875,1000.0
20,-0.33,0.613125,1000.0
20,-0.33,0.6275,1000.0
20,-0.33,0.641875,1000.0
20,-0.33,0.65625,1000.0
20,-0.33,0.670625,1000.0
20,-0.33,0.685,1000.0
20,-0.33,0.699375,1000.0
20,-0.33,0.71375,1000.0
20,-0.33,0.728125,1000.0
20,-0.33,0.7425,1000.0
20,-0.33,0.756875,1000.0
20,-0.33,0.77125,1000.0
20,-0.33,0.785625,1000.0
20,-0.33,0.8,1000.0
20,-0.3225,-1.5,10.910722569030698
20,-0.3225,-1.485625,10.882567860443535
20,-0.3225,-1.47125,10.85397907313061
20,-0.3225,-1.456875,10.824948174120053
20,-0.3225,-1.4425,10.79546709654577
20,-0.3225,-1.428125,10.765527749146756
20,-0.3225,-1.41375,10.735122026336828
20,-0.3225,-1.399375,10.704241818847313
20,-0.3225,-1.385,10.672879024943231
20,-0.3225,-1.370625,10.641025562210485
20,-0.3225,-1.35625,10.608673379908977
20,-0.3225,-1.341875,10.575814471883037
20,-0.3225,-1.3275,10.542440890017424
20,-0.3225,-1.313125,10.50854475822346
20,-0.3225,-1.29875,10.474118286935784
20,-0.3225,-1.284375,10.439153788096716
20,-0.3225,-1.27,10.403643690600212
20,-0.3225,-1.255625,10.367580556163748
20,-0.3225,-1.24125,10.33095709559117
20,-0.3225,-1.226875,10.293766185385469
20,-0.3225,-1.2125,10.25600088466502
20,-0.3225,-1.198125,10.217654452332498
20,-0.3225,-1.18375,10.178720364440222
20,-0.3225,-1.169375,10.139192331691111
20,-0.3225,-1.155,10.099064317009532
20,-0.3225,-1.140625,10.058330553111304
20,-0.3225,-1.12625,10.016985559997778
20,-0.3225,-1.111875,9.975024162294465
20,-0.3225,-1.0975,9.932441506350397
20,-0.3225,-1.083125,9.889233077010873
20,-0.3225,-1.06875,9.845394713972635
20,-0.3225,-1.054375,9.800922627627873
20,-0.3225,-1.04,9.755813414300725
20,-0.3225,-1.025625,9.710064070778598
20,-0.3225,-1.01125,9.663672008039159
20,-0.3225,-0.996875,9.616635064073623
20,-0.3225,-0.9825,9.568951515707498
20,-0.3225,-0.968125,9.520620089320719
20,-0.3225,-0.95375,9.471639970371795
20,-0.3225,-0.939375,9.422010811633031
20,-0.3225,-0.925,9.371732740048044
20,-0.3225,-0.910625,9.320806362127795
20,-0.3225,-0.89625,9.269232767806637
20,-0.3225,-0.881875,9.217013532687297
20,-0.3225,-0.8675,9.164150718610527
20,-0.3225,-0.853125,9.110646872494419
20,-0.3225,-0.83875,9.056505023397033
20,-0.3225,-0.824375,9.001728677766428
20,-0.3225,-0.81,8.946321812852762
20,-0.3225,-0.795625,8.890288868268433
20,-0.3225,-0.78125,8.83363473569407
20,-0.3225,-0.766875,8.776364746740258
20,-0.3225,-0.7525,8.71848465898745
20,-0.3225,-0.738125,8.66000064023909
20,-0.3225,-0.72375,8.60091925103518
20,-0.3225,-0.709375,8.54124742548678
20,-0.3225,-0.695,8.480992450503082
20,-0.3225,-0.680625,8.42016194349578
20,-0.3225,-0.66625,8.358763828655633
20,-0.3225,-0.651875,8.296806311907874
20,-0.3225,-0.6375,8.23429785466272
20,-0.3225,-0.623125,8.171247146486671
20,-0.3225,-0.60875,8.107663076829043
20,-0.3225,-0.594375,8.043554705945422
20,-0.3225,-0.58,7.978931235166933
20,-0.3225,-0.565625,7.913801976669703
20,-0.3225,-0.55125,7.848176322904155
20,-0.3225,-0.536875,7.782063715847659
20,-0.3225,-0.5225,7.71547361624755
20,-0.3225,-0.508125,7.648415473024353
20,-0.3225,-0.49375,7.58089869300692
20,-0.3225,-0.479375,7.512932611173196
20,-0.3225,-0.465,7.444526461571858
20,-0.3225,-0.450625,7.375689349101667
20,-0.3225,-0.43625,7.306430222327187
20,-0.3225,-0.421875,7.236757847512123
20,-0.3225,-0.4075,7.166680784054861
20,-0.3225,-0.393125,7.096207361515187
20,-0.3225,-0.37875,7.025345658428106
20,-0.3225,-0.364375,6.954103483108508
20,-0.3225,-0.35,6.882488356662434
20,-0.3225,-0.335625,6.81050749843502
20,-0.3225,-0.32125,6.738167814144285
20,-0.3225,-0.306875,6.665475886974054
20,-0.3225,-0.2925,6.592437971928814
20,-0.3225,-0.278125,6.51905999379124
20,-0.3225,-0.26375,6.445347549068544
20,-0.3225,-0.249375,6.371305912370329
20,-0.3225,-0.235,6.296940047729445
20,-0.3225,-0.220625,6.222254625460796
20,-0.3225,-0.20625,6.147254045254706
20,-0.3225,-0.191875,6.071942466324394
20,-0.3225,-0.1775,5.99632384557627
20,-0.3225,-0.163125,5.920401984952113
20,-0.3225,-0.14875,5.844180589311434
20,-0.3225,-0.134375,5.767663336487668
20,-0.3225,-0.12,5.690853961475148
20,-0.3225,-0.105625,5.613756357097501
20,-0.3225,-0.09125,5.536374693988817
20,-0.3225,-0.076875,5.45871356330837
20,-0.3225,-0.0625,5.380778146333813
20,-0.3225,-0.048125,5.302574415971027
20,-0.3225,-0.03375,5.224109376325124
20,-0.3225,-0.019375,5.145391347852291
20,-0.3225,-0.005,5.066430307329804
20,-0.3225,0.009375,4.9872382940364615
20,-0.3225,0.02375,4.907829896253085
20,-0.3225,0.038125,4.828222835636807
20,-0.3225,0.0525,4.748438671413198
20,-0.3225,0.066875,4.6685036519589795
20,-0.3225,0.08125,4.588449748609998
20,-0.3225,0.095625,4.5083159159601225
20,-0.3225,0.11,4.428149635250124
20,-0.3225,0.124375,4.348008813695248
20,-0.3225,0.13875,4.267964134178736
20,-0.3225,0.153125,4.1881019786347435
20,-0.3225,0.1675,4.108528087487846
20,-0.3225,0.181875,4.029372170777377
20,-0.3225,0.19625,3.950793759997807
20,-0.3225,0.210625,3.872989691965686
20,-0.3225,0.225,3.796203760231904
20,-0.3225,0.239375,3.7207392754903994
20,-0.3225,0.25375,3.6469755745886383
20,-0.3225,0.268125,3.5753899559172932
20,-0.3225,0.2825,3.506587173457211
20,-0.3225,0.296875,3.4413396169095125
20,-0.3225,0.31125,3.3806428481816684
20,-0.3225,0.325625,3.325793608352147
20,-0.3225,0.34,3.2785013732835395
20,-0.3225,0.354375,3.2410511381518328
20,-0.3225,0.36875,3.2165464372912917
20,-0.3225,0.383125,3.2092816958981714
20,-0.3225,0.3975,3.225330024953287
20,-0.3225,0.411875,3.273503806691239
20,-0.3225,0.42625,3.366989628868296
20,-0.3225,0.440625,3.52626897283351
20,-0.3225,0.455,3.7846508882106864
20,-0.3225,0.469375,4.199541612081121
20,-0.3225,0.48375,4.877622284239477
20,-0.3225,0.498125,6.038414591638473
20,-0.3225,0.5125,8.204652864177003
20,-0.3225,0.526875,12.940588551868432
20,-0.3225,0.54125,27.414015849714854
20,-0.3225,0.555625,173.91036045063439
20,-0.3225,0.57,1000.0
20,-0.3225,0.584375,1000.0
20,-0.3225,0.59875,1000.0
20,-0.3225,0.613125,1000.0
20,-0.3225,0.6275,1000.0
20,-0.3225,0.641875,1000.0
20,-0.3225,0.65625,1000.0
20,-0.3225,0.670625,1000.0
20,-0.3225,0.685,1000.0
20,-0.3225,0.699375,1000.0
20,-0.3225,0.71375,1000.0
20,-0.3225,0.728125,1000.0
20,-0.3225,0.7425,1000.0
20,-0.3225,0.756875,1000.0
20,-0.3225,0.77125,1000.0
20,-0.3225,0.785625,1000.0
20,-0.3225,0.8,1000.0
20,-0.315,-1.5,10.896483724801332
20,-0.315,-1.485625,10.86813267210245
20,-0.315,-1.47125,10.839343403687321
20,-0.315,-1.456875,10.810107751699753
20,-0.315,-1.4425,10.780417510341621
20,-0.315,-1.428125,10.750264445358415
20,-0.315,-1.41375,10.719640304106255
20,-0.315,-1.399375,10.68853682620402
20,-0.315,-1.385,10.656945754772291
20,-0.315,-1.370625,10.624858848257515
20,-0.315,-1.35625,10.592267892837457
20,-0.315,-1.341875,10.559164715400462
20,-0.315,-1.3275,10.525541197087792
20,-0.315,-1.313125,10.491389287384727
20,-0.315,-1.29875,10.456701018742129
20,-0.315,-1.284375,10.421468521706169
20,-0.315,-1.27,10.385684040529723
20,-0.315,-1.255625,10.349339949234238
20,-0.315,-1.24125,10.312428768086527
20,-0.315,-1.226875,10.274943180449748
20,-0.315,-1.2125,10.236876049963502
20,-0.315,-1.198125,10.198220438002288
20,-0.315,-1.18375,10.158969621357109
20,-0.315,-1.169375,10.119117110079486
20,-0.315,-1.155,10.078656665422612
20,-0.315,-1.140625,10.037582317808711
20,-0.315,-1.12625,9.995888384747818
20,-0.315,-1.111875,9.953569488627574
20,-0.315,-1.0975,9.910620574290219
20,-0.315,-1.083125,9.867036926308128
20,-0.315,-1.06875,9.822814185866283
20,-0.315,-1.054375,9.777948367156329
20,-0.315,-1.04,9.732435873184683
20,-0.315,-1.025625,9.686273510894775
20,-0.315,-1.01125,9.639458505502166
20,-0.315,-0.996875,9.591988513940697
20,-0.315,-0.9825,9.543861637317855
20,-0.315,-0.968125,9.495076432278404
20,-0.315,-0.95375,9.445631921177245
20,-0.315,-0.939375,9.39552760096495
20,-0.315,-0.925,9.344763450693424
20,-0.315,-0.910625,9.293339937553446
20,-0.315,-0.89625,9.24125802136153
20,-0.315,-0.881875,9.188519157420107
20,-0.315,-0.8675,9.135125297682515
20,-0.315,-0.853125,9.081078890162612
20,-0.315,-0.83875,9.026382876538154
20,-0.315,-0.824375,8.971040687907157
20,-0.315,-0.81,8.915056238667066
20,-0.315,-0.795625,8.858433918498221
20,-0.315,-0.78125,8.801178582445074
20,-0.315,-0.766875,8.743295539100666
20,-0.315,-0.7525,8.68479053691318
20,-0.315,-0.738125,8.625669748645823
20,-0.315,-0.72375,8.565939754034547
20,-0.315,-0.709375,8.505607520701071
20,-0.315,-0.695,8.444680383391187
20,-0.315,-0.680625,8.383166021621138
20,-0.315,-0.66625,8.321072435826471
20,-0.315,-0.651875,8.258407922119543
20,-0.315,-0.6375,8.195181045772427
20,-0.315,-0.623125,8.131400613552154
20,-0.315,-0.60875,8.067075645044428
20,-0.315,-0.594375,8.002215343110366
20,-0.315,-0.58,7.936829063628337
20,-0.315,-0.565625,7.870926284679478
20,-0.315,-0.55125,7.804516575341365
20,-0.315,-0.536875,7.737609564258899
20,-0.315,-0.5225,7.670214908166003
20,-0.315,-0.508125,7.602342260534628
20,-0.315,-0.49375,7.534001240530954
20,-0.315,-0.479375,7.465201402460857
20,-0.315,-0.465,7.395952205889096
20,-0.315,-0.450625,7.32626298661924
20,-0.315,-0.43625,7.256142928723629
20,-0.315,-0.421875,7.185601037816533
20,-0.315,-0.4075,7.114646115767296
20,-0.315,-0.393125,7.04328673705656
20,-0.315,-0.37875,6.9715312269856735
20,-0.315,-0.364375,6.8993876419596605
20,-0.315,-0.35,6.826863752076736
20,-0.315,-0.335625,6.753967026274119
20,-0.315,-0.32125,6.68070462030099
20,-0.315,-0.306875,6.6070833678158065
20,-0.315,-0.2925,6.533109774938602
20,-0.315,-0.278125,6.458790018629747
20,-0.315,-0.26375,6.384129949317156
20,-0.315,-0.249375,6.309135098255824
20,-0.315,-0.235,6.233810690178935
20,-0.315,-0.220625,6.158161661891599
20,-0.315,-0.20625,6.082192687569415
20,-0.315,-0.191875,6.005908211659362
20,-0.315,-0.1775,5.929312490443884
20,-0.315,-0.163125,5.852409643527599
20,-0.315,-0.14875,5.775203716746566
20,-0.315,-0.134375,5.697698758292744
20,-0.315,-0.12,5.619898910201877
20,-0.315,-0.105625,5.541808517787489
20,-0.315,-0.09125,5.4634322601345415
20,-0.315,-0.076875,5.384775305417852
20,-0.315,-0.0625,5.305843495612018
20,-0.315,-0.048125,5.226643566150026
20,-0.315,-0.03375,5.147183407315691
20,-0.315,-0.019375,5.067472375684376
20,-0.315,-0.005,4.9875216658390205
20,-0.315,0.009375,4.907344754992634
20,-0.315,0.02375,4.826957936184431
20,-0.315,0.038125,4.746380959572814
20,-0.315,0.0525,4.6656378062721435
20,-0.315,0.066875,4.584757625506394
20,-0.315,0.08125,4.503775874030955
20,-0.315,0.095625,4.42273570741922
20,-0.315,0.11,4.341689686763856
20,-0.315,0.124375,4.260701882773142
20,-0.315,0.13875,4.1798504837806725
20,-0.315,0.153125,4.099231047138618
20,-0.315,0.1675,4.01896057811981
20,-0.315,0.181875,3.939182681563055
20,-0.315,0.19625,3.8600741159999954
20,-0.315,0.210625,3.7818531981757038
20,-0.315,0.225,3.7047906731433455
20,-0.315,0.239375,3.6292239049773416
20,-0.315,0.25375,3.5555755920050323
20,-0.315,0.268125,3.4843787256598593
20,-0.315,0.2825,3.416310285734724
20,-0.315,0.296875,3.352237348031764
20,-0.315,0.31125,3.2932811265755104
20,-0.315,0.325625,3.240907417502742
20,-0.315,0.34,3.1970567259350835
20,-0.315,0.354375,3.1643354449994052
20,-0.315,0.36875,3.146303466767019
20,-0.315,0.383125,3.147918731275261
20,-0.315,0.3975,3.1762460969074295
20,-0.315,0.411875,3.2416294416909377
20,-0.315,0.42625,3.3597143314745455
20,-0.315,0.440625,3.5551215633986386
20,-0.315,0.455,3.868547717279802
20,-0.315,0.469375,4.371597875099415
20,-0.315,0.48375,5.201022088107638
20,-0.315,0.498125,6.649049002681726
20,-0.315,0.5125,9.451775765508508
20,-0.315,0.526875,16.031179134007285
20,-0.315,0.54125,40.069542762321426
20,-0.315,0.555625,1353.6878541942533
20,-0.315,0.57,1000.0
20,-0.315,0.584375,1000.0
20,-0.315,0.59875,1000.0
20,-0.315,0.613125,1000.0
20,-0.315,0.6275,1000.0
20,-0.315,0.641875,1000.0
20,-0.315,0.65625,1000.0
20,-0.315,0.670625,1000.0
20,-0.315,0.685,1000.0
20,-0.315,0.699375,1000.0
20,-0.315,0.71375,1000.0
20,-0.315,0.728125,1000.0
20,-0.315,0.7425,1000.0
20,-0.315,0.756875,1000.0
20,-0.315,0.77125,1000.0
20,-0.315,0.785625,1000.0
20,-0.315,0.8,1000.0
20,-0.3075,-1.5,10.882122072624718
20,-0.3075,-1.485625,10.853572716249541
20,-0.3075,-1.47125,10.824580937128015
20,-0.3075,-1.456875,10.79513842910854
20,-0.3075,-1.4425,10.76523684390564
20,-0.3075,-1.428125,10.734867800567251
20,-0.3075,-1.41375,10.704022895534832
20,-0.3075,-1.399375,10.672693713300834
20,-0.3075,-1.385,10.640871837666406
20,-0.3075,-1.370625,10.608548863598763
20,-0.3075,-1.35625,10.575716409685404
20,-0.3075,-1.341875,10.542366131178962
20,-0.3075,-1.3275,10.508489733622882
20,-0.3075,-1.313125,10.47407898704495
20,-0.3075,-1.29875,10.43912574070142
20,-0.3075,-1.284375,10.403621938350504
20,-0.3075,-1.27,10.36755963403002
20,-0.3075,-1.255625,10.330931008308808
20,-0.3075,-1.24125,10.293728384977362
20,-0.3075,-1.226875,10.255944248138267
20,-0.3075,-1.2125,10.217571259651466
20,-0.3075,-1.198125,10.178602276885105
20,-0.3075,-1.18375,10.139030370716737
20,-0.3075,-1.169375,10.09884884372509
20,-0.3075,-1.155,10.05805124850695
20,-0.3075,-1.140625,10.016631406048955
20,-0.3075,-1.12625,9.974583424078862
20,-0.3075,-1.111875,9.93190171531609
20,-0.3075,-1.0975,9.888581015536822
20,-0.3075,-1.083125,9.844616401364597
20,-0.3075,-1.06875,9.800003307693583
20,-0.3075,-1.054375,9.754737544647904
20,-0.3075,-1.04,9.708815313977858
20,-0.3075,-1.025625,9.662233224791278
20,-0.3075,-1.01125,9.614988308516562
20,-0.3075,-0.996875,9.567078032993015
20,-0.3075,-0.9825,9.51850031558361
20,-0.3075,-0.968125,9.469253535206521
20,-0.3075,-0.95375,9.419336543182313
20,-0.3075,-0.939375,9.368748672797128
20,-0.3075,-0.925,9.317489747484728
20,-0.3075,-0.910625,9.265560087535151
20,-0.3075,-0.89625,9.212960515242832
20,-0.3075,-0.881875,9.159692358413515
20,-0.3075,-0.8675,9.105757452156434
20,-0.3075,-0.853125,9.051158138896904
20,-0.3075,-0.83875,8.995897266553099
20,-0.3075,-0.824375,8.939978184831412
20,-0.3075,-0.81,8.88340473960524
20,-0.3075,-0.795625,8.826181265353728
20,-0.3075,-0.78125,8.768312575649214
20,-0.3075,-0.766875,8.709803951694543
20,-0.3075,-0.7525,8.650661128924805
20,-0.3075,-0.738125,8.590890281700952
20,-0.3075,-0.72375,8.530498006136506
20,-0.3075,-0.709375,8.469491301111798
20,-0.3075,-0.695,8.40787754754351
20,-0.3075,-0.680625,8.345664485990522
20,-0.3075,-0.66625,8.282860192689226
20,-0.3075,-0.651875,8.219473054124283
20,-0.3075,-0.6375,8.155511740251585
20,-0.3075,-0.623125,8.090985176501619
20,-0.3075,-0.60875,8.025902514701103
20,-0.3075,-0.594375,7.960273103059884
20,-0.3075,-0.58,7.894106455378866
20,-0.3075,-0.565625,7.827412219641402
20,-0.3075,-0.55125,7.76020014615786
20,-0.3075,-0.536875,7.6924800554381765
20,-0.3075,-0.5225,7.624261805972461
20,-0.3075,-0.508125,7.555555262103784
20,-0.3075,-0.49375,7.48637026218106
20,-0.3075,-0.479375,7.416716587183145
20,-0.3075,-0.465,7.346603930008566
20,-0.3075,-0.450625,7.27604186562832
20,-0.3075,-0.43625,7.205039822302977
20,-0.3075,-0.421875,7.133607054069319
20,-0.3075,-0.4075,7.0617526147073155
20,-0.3075,-0.393125,6.989485333404763
20,-0.3075,-0.37875,6.916813792346052
20,-0.3075,-0.364375,6.843746306462586
20,-0.3075,-0.35,6.770290905597255
20,-0.3075,-0.335625,6.696455319353718
20,-0.3075,-0.32125,6.6222469649251074
20,-0.3075,-0.306875,6.547672938225861
20,-0.3075,-0.2925,6.4727400086871025
20,-0.3075,-0.278125,6.3974546181214444
20,-0.3075,-0.26375,6.321822884118084
20,-0.3075,-0.249375,6.245850608497548
20,-0.3075,-0.235,6.169543291437875
20,-0.3075,-0.220625,6.092906151984817
20,-0.3075,-0.20625,6.015944155780967
20,-0.3075,-0.191875,5.938662050996836
20,-0.3075,-0.1775,5.86106441362683
20,-0.3075,-0.163125,5.783155703531184
20,-0.3075,-0.14875,5.70494033286975
20,-0.3075,-0.134375,5.626422748895685
20,-0.3075,-0.12,5.547607533469575
20,-0.3075,-0.105625,5.4684995221338095
20,-0.3075,-0.09125,5.389103946173926
20,-0.3075,-0.076875,5.3094266018144225
20,-0.3075,-0.0625,5.229474051585155
20,-0.3075,-0.048125,5.149253863992912
20,-0.3075,-0.03375,5.068774898997667
20,-0.3075,-0.019375,4.98804764849452
20,-0.3075,-0.005,4.907084643134418
20,-0.3075,0.009375,4.82590093950045
20,-0.3075,0.02375,4.7445147050521035
20,-0.3075,0.038125,4.662947922569955
20,-0.3075,0.0525,4.581227241360229
20,-0.3075,0.066875,4.499385009593737
20,-0.3075,0.08125,4.41746053137162
20,-0.3075,0.095625,4.335501604134596
20,-0.3075,0.11,4.253566407831122
20,-0.3075,0.124375,4.171725838177989
20,-0.3075,0.13875,4.090066404270904
20,-0.3075,0.153125,4.008693848404554
20,-0.3075,0.1675,3.9277376970697526
20,-0.3075,0.181875,3.8473570222549838
20,-0.3075,0.19625,3.767747789525833
20,-0.3075,0.210625,3.689152305980869
20,-0.3075,0.225,3.6118714753172916
20,-0.3075,0.239375,3.536280846796297
20,-0.3075,0.25375,3.4628518533214576
20,-0.3075,0.268125,3.3921802399807626
20,-0.3075,0.2825,3.3250245995018153
20,-0.3075,0.296875,3.262359338756565
20,-0.3075,0.31125,3.205448610969497
20,-0.3075,0.325625,3.155951299419051
20,-0.3075,0.34,3.116072989237247
20,-0.3075,0.354375,3.088790779627133
20,-0.3075,0.36875,3.0781941354178075
20,-0.3075,0.383125,3.0900164340480933
20,-0.3075,0.3975,3.1324913031832415
20,-0.3075,0.411875,3.2177856143368295
20,-0.3075,0.42625,3.364507654384884
20,-0.3075,0.440625,3.602340740906925
20,-0.3075,0.455,3.981188926358931
20,-0.3075,0.469375,4.5907929879696905
20,-0.3075,0.48375,5.60759698021043
20,-0.3075,0.498125,7.424413671883162
20,-0.3075,0.5125,11.094647207333956
20,-0.3075,0.526875,20.492535417801985
20,-0.3075,0.54125,64.71370287118353
20,-0.3075,0.555625,1000.0
20,-0.3075,0.57,1000.0
20,-0.3075,0.584375,1000.0
20,-0.3075,0.59875,1000.0
20,-0.3075,0.613125,1000.0
20,-0.3075,0.6275,1000.0
20,-0.3075,0.641875,1000.0
20,-0.3075,0.65625,1000.0
20,-0.3075,0.670625,1000.0
20,-0.3075,0.685,1000.0
20,-0.3075,0.699375,1000.0
20,-0.3075,0.71375,1000.0
20,-0.3075,0.728125,1000.0
20,-0.3075,0.7425,1000.0
20,-0.3075,0.756875,1000.0
20,-0.3075,0.77125,1000.0
20,-0.3075,0.785625,1000.0
20,-0.3075,0.8,1000.0
20,-0.3,-1.5,10.867639397281065
20,-0.3,-1.485625,10.838889805470256
20,-0.3,-1.47125,10.809693511833721
20,-0.3,-1.456875,10.78004206835154
20,-0.3,-1.4425,10.749926980526638
20,-0.3,-1.428125,10.71933971682936
20,-0.3,-1.41375,10.688271718746078
20,-0.3,-1.399375,10.656714411437754
20,-0.3,-1.385,10.624659215012063
20,-0.3,-1.370625,10.59209755640998
20,-0.3,-1.35625,10.55902088190501
20,-0.3,-1.341875,10.525420670209975
20,-0.3,-1.3275,10.4912884461829
20,-0.3,-1.313125,10.456615795120138
20,-0.3,-1.29875,10.421394377620542
20,-0.3,-1.284375,10.385615945001064
20,-0.3,-1.27,10.34927235523899
20,-0.3,-1.255625,10.312355589412265
20,-0.3,-1.24125,10.274857768604155
