window_size,dp_v,dp_v3,J
10,0.075,-0.6375,1.1070781089689365
10,0.075,-0.6,1.0698153998202327
10,0.075,-0.5625,1.0280531053196946
10,0.075,-0.525,0.9803433349116124
10,0.075,-0.4875,0.9249599893726297
10,0.075,-0.45,0.861350556856996
10,0.075,-0.4125,0.7873294961886141
10,0.075,-0.375,0.7016882411927546
10,0.075,-0.3375,0.5996567973855881
10,0.075,-0.3,0.4831988922558863
10,0.075,-0.2625,0.355990610920748
10,0.075,-0.225,0.2352542243876698
10,0.075,-0.1875,0.1385474421237419
10,0.075,-0.15,0.07648244087365216
10,0.075,-0.1125,0.04221140109742344
10,0.075,-0.075,0.025376353178232572
10,0.075,-0.0375,0.03198542088560402
10,0.075,0.0,0.07248925504693744
10,0.075,0.0375,0.1587563350607731
10,0.075,0.075,0.30710684608851757
10,0.075,0.1125,0.5363391954687782
10,0.075,0.15,0.8908218249175395
10,0.075,0.1875,1.480940894909613
10,0.075,0.225,2.5431872874896326
10,0.075,0.2625,4.846527638112738
10,0.075,0.3,13.058217515244856
10,0.075,0.3375,1000.0
10,0.075,0.375,1000.0
10,0.075,0.4125,1000.0
10,0.075,0.45,1000.0
10,0.075,0.4875,1000.0
10,0.075,0.525,1000.0
10,0.075,0.5625,1000.0
10,0.075,0.6,1000.0
10,0.075,0.6375,1000.0
10,0.075,0.675,1000.0
10,0.075,0.7125,1000.0
10,0.075,0.75,1000.0
10,0.075,0.7875,1000.0
10,0.075,0.825,1000.0
10,0.075,0.8625,1000.0
10,0.075,0.9,1000.0
10,0.075,0.9375,1000.0
10,0.075,0.975,1000.0
10,0.075,1.0125,1000.0
10,0.075,1.05,1000.0
10,0.075,1.0875,1000.0
10,0.075,1.125,1000.0
10,0.075,1.1625,1000.0
10,0.075,1.2,1000.0
10,0.075,1.2375,1000.0
10,0.075,1.275,1000.0
10,0.075,1.3125,1000.0
10,0.075,1.35,1000.0
10,0.075,1.3875,1000.0
10,0.075,1.425,1000.0
10,0.075,1.4625,1000.0
10,0.075,1.5,1000.0
10,0.1125,-1.5,1.4354492339880225
10,0.1125,-1.4625,1.4274482611162809
10,0.1125,-1.425,1.4190219498415382
10,0.1125,-1.3875,1.4101348541471719
10,0.1125,-1.35,1.4007525341555005
10,0.1125,-1.3125,1.390842120014248
10,0.1125,-1.275,1.3803720955960233
10,0.1125,-1.2375,1.3693109136252712
10,0.1125,-1.2,1.3576240647043052
10,0.1125,-1.1625,1.3452693029467135
10,0.1125,-1.125,1.3321900395779178
10,0.1125,-1.0875,1.3183077455629237
10,0.1125,-1.05,1.3035157335064953
10,0.1125,-1.0125,1.287678231092118
10,0.1125,-0.975,1.2706376041783911
10,0.1125,-0.9375,1.2522251665898652
10,0.1125,-0.9,1.2322588701928576
10,0.1125,-0.8625,1.2105094012305178
10,0.1125,-0.825,1.1866407197948003
10,0.1125,-0.7875,1.1601717679829826
10,0.1125,-0.75,1.1305459263450512
10,0.1125,-0.7125,1.097363190950796
10,0.1125,-0.675,1.060447260727946
10,0.1125,-0.6375,1.0191450893159624
10,0.1125,-0.6,0.9718000950015802
10,0.1125,-0.5625,0.9173628365932878
10,0.1125,-0.525,0.8553662858726717
10,0.1125,-0.4875,0.783074072701792
10,0.1125,-0.45,0.7006746016688135
10,0.1125,-0.4125,0.6016012955795583
10,0.1125,-0.375,0.49022447210869663
10,0.1125,-0.3375,0.3751746899141237
10,0.1125,-0.3,0.26526431737687445
10,0.1125,-0.2625,0.17620908325643506
10,0.1125,-0.225,0.11421365463127349
10,0.1125,-0.1875,0.07625726723247424
10,0.1125,-0.15,0.048747251548836246
10,0.1125,-0.1125,0.034350635348614295
10,0.1125,-0.075,0.039663960539061766
10,0.1125,-0.0375,0.07263089486151558
10,0.1125,0.0,0.14156646382202673
10,0.1125,0.0375,0.2576242361908635
10,0.1125,0.075,0.43103063447637635
10,0.1125,0.1125,0.6886835335441855
10,0.1125,0.15,1.0768688312705825
10,0.1125,0.1875,1.7169056566434175
10,0.1125,0.225,2.8309225622062266
10,0.1125,0.2625,5.2688579778702636
10,0.1125,0.3,13.964246256636885
10,0.1125,0.3375,1000.0
10,0.1125,0.375,1000.0
10,0.1125,0.4125,1000.0
10,0.1125,0.45,1000.0
10,0.1125,0.4875,1000.0
10,0.1125,0.525,1000.0
10,0.1125,0.5625,1000.0
10,0.1125,0.6,1000.0
10,0.1125,0.6375,1000.0
10,0.1125,0.675,1000.0
10,0.1125,0.7125,1000.0
10,0.1125,0.75,1000.0
10,0.1125,0.7875,1000.0
10,0.1125,0.825,1000.0
10,0.1125,0.8625,1000.0
10,0.1125,0.9,1000.0
10,0.1125,0.9375,1000.0
10,0.1125,0.975,1000.0
10,0.1125,1.0125,1000.0
10,0.1125,1.05,1000.0
10,0.1125,1.0875,1000.0
10,0.1125,1.125,1000.0
10,0.1125,1.1625,1000.0
10,0.1125,1.2,1000.0
10,0.1125,1.2375,1000.0
10,0.1125,1.275,1000.0
10,0.1125,1.3125,1000.0
10,0.1125,1.35,1000.0
10,0.1125,1.3875,1000.0
10,0.1125,1.425,1000.0
10,0.1125,1.4625,1000.0
10,0.1125,1.5,1000.0
10,0.15,-1.5,1.4113804890235693
10,0.15,-1.4625,1.4022503202121566
10,0.15,-1.425,1.3926206546437336
10,0.15,-1.3875,1.382463900233357
10,0.15,-1.35,1.3717528011131623
10,0.15,-1.3125,1.3604578206307731
10,0.15,-1.275,1.348542990505578
10,0.15,-1.2375,1.3359602485876376
10,0.15,-1.2,1.3226429679810092
10,0.15,-1.1625,1.3085007244957512
10,0.15,-1.125,1.293418879930606
10,0.15,-1.0875,1.277266077950725
10,0.15,-1.05,1.2599064952053614
10,0.15,-1.0125,1.2412015977798494
10,0.15,-0.975,1.2209809204206816
10,0.15,-0.9375,1.1989812784811305
10,0.15,-0.9,1.174792135048916
10,0.15,-0.8625,1.1478801157209375
10,0.15,-0.825,1.117781726859018
10,0.15,-0.7875,1.0843408847033738
10,0.15,-0.75,1.0473470895950092
10,0.15,-0.7125,1.0056121222824628
10,0.15,-0.675,0.957630040458974
10,0.15,-0.6375,0.9034453715950909
10,0.15,-0.6,0.8411340779565556
10,0.15,-0.5625,0.7692299951486495
10,0.15,-0.525,0.6865683146394396
10,0.15,-0.4875,0.5881320060197939
10,0.15,-0.45,0.4821597314828328
10,0.15,-0.4125,0.3802203463031245
10,0.15,-0.375,0.2822272586130413
10,0.15,-0.3375,0.2030194407076693
10,0.15,-0.3,0.14802464641835758
10,0.15,-0.2625,0.11112016632061686
10,0.15,-0.225,0.08031262526380328
10,0.15,-0.1875,0.05682970006465103
10,0.15,-0.15,0.04526662223481008
10,0.15,-0.1125,0.05101148674180293
10,0.15,-0.075,0.08004123874216307
10,0.15,-0.0375,0.13828640929992939
10,0.15,0.0,0.23344718418936036
10,0.15,0.0375,0.37165772113601314
10,0.15,0.075,0.5696618691120231
10,0.15,0.1125,0.849525639360288
10,0.15,0.15,1.2806241278425403
10,0.15,0.1875,1.9512560064861906
10,0.15,0.225,3.1213323318891195
10,0.15,0.2625,5.69713386213162
10,0.15,0.3,14.848682484547963
10,0.15,0.3375,1000.0
10,0.15,0.375,1000.0
10,0.15,0.4125,1000.0
10,0.15,0.45,1000.0
10,0.15,0.4875,1000.0
10,0.15,0.525,1000.0
10,0.15,0.5625,1000.0
10,0.15,0.6,1000.0
10,0.15,0.6375,1000.0
10,0.15,0.675,1000.0
10,0.15,0.7125,1000.0
10,0.15,0.75,1000.0
10,0.15,0.7875,1000.0
10,0.15,0.825,1000.0
10,0.15,0.8625,1000.0
10,0.15,0.9,1000.0
10,0.15,0.9375,1000.0
10,0.15,0.975,1000.0
10,0.15,1.0125,1000.0
10,0.15,1.05,1000.0
10,0.15,1.0875,1000.0
10,0.15,1.125,1000.0
10,0.15,1.1625,1000.0
10,0.15,1.2,1000.0
10,0.15,1.2375,1000.0
10,0.15,1.275,1000.0
10,0.15,1.3125,1000.0
10,0.15,1.35,1000.0
10,0.15,1.3875,1000.0
10,0.15,1.425,1000.0
10,0.15,1.4625,1000.0
10,0.15,1.5,1000.0
10,0.1875,-1.5,1.3834961025075234
10,0.1875,-1.4625,1.373060838974404
10,0.1875,-1.425,1.3620761723670456
10,0.1875,-1.3875,1.3505096540694406
10,0.1875,-1.35,1.3383175582757867
10,0.1875,-1.3125,1.3254393794970876
10,0.1875,-1.275,1.3117938881174387
10,0.1875,-1.2375,1.2972802185436338
10,0.1875,-1.2,1.2817869318814492
10,0.1875,-1.1625,1.2652057403821937
10,0.1875,-1.125,1.2474343081260177
10,0.1875,-1.0875,1.228346645959684
10,0.1875,-1.05,1.2077290982289053
10,0.1875,-1.0125,1.1852181820020913
10,0.1875,-0.975,1.1603069696047628
10,0.1875,-0.9375,1.1325096228168177
10,0.1875,-0.9,1.1016478287772111
10,0.1875,-0.8625,1.0676975769975572
10,0.1875,-0.825,1.0298295046124528
10,0.1875,-0.7875,0.9864201453404331
10,0.1875,-0.75,0.9374031792853624
10,0.1875,-0.7125,0.8822051074345864
10,0.1875,-0.675,0.8172951196405852
10,0.1875,-0.6375,0.7445251359381554
10,0.1875,-0.6,0.6573417307167425
10,0.1875,-0.5625,0.55941956730659
10,0.1875,-0.525,0.4678545780957152
10,0.1875,-0.4875,0.3722936701703509
10,0.1875,-0.45,0.2916352809738443
10,0.1875,-0.4125,0.22165525011596196
10,0.1875,-0.375,0.1781347777625107
10,0.1875,-0.3375,0.14373540452653027
10,0.1875,-0.3,0.11265731995908157
10,0.1875,-0.2625,0.0859380985329115
10,0.1875,-0.225,0.06642960861693904
10,0.1875,-0.1875,0.05840461920759694
10,0.1875,-0.15,0.06588004564817924
10,0.1875,-0.1125,0.09348004215410341
10,0.1875,-0.075,0.14543051590844855
10,0.1875,-0.0375,0.22708860157385963
10,0.1875,0.0,0.34231138014571055
10,0.1875,0.0375,0.5019436983323551
10,0.1875,0.075,0.718931540641221
10,0.1875,0.1125,1.0332322362812933
10,0.1875,0.15,1.493863938442848
10,0.1875,0.1875,2.195283231763804
10,0.1875,0.225,3.4349757225247313
10,0.1875,0.2625,6.16530390442462
10,0.1875,0.3,17.44884559939378
10,0.1875,0.3375,1000.0
10,0.1875,0.375,1000.0
10,0.1875,0.4125,1000.0
10,0.1875,0.45,1000.0
10,0.1875,0.4875,1000.0
10,0.1875,0.525,1000.0
10,0.1875,0.5625,1000.0
10,0.1875,0.6,1000.0
10,0.1875,0.6375,1000.0
10,0.1875,0.675,1000.0
10,0.1875,0.7125,1000.0
10,0.1875,0.75,1000.0
10,0.1875,0.7875,1000.0
10,0.1875,0.825,1000.0
10,0.1875,0.8625,1000.0
10,0.1875,0.9,1000.0
10,0.1875,0.9375,1000.0
10,0.1875,0.975,1000.0
10,0.1875,1.0125,1000.0
10,0.1875,1.05,1000.0
10,0.1875,1.0875,1000.0
10,0.1875,1.125,1000.0
10,0.1875,1.1625,1000.0
10,0.1875,1.2,1000.0
10,0.1875,1.2375,1000.0
10,0.1875,1.275,1000.0
10,0.1875,1.3125,1000.0
10,0.1875,1.35,1000.0
10,0.1875,1.3875,1000.0
10,0.1875,1.425,1000.0
10,0.1875,1.4625,1000.0
10,0.1875,1.5,1000.0
10,0.225,-1.5,1.3512313257340758
10,0.225,-1.4625,1.339337974153321
10,0.225,-1.425,1.3267904785077649
10,0.225,-1.3875,1.3135116439910959
10,0.225,-1.35,1.2994096864600957
10,0.225,-1.3125,1.2843901609814383
10,0.225,-1.275,1.2683710420686418
10,0.225,-1.2375,1.2512829852131881
10,0.225,-1.2,1.2330330436688455
10,0.225,-1.1625,1.2134338607415227
10,0.225,-1.125,1.1921395395659589
10,0.225,-1.0875,1.1686544318425638
10,0.225,-1.05,1.1425010200682535
10,0.225,-1.0125,1.1135236553433008
10,0.225,-0.975,1.0817817260348637
10,0.225,-0.9375,1.0465692652390954
10,0.225,-0.9,1.0062203371454488
10,0.225,-0.8625,0.9606765067633577
10,0.225,-0.825,0.9101542183722711
10,0.225,-0.7875,0.8503781178116884
10,0.225,-0.75,0.7826613871259536
10,0.225,-0.7125,0.7033047905195241
10,0.225,-0.675,0.6119763000383696
10,0.225,-0.6375,0.5311183507164338
10,0.225,-0.6,0.44196286896534537
10,0.225,-0.5625,0.36354811472421106
10,0.225,-0.525,0.29403638545913346
10,0.225,-0.4875,0.23973308087666023
10,0.225,-0.45,0.2052973953458636
10,0.225,-0.4125,0.17327901570725798
10,0.225,-0.375,0.14311443449678476
10,0.225,-0.3375,0.11589465475528198
10,0.225,-0.3,0.09323218717915237
10,0.225,-0.2625,0.07825265527082066
10,0.225,-0.225,0.07443853201343172
10,0.225,-0.1875,0.08465921203041128
10,0.225,-0.15,0.11268655624537659
10,0.225,-0.1125,0.16139906089703918
10,0.225,-0.075,0.23461352783983877
10,0.225,-0.0375,0.3349566668044554
10,0.225,0.0,0.4703298080699873
10,0.225,0.0375,0.6498459920599217
10,0.225,0.075,0.8981503395617854
10,0.225,0.1125,1.248842055276784
10,0.225,0.15,1.7560430676337329
10,0.225,0.1875,3.25154735952435
10,0.225,0.225,4.838563005614168
10,0.225,0.2625,8.057484138218266
10,0.225,0.3,19.047832367959003
10,0.225,0.3375,1000.0
10,0.225,0.375,1000.0
10,0.225,0.4125,1000.0
10,0.225,0.45,1000.0
10,0.225,0.4875,1000.0
10,0.225,0.525,1000.0
10,0.225,0.5625,1000.0
10,0.225,0.6,1000.0
10,0.225,0.6375,1000.0
10,0.225,0.675,1000.0
10,0.225,0.7125,1000.0
10,0.225,0.75,1000.0
10,0.225,0.7875,1000.0
10,0.225,0.825,1000.0
10,0.225,0.8625,1000.0
10,0.225,0.9,1000.0
10,0.225,0.9375,1000.0
10,0.225,0.975,1000.0
10,0.225,1.0125,1000.0
10,0.225,1.05,1000.0
10,0.225,1.0875,1000.0
10,0.225,1.125,1000.0
10,0.225,1.1625,1000.0
10,0.225,1.2,1000.0
10,0.225,1.2375,1000.0
10,0.225,1.275,1000.0
10,0.225,1.3125,1000.0
10,0.225,1.35,1000.0
10,0.225,1.3875,1000.0
10,0.225,1.425,1000.0
10,0.225,1.4625,1000.0
10,0.225,1.5,1000.0
10,0.2625,-1.5,1.3137113958867759
10,0.2625,-1.4625,1.2998804246669942
10,0.2625,-1.425,1.2851750934591246
10,0.2625,-1.3875,1.2695426824876086
10,0.2625,-1.35,1.2529451494973542
10,0.2625,-1.3125,1.2353084328299095
10,0.2625,-1.275,1.2164428227762087
10,0.2625,-1.2375,1.1959855686654335
10,0.2625,-1.2,1.173434684381986
10,0.2625,-1.1625,1.14835740725193
10,0.2625,-1.125,1.1206975590340136
10,0.2625,-1.0875,1.0905427383768773
10,0.2625,-1.05,1.0570373932580677
10,0.2625,-1.0125,1.0184419516026504
10,0.2625,-0.975,0.9751583390940283
10,0.2625,-0.9375,0.927465641427091
10,0.2625,-0.9,0.8707663421750038
10,0.2625,-0.8625,0.8052388333375008
10,0.2625,-0.825,0.7288584973599984
10,0.2625,-0.7875,0.6471577564856115
10,0.2625,-0.75,0.5749629003845456
10,0.2625,-0.7125,0.49169386624926664
10,0.2625,-0.675,0.41821141901497644
10,0.2625,-0.6375,0.35372059686782553
10,0.2625,-0.6,0.2936377067771664
10,0.2625,-0.5625,0.2599917490351228
10,0.2625,-0.525,0.2295582272186196
10,0.2625,-0.4875,0.19965834233602192
10,0.2625,-0.45,0.17093223695636373
10,0.2625,-0.4125,0.144441851892566
10,0.2625,-0.375,0.12116207664978645
10,0.2625,-0.3375,0.10311772681875822
10,0.2625,-0.3,0.09338483512334697
10,0.2625,-0.2625,0.09426095660180486
10,0.2625,-0.225,0.10813313708792055
10,0.2625,-0.1875,0.13807766355470502
10,0.2625,-0.15,0.18590902030007586
10,0.2625,-0.1125,0.25484280598834114
10,0.2625,-0.075,0.34738309324272904
10,0.2625,-0.0375,0.4704332204318942
10,0.2625,0.0,0.6309704619854156
10,0.2625,0.0375,0.8539589046945847
10,0.2625,0.075,1.2706115963148341
10,0.2625,0.1125,2.20706536929251
10,0.2625,0.15,2.8193694620578778
10,0.2625,0.1875,3.7238768302903305
10,0.2625,0.225,5.293823293772092
10,0.2625,0.2625,8.675134051367593
10,0.2625,0.3,20.296963731700497
10,0.2625,0.3375,1000.0
10,0.2625,0.375,1000.0
10,0.2625,0.4125,1000.0
10,0.2625,0.45,1000.0
10,0.2625,0.4875,1000.0
10,0.2625,0.525,1000.0
10,0.2625,0.5625,1000.0
10,0.2625,0.6,1000.0
10,0.2625,0.6375,1000.0
10,0.2625,0.675,1000.0
10,0.2625,0.7125,1000.0
10,0.2625,0.75,1000.0
10,0.2625,0.7875,1000.0
10,0.2625,0.825,1000.0
10,0.2625,0.8625,1000.0
10,0.2625,0.9,1000.0
10,0.2625,0.9375,1000.0
10,0.2625,0.975,1000.0
10,0.2625,1.0125,1000.0
10,0.2625,1.05,1000.0
10,0.2625,1.0875,1000.0
10,0.2625,1.125,1000.0
10,0.2625,1.1625,1000.0
10,0.2625,1.2,1000.0
10,0.2625,1.2375,1000.0
10,0.2625,1.275,1000.0
10,0.2625,1.3125,1000.0
10,0.2625,1.35,1000.0
10,0.2625,1.3875,1000.0
10,0.2625,1.425,1000.0
10,0.2625,1.4625,1000.0
10,0.2625,1.5,1000.0
10,0.3,-1.5,1.268783338817385
10,0.3,-1.4625,1.2525306035033719
10,0.3,-1.425,1.2353291759759828
10,0.3,-1.3875,1.2169466519859422
10,0.3,-1.35,1.196967230532449
10,0.3,-1.3125,1.1748852933108431
10,0.3,-1.275,1.1503933285200991
10,0.3,-1.2375,1.1236150927095572
10,0.3,-1.2,1.094508652516546
10,0.3,-1.1625,1.061726093162959
10,0.3,-1.125,1.0236909835574413
10,0.3,-1.0875,0.9818503622414018
10,0.3,-1.05,0.9350699120275165
10,0.3,-1.0125,0.8795853305227561
10,0.3,-0.975,0.8126632436677307
10,0.3,-0.9375,0.7357585983651757
10,0.3,-0.9,0.6710262195747566
10,0.3,-0.8625,0.6028357094852824
10,0.3,-0.825,0.5215324606820585
10,0.3,-0.7875,0.45853752872326997
10,0.3,-0.75,0.3989670253014063
10,0.3,-0.7125,0.3386724632259144
10,0.3,-0.675,0.30713601808488217
10,0.3,-0.6375,0.27904295785631866
10,0.3,-0.6,0.25100758371139675
10,0.3,-0.5625,0.22312202487907148
10,0.3,-0.525,0.19609661692908248
10,0.3,-0.4875,0.1709318810321866
10,0.3,-0.45,0.14832428865444455
10,0.3,-0.4125,0.12948778561738142
10,0.3,-0.375,0.11694516233765638
10,0.3,-0.3375,0.11299466433612876
10,0.3,-0.3,0.11895883183418048
10,0.3,-0.2625,0.1375532651470841
10,0.3,-0.225,0.171018941708545
10,0.3,-0.1875,0.22095822154427636
10,0.3,-0.15,0.2911409845232404
10,0.3,-0.1125,0.3841302824833073
10,0.3,-0.075,0.5089312543028857
10,0.3,-0.0375,0.7026464630503739
10,0.3,0.0,1.4024159617496927
10,0.3,0.0375,1.7080523075096816
10,0.3,0.075,2.047932702952388
10,0.3,0.1125,2.4783900317943535
10,0.3,0.15,3.0820477030347666
10,0.3,0.1875,4.018136841323076
10,0.3,0.225,5.665865043847205
10,0.3,0.2625,9.227871656701945
10,0.3,0.3,21.467684005975258
10,0.3,0.3375,1000.0
10,0.3,0.375,1000.0
10,0.3,0.4125,1000.0
10,0.3,0.45,1000.0
10,0.3,0.4875,1000.0
10,0.3,0.525,1000.0
10,0.3,0.5625,1000.0
10,0.3,0.6,1000.0
10,0.3,0.6375,1000.0
10,0.3,0.675,1000.0
10,0.3,0.7125,1000.0
10,0.3,0.75,1000.0
10,0.3,0.7875,1000.0
10,0.3,0.825,1000.0
10,0.3,0.8625,1000.0
10,0.3,0.9,1000.0
10,0.3,0.9375,1000.0
10,0.3,0.975,1000.0
10,0.3,1.0125,1000.0
10,0.3,1.05,1000.0
10,0.3,1.0875,1000.0
10,0.3,1.125,1000.0
10,0.3,1.1625,1000.0
10,0.3,1.2,1000.0
10,0.3,1.2375,1000.0
10,0.3,1.275,1000.0
10,0.3,1.3125,1000.0
10,0.3,1.35,1000.0
10,0.3,1.3875,1000.0
10,0.3,1.425,1000.0
10,0.3,1.4625,1000.0
10,0.3,1.5,1000.0
10,0.3375,-1.5,1.2149748237729445
10,0.3375,-1.4625,1.1950626636499881
10,0.3375,-1.425,1.1729866332680925
10,0.3375,-1.3875,1.1487222134894426
10,0.3375,-1.35,1.1225188015547771
10,0.3375,-1.3125,1.0937374204601484
10,0.3375,-1.275,1.0603466463691658
10,0.3375,-1.2375,1.0221222533524763
10,0.3375,-1.2,0.9807766578852608
10,0.3375,-1.1625,0.932571984104388
10,0.3375,-1.125,0.8746329623921949
10,0.3375,-1.0875,0.8017761763200901
10,0.3375,-1.05,0.741716945712692
10,0.3375,-1.0125,0.6846728564862086
10,0.3375,-0.975,0.6153967735505302
10,0.3375,-0.9375,0.5393959229398142
10,0.3375,-0.9,0.48840781832376995
10,0.3375,-0.8625,0.43138844491314626
10,0.3375,-0.825,0.3750405925670937
10,0.3375,-0.7875,0.3474786005710805
10,0.3375,-0.75,0.3217728088607318
10,0.3375,-0.7125,0.2959972239514334
10,0.3375,-0.675,0.27002040211007455
10,0.3375,-0.6375,0.244088455207794
10,0.3375,-0.6,0.2188988616890083
10,0.3375,-0.5625,0.19539306986079183
10,0.3375,-0.525,0.17411817389631412
10,0.3375,-0.4875,0.15578102176371206
10,0.3375,-0.45,0.14237959197970973
10,0.3375,-0.4125,0.13619166666431604
10,0.3375,-0.375,0.13826298864265243
10,0.3375,-0.3375,0.1504347863425674
10,0.3375,-0.3,0.17587005571646183
10,0.3375,-0.2625,0.21610773030158248
10,0.3375,-0.225,0.2734195408857896
10,0.3375,-0.1875,0.35254629309776214
10,0.3375,-0.15,0.4721462366315456
10,0.3375,-0.1125,1.0149116978972716
10,0.3375,-0.075,1.2288250472343154
10,0.3375,-0.0375,1.4240596813444018
10,0.3375,0.0,1.650966716041591
10,0.3375,0.0375,1.9159314669646637
10,0.3375,0.075,2.24282137368536
10,0.3375,0.1125,2.6780816391729716
10,0.3375,0.15,3.3033516246736534
10,0.3375,0.1875,4.282945268318276
10,0.3375,0.225,6.013503798229522
10,0.3375,0.2625,9.756124140285086
10,0.3375,0.3,22.601081427678743
10,0.3375,0.3375,1000.0
10,0.3375,0.375,1000.0
10,0.3375,0.4125,1000.0
10,0.3375,0.45,1000.0
10,0.3375,0.4875,1000.0
10,0.3375,0.525,1000.0
10,0.3375,0.5625,1000.0
10,0.3375,0.6,1000.0
10,0.3375,0.6375,1000.0
10,0.3375,0.675,1000.0
10,0.3375,0.7125,1000.0
10,0.3375,0.75,1000.0
10,0.3375,0.7875,1000.0
10,0.3375,0.825,1000.0
10,0.3375,0.8625,1000.0
10,0.3375,0.9,1000.0
10,0.3375,0.9375,1000.0
10,0.3375,0.975,1000.0
10,0.3375,1.0125,1000.0
10,0.3375,1.05,1000.0
10,0.3375,1.0875,1000.0
10,0.3375,1.125,1000.0
10,0.3375,1.1625,1000.0
10,0.3375,1.2,1000.0
10,0.3375,1.2375,1000.0
10,0.3375,1.275,1000.0
10,0.3375,1.3125,1000.0
10,0.3375,1.35,1000.0
10,0.3375,1.3875,1000.0
10,0.3375,1.425,1000.0
10,0.3375,1.4625,1000.0
10,0.3375,1.5,1000.0
10,0.375,-1.5,1.1434031362290762
10,0.375,-1.4625,1.117289925101583
10,0.375,-1.425,1.087296682604823
10,0.375,-1.3875,1.052066877716982
10,0.375,-1.35,1.0136166567362213
10,0.375,-1.3125,0.9695253515271449
10,0.375,-1.275,0.9177270938860054
10,0.375,-1.2375,0.8478949893479899
10,0.375,-1.2,0.7931825748706464
10,0.375,-1.1625,0.7437671341538269
10,0.375,-1.125,0.6848690481571104
10,0.375,-1.0875,0.6064089001759774
10,0.375,-1.05,0.5556353791376695
10,0.375,-1.0125,0.5091574522972186
10,0.375,-0.975,0.45072768946866143
10,0.375,-0.9375,0.40618773928752305
10,0.375,-0.9,0.382118110603719
10,0.375,-0.8625,0.3585590896071633
10,0.375,-0.825,0.3349716045955024
10,0.375,-0.7875,0.31114663432003753
10,0.375,-0.75,0.287066617384781
10,0.375,-0.7125,0.26303142014963227
10,0.375,-0.675,0.23975699272625492
10,0.375,-0.6375,0.2181230927363527
10,0.375,-0.6,0.1985402593080094
10,0.375,-0.5625,0.18142242044748313
10,0.375,-0.525,0.16840774909366432
10,0.375,-0.4875,0.1617168753693899
10,0.375,-0.45,0.16248442871828767
10,0.375,-0.4125,0.17206384668687383
10,0.375,-0.375,0.19397849833083744
10,0.375,-0.3375,0.2302168254012498
10,0.375,-0.3,0.2818293378379797
10,0.375,-0.2625,0.36316459764183434
10,0.375,-0.225,0.5654271065509096
10,0.375,-0.1875,0.9855639308474783
10,0.375,-0.15,1.1166420451340415
10,0.375,-0.1125,1.2548300636429608
10,0.375,-0.075,1.4155938434686435
10,0.375,-0.0375,1.6038146786070502
10,0.375,0.0,1.8192763865598565
10,0.375,0.0375,2.0775959661076633
10,0.375,0.075,2.4080025901159545
10,0.375,0.1125,2.857411205743366
10,0.375,0.15,3.5096094970733898
10,0.375,0.1875,4.535657344768997
10,0.375,0.225,6.350173010262271
10,0.375,0.2625,10.271838618583487
10,0.375,0.3,23.71022069600199
10,0.375,0.3375,1000.0
10,0.375,0.375,1000.0
10,0.375,0.4125,1000.0
10,0.375,0.45,1000.0
10,0.375,0.4875,1000.0
10,0.375,0.525,1000.0
10,0.375,0.5625,1000.0
10,0.375,0.6,1000.0
10,0.375,0.6375,1000.0
10,0.375,0.675,1000.0
10,0.375,0.7125,1000.0
10,0.375,0.75,1000.0
10,0.375,0.7875,1000.0
10,0.375,0.825,1000.0
10,0.375,0.8625,1000.0
10,0.375,0.9,1000.0
10,0.375,0.9375,1000.0
10,0.375,0.975,1000.0
10,0.375,1.0125,1000.0
10,0.375,1.05,1000.0
10,0.375,1.0875,1000.0
10,0.375,1.125,1000.0
10,0.375,1.1625,1000.0
10,0.375,1.2,1000.0
10,0.375,1.2375,1000.0
10,0.375,1.275,1000.0
10,0.375,1.3125,1000.0
10,0.375,1.35,1000.0
10,0.375,1.3875,1000.0
10,0.375,1.425,1000.0
10,0.375,1.4625,1000.0
10,0.375,1.5,1000.0
10,0.4125,-1.5,1.036606575840428
10,0.4125,-1.4625,0.9940453798328409
10,0.4125,-1.425,0.9438140143129781
10,0.4125,-1.3875,0.8752964100658873
10,0.4125,-1.35,0.8316345531136131
10,0.4125,-1.3125,0.7876877029147447
10,0.4125,-1.275,0.7349918702234475
10,0.4125,-1.2375,0.6616949963381393
10,0.4125,-1.2,0.6070904499125144
10,0.4125,-1.1625,0.5665189557837197
10,0.4125,-1.125,0.5182303972046437
10,0.4125,-1.0875,0.4582332374077346
10,0.4125,-1.05,0.4338519513142951
10,0.4125,-1.0125,0.4120276361257832
10,0.4125,-0.975,0.39036909925305296
10,0.4125,-0.9375,0.3687402969223905
10,0.4125,-0.9,0.34697138878933004
10,0.4125,-0.8625,0.32491024665283413
10,0.4125,-0.825,0.3026014548597876
10,0.4125,-0.7875,0.2804208406119842
10,0.4125,-0.75,0.25912978822242533
10,0.4125,-0.7125,0.23951824346992673
10,0.4125,-0.675,0.22183553249635177
10,0.4125,-0.6375,0.20636315665979052
10,0.4125,-0.6,0.19461829957443894
10,0.4125,-0.5625,0.18884970459757502
10,0.4125,-0.525,0.19041032510750688
10,0.4125,-0.4875,0.20051366110890428
10,0.4125,-0.45,0.22214445617113357
10,0.4125,-0.4125,0.2577994512425914
10,0.4125,-0.375,0.3154670880702755
10,0.4125,-0.3375,0.43320954319023264
10,0.4125,-0.3,0.8468671890213931
10,0.4125,-0.2625,0.947871266733509
10,0.4125,-0.225,1.0448246725141204
10,0.4125,-0.1875,1.150837610132729
