window_size,dp_xy_x,dp_xy_y,J
15,0.7375,-0.42,2683.635716866733
15,0.7375,-0.41,2745.577158326809
15,0.7375,-0.4,2814.542827233317
15,0.7375,-0.39,2892.0132740708464
15,0.7375,-0.38,2979.9648724084354
15,0.7375,-0.37,3081.11407396663
15,0.7375,-0.36,3199.331736478827
15,0.7375,-0.35,3340.391877493985
15,0.7375,-0.34,3513.439140869572
15,0.7375,-0.33,3734.1920548444436
15,0.7375,-0.32,4033.0676901941824
15,0.7375,-0.31,4480.971369762768
15,0.7375,-0.3,5309.209040471629
15,0.7375,-0.29,8403.751987985286
15,0.7375,-0.28,1000.0
15,0.7375,-0.27,1000.0
15,0.7375,-0.26,1000.0
15,0.7375,-0.25,1000.0
15,0.7375,-0.24,1000.0
15,0.7375,-0.23,1000.0
15,0.7375,-0.22,1000.0
15,0.7375,-0.21,1000.0
15,0.7375,-0.2,1000.0
15,0.7375,-0.19,1000.0
15,0.7375,-0.18,1000.0
15,0.7375,-0.17,1000.0
15,0.7375,-0.16,1000.0
15,0.7375,-0.15,1000.0
15,0.7375,-0.14,1000.0
15,0.7375,-0.13,1000.0
15,0.7375,-0.12,1000.0
15,0.7375,-0.11,1000.0
15,0.7375,-0.1,1000.0
15,0.7375,-0.09,1000.0
15,0.7375,-0.08,1000.0
15,0.7375,-0.07,1000.0
15,0.7375,-0.06,1000.0
15,0.7375,-0.05,1000.0
15,0.7375,-0.04,1000.0
15,0.7375,-0.03,1000.0
15,0.7375,-0.02,1000.0
15,0.7375,-0.01,1000.0
15,0.7375,0.0,1000.0
15,0.7375,0.01,1000.0
15,0.7375,0.02,1000.0
15,0.7375,0.03,1000.0
15,0.7375,0.04,1000.0
15,0.7375,0.05,1000.0
15,0.7375,0.06,1000.0
15,0.7375,0.07,1000.0
15,0.7375,0.08,1000.0
15,0.7375,0.09,1000.0
15,0.7375,0.1,1000.0
15,0.7375,0.11,1000.0
15,0.7375,0.12,1000.0
15,0.7375,0.13,1000.0
15,0.7375,0.14,1000.0
15,0.7375,0.15,1000.0
15,0.7375,0.16,1000.0
15,0.7375,0.17,1000.0
15,0.7375,0.18,1000.0
15,0.7375,0.19,1000.0
15,0.7375,0.2,1000.0
15,0.7375,0.21,1000.0
15,0.7375,0.22,1000.0
15,0.7375,0.23,1000.0
15,0.7375,0.24,1000.0
15,0.7375,0.25,1000.0
15,0.7375,0.26,1000.0
15,0.7375,0.27,1000.0
15,0.7375,0.28,1000.0
15,0.7375,0.29,1000.0
15,0.7375,0.3,1000.0
15,0.7375,0.31,1000.0
15,0.7375,0.32,1000.0
15,0.7375,0.33,1000.0
15,0.7375,0.34,1000.0
15,0.7375,0.35,1000.0
15,0.7375,0.36,1000.0
15,0.7375,0.37,1000.0
15,0.7375,0.38,1000.0
15,0.7375,0.39,1000.0
15,0.7375,0.4,1000.0
15,0.7375,0.41,1000.0
15,0.7375,0.42,1000.0
15,0.7375,0.43,1000.0
15,0.7375,0.44,1000.0
15,0.7375,0.45,1000.0
15,0.7375,0.46,1000.0
15,0.7375,0.47,1000.0
15,0.7375,0.48,1000.0
15,0.7375,0.49,1000.0
15,0.7375,0.5,1000.0
15,0.7375,0.51,1000.0
15,0.7375,0.52,1000.0
15,0.7375,0.53,1000.0
15,0.7375,0.54,1000.0
15,0.7375,0.55,1000.0
15,0.7375,0.56,1000.0
15,0.7375,0.57,1000.0
15,0.7375,0.58,1000.0
15,0.7375,0.59,1000.0
15,0.7375,0.6,1000.0
15,0.7375,0.61,1000.0
15,0.7375,0.62,1000.0
15,0.7375,0.63,1000.0
15,0.7375,0.64,1000.0
15,0.7375,0.65,1000.0
15,0.7375,0.66,1000.0
15,0.7375,0.67,1000.0
15,0.7375,0.68,1000.0
15,0.7375,0.69,1000.0
15,0.7375,0.7,1000.0
15,0.7375,0.71,1000.0
15,0.7375,0.72,1000.0
15,0.7375,0.73,1000.0
15,0.7375,0.74,1000.0
15,0.7375,0.75,1000.0
15,0.7375,0.76,1000.0
15,0.7375,0.77,1000.0
15,0.7375,0.78,1000.0
15,0.7375,0.79,1000.0
15,0.7375,0.8,1000.0
15,0.75,-0.8,1898.3999954280744
15,0.75,-0.79,1907.9858862153299
15,0.75,-0.78,1917.864463089508
15,0.75,-0.77,1928.050283275557
15,0.75,-0.76,1938.5589301621887
15,0.75,-0.75,1949.4071082713463
15,0.75,-0.74,1960.6127492279682
15,0.75,-0.73,1972.1951302737739
15,0.75,-0.72,1984.1750071252754
15,0.75,-0.71,1996.5747632821265
15,0.75,-0.7,2009.418578258478
15,0.75,-0.69,2022.7326176507006
15,0.75,-0.68,2036.545248487269
15,0.75,-0.67,2050.887283952217
15,0.75,-0.66,2065.7922623607583
15,0.75,-0.65,2081.296766229431
15,0.75,-0.64,2097.440788469565
15,0.75,-0.63,2114.2681542013825
15,0.75,-0.62,2131.8270085136537
15,0.75,-0.61,2150.1703827825036
15,0.75,-0.6,2169.3568550468744
15,0.75,-0.59,2189.451323596854
15,0.75,-0.58,2210.525917605891
15,0.75,-0.57,2232.661074656413
15,0.75,-0.56,2255.9468228195346
15,0.75,-0.55,2280.4843151753917
15,0.75,-0.54,2306.38767817115
15,0.75,-0.53,2333.786253241546
15,0.75,-0.52,2362.8273354297567
15,0.75,-0.51,2393.6795459124805
15,0.75,-0.5,2426.5370211421027
15,0.75,-0.49,2461.624665445211
15,0.75,-0.48,2499.204805011003
15,0.75,-0.47,2539.5857126949304
15,0.75,-0.46,2583.1326662351653
15,0.75,-0.45,2630.2824918257525
15,0.75,-0.44,2681.562987821991
15,0.75,-0.43,2737.619317560679
15,0.75,-0.42,2799.2505783088677
15,0.75,-0.41,2867.461609771443
15,0.75,-0.4,2943.538297331598
15,0.75,-0.39,3029.160337645049
15,0.75,-0.38,3126.5761482707153
15,0.75,-0.37,3238.8858416254297
15,0.75,-0.36,3370.523180270675
15,0.75,-0.35,3528.130857932166
15,0.75,-0.34,3722.2868217612454
15,0.75,-0.33,3971.3053130101907
15,0.75,-0.32,4311.0038345018
15,0.75,-0.31,4826.401143209127
15,0.75,-0.3,5806.076603458698
15,0.75,-0.29,10108.107689083128
15,0.75,-0.28,1000.0
15,0.75,-0.27,1000.0
15,0.75,-0.26,1000.0
15,0.75,-0.25,1000.0
15,0.75,-0.24,1000.0
15,0.75,-0.23,1000.0
15,0.75,-0.22,1000.0
15,0.75,-0.21,1000.0
15,0.75,-0.2,1000.0
15,0.75,-0.19,1000.0
15,0.75,-0.18,1000.0
15,0.75,-0.17,1000.0
15,0.75,-0.16,1000.0
15,0.75,-0.15,1000.0
15,0.75,-0.14,1000.0
15,0.75,-0.13,1000.0
15,0.75,-0.12,1000.0
15,0.75,-0.11,1000.0
15,0.75,-0.1,1000.0
15,0.75,-0.09,1000.0
15,0.75,-0.08,1000.0
15,0.75,-0.07,1000.0
15,0.75,-0.06,1000.0
15,0.75,-0.05,1000.0
15,0.75,-0.04,1000.0
15,0.75,-0.03,1000.0
15,0.75,-0.02,1000.0
15,0.75,-0.01,1000.0
15,0.75,0.0,1000.0
15,0.75,0.01,1000.0
15,0.75,0.02,1000.0
15,0.75,0.03,1000.0
15,0.75,0.04,1000.0
15,0.75,0.05,1000.0
15,0.75,0.06,1000.0
15,0.75,0.07,1000.0
15,0.75,0.08,1000.0
15,0.75,0.09,1000.0
15,0.75,0.1,1000.0
15,0.75,0.11,1000.0
15,0.75,0.12,1000.0
15,0.75,0.13,1000.0
15,0.75,0.14,1000.0
15,0.75,0.15,1000.0
15,0.75,0.16,1000.0
15,0.75,0.17,1000.0
15,0.75,0.18,1000.0
15,0.75,0.19,1000.0
15,0.75,0.2,1000.0
15,0.75,0.21,1000.0
15,0.75,0.22,1000.0
15,0.75,0.23,1000.0
15,0.75,0.24,1000.0
15,0.75,0.25,1000.0
15,0.75,0.26,1000.0
15,0.75,0.27,1000.0
15,0.75,0.28,1000.0
15,0.75,0.29,1000.0
15,0.75,0.3,1000.0
15,0.75,0.31,1000.0
15,0.75,0.32,1000.0
15,0.75,0.33,1000.0
15,0.75,0.34,1000.0
15,0.75,0.35,1000.0
15,0.75,0.36,1000.0
15,0.75,0.37,1000.0
15,0.75,0.38,1000.0
15,0.75,0.39,1000.0
15,0.75,0.4,1000.0
15,0.75,0.41,1000.0
15,0.75,0.42,1000.0
15,0.75,0.43,1000.0
15,0.75,0.44,1000.0
15,0.75,0.45,1000.0
15,0.75,0.46,1000.0
15,0.75,0.47,1000.0
15,0.75,0.48,1000.0
15,0.75,0.49,1000.0
15,0.75,0.5,1000.0
15,0.75,0.51,1000.0
15,0.75,0.52,1000.0
15,0.75,0.53,1000.0
15,0.75,0.54,1000.0
15,0.75,0.55,1000.0
15,0.75,0.56,1000.0
15,0.75,0.57,1000.0
15,0.75,0.58,1000.0
15,0.75,0.59,1000.0
15,0.75,0.6,1000.0
15,0.75,0.61,1000.0
15,0.75,0.62,1000.0
15,0.75,0.63,1000.0
15,0.75,0.64,1000.0
15,0.75,0.65,1000.0
15,0.75,0.66,1000.0
15,0.75,0.67,1000.0
15,0.75,0.68,1000.0
15,0.75,0.69,1000.0
15,0.75,0.7,1000.0
15,0.75,0.71,1000.0
15,0.75,0.72,1000.0
15,0.75,0.73,1000.0
15,0.75,0.74,1000.0
15,0.75,0.75,1000.0
15,0.75,0.76,1000.0
15,0.75,0.77,1000.0
15,0.75,0.78,1000.0
15,0.75,0.79,1000.0
15,0.75,0.8,1000.0
15,0.7625,-0.8,1941.9447333158587
15,0.7625,-0.79,1952.2262518325197
15,0.7625,-0.78,1962.8245210859716
15,0.7625,-0.77,1973.7554138619817
15,0.7625,-0.76,1985.0359289793992
15,0.7625,-0.75,1996.684296075774
15,0.7625,-0.74,2008.720092588976
15,0.7625,-0.73,2021.164374653855
15,0.7625,-0.72,2034.0398239195215
15,0.7625,-0.71,2047.370912635102
15,0.7625,-0.7,2061.1840897620555
15,0.7625,-0.69,2075.5079913645604
15,0.7625,-0.68,2090.3736791263595
15,0.7625,-0.67,2105.814911566079
15,0.7625,-0.66,2121.868453406618
15,0.7625,-0.65,2138.5744296361236
15,0.7625,-0.64,2155.976732131376
15,0.7625,-0.63,2174.123488365579
15,0.7625,-0.62,2193.0676037793132
15,0.7625,-0.61,2212.8673919707066
15,0.7625,-0.6,2233.587310111573
15,0.7625,-0.59,2255.298821123282
15,0.7625,-0.58,2278.081409424194
15,0.7625,-0.57,2302.0237838614858
15,0.7625,-0.56,2327.2253102756263
15,0.7625,-0.55,2353.797727723043
15,0.7625,-0.54,2381.8672176948467
15,0.7625,-0.53,2411.5769161226267
15,0.7625,-0.52,2443.089985576706
15,0.7625,-0.51,2476.593402776082
15,0.7625,-0.5,2512.302668682282
15,0.7625,-0.49,2550.4677215509387
15,0.7625,-0.48,2591.3804372987884
15,0.7625,-0.47,2635.3842518570973
15,0.7625,-0.46,2682.8866613420837
15,0.7625,-0.45,2734.3756876799494
15,0.7625,-0.44,2790.4419060294044
15,0.7625,-0.43,2851.8084293245665
15,0.7625,-0.42,2919.372534675525
15,0.7625,-0.41,2994.2647621782476
15,0.7625,-0.4,3077.935015214592
15,0.7625,-0.39,3172.2818293882256
15,0.7625,-0.38,3279.8534673240583
15,0.7625,-0.37,3404.1743485800225
15,0.7625,-0.36,3550.303213081491
15,0.7625,-0.35,3725.851666655292
15,0.7625,-0.34,3943.0053412552033
15,0.7625,-0.33,4223.01120382027
15,0.7625,-0.32,4607.852437032121
15,0.7625,-0.31,5198.959372459039
15,0.7625,-0.3,6354.6073650249
15,0.7625,-0.29,12606.391213199608
15,0.7625,-0.28,1000.0
15,0.7625,-0.27,1000.0
15,0.7625,-0.26,1000.0
15,0.7625,-0.25,1000.0
15,0.7625,-0.24,1000.0
15,0.7625,-0.23,1000.0
15,0.7625,-0.22,1000.0
15,0.7625,-0.21,1000.0
15,0.7625,-0.2,1000.0
15,0.7625,-0.19,1000.0
15,0.7625,-0.18,1000.0
15,0.7625,-0.17,1000.0
15,0.7625,-0.16,1000.0
15,0.7625,-0.15,1000.0
15,0.7625,-0.14,1000.0
15,0.7625,-0.13,1000.0
15,0.7625,-0.12,1000.0
15,0.7625,-0.11,1000.0
15,0.7625,-0.1,1000.0
15,0.7625,-0.09,1000.0
15,0.7625,-0.08,1000.0
15,0.7625,-0.07,1000.0
15,0.7625,-0.06,1000.0
15,0.7625,-0.05,1000.0
15,0.7625,-0.04,1000.0
15,0.7625,-0.03,1000.0
15,0.7625,-0.02,1000.0
15,0.7625,-0.01,1000.0
15,0.7625,0.0,1000.0
15,0.7625,0.01,1000.0
15,0.7625,0.02,1000.0
15,0.7625,0.03,1000.0
15,0.7625,0.04,1000.0
15,0.7625,0.05,1000.0
15,0.7625,0.06,1000.0
15,0.7625,0.07,1000.0
15,0.7625,0.08,1000.0
15,0.7625,0.09,1000.0
15,0.7625,0.1,1000.0
15,0.7625,0.11,1000.0
15,0.7625,0.12,1000.0
15,0.7625,0.13,1000.0
15,0.7625,0.14,1000.0
15,0.7625,0.15,1000.0
15,0.7625,0.16,1000.0
15,0.7625,0.17,1000.0
15,0.7625,0.18,1000.0
15,0.7625,0.19,1000.0
15,0.7625,0.2,1000.0
15,0.7625,0.21,1000.0
15,0.7625,0.22,1000.0
15,0.7625,0.23,1000.0
15,0.7625,0.24,1000.0
15,0.7625,0.25,1000.0
15,0.7625,0.26,1000.0
15,0.7625,0.27,1000.0
15,0.7625,0.28,1000.0
15,0.7625,0.29,1000.0
15,0.7625,0.3,1000.0
15,0.7625,0.31,1000.0
15,0.7625,0.32,1000.0
15,0.7625,0.33,1000.0
15,0.7625,0.34,1000.0
15,0.7625,0.35,1000.0
15,0.7625,0.36,1000.0
15,0.7625,0.37,1000.0
15,0.7625,0.38,1000.0
15,0.7625,0.39,1000.0
15,0.7625,0.4,1000.0
15,0.7625,0.41,1000.0
15,0.7625,0.42,1000.0
15,0.7625,0.43,1000.0
15,0.7625,0.44,1000.0
15,0.7625,0.45,1000.0
15,0.7625,0.46,1000.0
15,0.7625,0.47,1000.0
15,0.7625,0.48,1000.0
15,0.7625,0.49,1000.0
15,0.7625,0.5,1000.0
15,0.7625,0.51,1000.0
15,0.7625,0.52,1000.0
15,0.7625,0.53,1000.0
15,0.7625,0.54,1000.0
15,0.7625,0.55,1000.0
15,0.7625,0.56,1000.0
15,0.7625,0.57,1000.0
15,0.7625,0.58,1000.0
15,0.7625,0.59,1000.0
15,0.7625,0.6,1000.0
15,0.7625,0.61,1000.0
15,0.7625,0.62,1000.0
15,0.7625,0.63,1000.0
15,0.7625,0.64,1000.0
15,0.7625,0.65,1000.0
15,0.7625,0.66,1000.0
15,0.7625,0.67,1000.0
15,0.7625,0.68,1000.0
15,0.7625,0.69,1000.0
15,0.7625,0.7,1000.0
15,0.7625,0.71,1000.0
15,0.7625,0.72,1000.0
15,0.7625,0.73,1000.0
15,0.7625,0.74,1000.0
15,0.7625,0.75,1000.0
15,0.7625,0.76,1000.0
15,0.7625,0.77,1000.0
15,0.7625,0.78,1000.0
15,0.7625,0.79,1000.0
15,0.7625,0.8,1000.0
15,0.775,-0.8,1986.3188488281735
15,0.775,-0.79,1997.3194055102535
15,0.775,-0.78,2008.6618519467797
15,0.775,-0.77,2020.36344664199
15,0.775,-0.76,2032.442680047521
15,0.775,-0.75,2044.9193898190128
15,0.775,-0.74,2057.8148895508216
15,0.775,-0.73,2071.152112896552
15,0.775,-0.72,2084.9557753023937
15,0.775,-0.71,2099.2525559618043
15,0.775,-0.7,2114.0713030575803
15,0.775,-0.69,2129.4432659081262
15,0.775,-0.68,2145.402358301
15,0.775,-0.67,2161.9854581058967
15,0.775,-0.66,2179.2327492465547
15,0.775,-0.65,2197.1881133222428
15,0.775,-0.64,2215.8995796619793
15,0.775,-0.63,2235.419844444873
15,0.775,-0.62,2255.806871826208
15,0.775,-0.61,2277.1245929012257
15,0.775,-0.6,2299.4437219889724
15,0.775,-0.59,2322.842714357594
15,0.775,-0.58,2347.408895449763
15,0.775,-0.57,2373.239799324425
15,0.775,-0.56,2400.4447639881687
15,0.775,-0.55,2429.14684434928
15,0.775,-0.54,2459.4851208173523
15,0.775,-0.53,2491.617504690283
15,0.775,-0.52,2525.7241727175065
15,0.775,-0.51,2562.0118059523247
15,0.775,-0.5,2600.7188671577
15,0.775,-0.49,2642.1222340455724
15,0.775,-0.48,2686.545623872973
15,0.775,-0.47,2734.370416083932
15,0.775,-0.46,2786.0497319032584
15,0.775,-0.45,2842.127008794871
15,0.775,-0.44,2903.260889760421
15,0.775,-0.43,2970.2591633395386
15,0.775,-0.42,3044.1259712185433
15,0.775,-0.41,3126.12897049353
15,0.775,-0.4,3217.897405526445
15,0.775,-0.39,3321.569725164254
15,0.775,-0.38,3440.023878102018
15,0.775,-0.37,3577.2523686085924
15,0.775,-0.36,3739.0060297609953
15,0.775,-0.35,3933.974255985619
15,0.775,-0.34,4176.140822522663
15,0.775,-0.33,4490.0560650345105
15,0.775,-0.32,4924.718615093765
15,0.775,-0.31,5600.566894188174
15,0.775,-0.3,6960.354614730365
15,0.775,-0.29,16835.95389722659
15,0.775,-0.28,1000.0
15,0.775,-0.27,1000.0
15,0.775,-0.26,1000.0
15,0.775,-0.25,1000.0
15,0.775,-0.24,1000.0
15,0.775,-0.23,1000.0
15,0.775,-0.22,1000.0
15,0.775,-0.21,1000.0
15,0.775,-0.2,1000.0
15,0.775,-0.19,1000.0
15,0.775,-0.18,1000.0
15,0.775,-0.17,1000.0
15,0.775,-0.16,1000.0
15,0.775,-0.15,1000.0
15,0.775,-0.14,1000.0
15,0.775,-0.13,1000.0
15,0.775,-0.12,1000.0
15,0.775,-0.11,1000.0
15,0.775,-0.1,1000.0
15,0.775,-0.09,1000.0
15,0.775,-0.08,1000.0
15,0.775,-0.07,1000.0
15,0.775,-0.06,1000.0
15,0.775,-0.05,1000.0
15,0.775,-0.04,1000.0
15,0.775,-0.03,1000.0
15,0.775,-0.02,1000.0
15,0.775,-0.01,1000.0
15,0.775,0.0,1000.0
15,0.775,0.01,1000.0
15,0.775,0.02,1000.0
15,0.775,0.03,1000.0
15,0.775,0.04,1000.0
15,0.775,0.05,1000.0
15,0.775,0.06,1000.0
15,0.775,0.07,1000.0
15,0.775,0.08,1000.0
15,0.775,0.09,1000.0
15,0.775,0.1,1000.0
15,0.775,0.11,1000.0
15,0.775,0.12,1000.0
15,0.775,0.13,1000.0
15,0.775,0.14,1000.0
15,0.775,0.15,1000.0
15,0.775,0.16,1000.0
15,0.775,0.17,1000.0
15,0.775,0.18,1000.0
15,0.775,0.19,1000.0
15,0.775,0.2,1000.0
15,0.775,0.21,1000.0
15,0.775,0.22,1000.0
15,0.775,0.23,1000.0
15,0.775,0.24,1000.0
15,0.775,0.25,1000.0
15,0.775,0.26,1000.0
15,0.775,0.27,1000.0
15,0.775,0.28,1000.0
15,0.775,0.29,1000.0
15,0.775,0.3,1000.0
15,0.775,0.31,1000.0
15,0.775,0.32,1000.0
15,0.775,0.33,1000.0
15,0.775,0.34,1000.0
15,0.775,0.35,1000.0
15,0.775,0.36,1000.0
15,0.775,0.37,1000.0
15,0.775,0.38,1000.0
15,0.775,0.39,1000.0
15,0.775,0.4,1000.0
15,0.775,0.41,1000.0
15,0.775,0.42,1000.0
15,0.775,0.43,1000.0
15,0.775,0.44,1000.0
15,0.775,0.45,1000.0
15,0.775,0.46,1000.0
15,0.775,0.47,1000.0
15,0.775,0.48,1000.0
15,0.775,0.49,1000.0
15,0.775,0.5,1000.0
15,0.775,0.51,1000.0
15,0.775,0.52,1000.0
15,0.775,0.53,1000.0
15,0.775,0.54,1000.0
15,0.775,0.55,1000.0
15,0.775,0.56,1000.0
15,0.775,0.57,1000.0
15,0.775,0.58,1000.0
15,0.775,0.59,1000.0
15,0.775,0.6,1000.0
15,0.775,0.61,1000.0
15,0.775,0.62,1000.0
15,0.775,0.63,1000.0
15,0.775,0.64,1000.0
15,0.775,0.65,1000.0
15,0.775,0.66,1000.0
15,0.775,0.67,1000.0
15,0.775,0.68,1000.0
15,0.775,0.69,1000.0
15,0.775,0.7,1000.0
15,0.775,0.71,1000.0
15,0.775,0.72,1000.0
15,0.775,0.73,1000.0
15,0.775,0.74,1000.0
15,0.775,0.75,1000.0
15,0.775,0.76,1000.0
15,0.775,0.77,1000.0
15,0.775,0.78,1000.0
15,0.775,0.79,1000.0
15,0.775,0.8,1000.0
15,0.7875,-0.8,2031.5305355782416
15,0.7875,-0.79,2043.2739240256594
15,0.7875,-0.78,2055.3854399762236
15,0.7875,-0.77,2067.8837998131535
15,0.7875,-0.76,2080.7890640314818
15,0.7875,-0.75,2094.1227636460712
15,0.7875,-0.74,2107.908041449838
15,0.7875,-0.73,2122.1698102327446
15,0.7875,-0.72,2136.9349304267926
15,0.7875,-0.71,2152.23241006604
15,0.7875,-0.7,2168.0936304593374
15,0.7875,-0.69,2184.552601586282
15,0.7875,-0.68,2201.6462519682686
15,0.7875,-0.67,2219.414758667867
15,0.7875,-0.66,2237.9019241700566
15,0.7875,-0.65,2257.1556082494776
15,0.7875,-0.64,2277.228224593673
15,0.7875,-0.63,2298.1773140183914
15,0.7875,-0.62,2320.0662086886837
15,0.7875,-0.61,2342.964804994064
15,0.7875,-0.6,2366.9504668122904
15,0.7875,-0.59,2392.109086092676
15,0.7875,-0.58,2418.5363343463237
15,0.7875,-0.57,2446.3391472234307
15,0.7875,-0.56,2475.6374955404353
15,0.7875,-0.55,2506.5665108013154
15,0.7875,-0.54,2539.279052712633
15,0.7875,-0.53,2573.9488322332886
15,0.7875,-0.52,2610.774238934116
15,0.7875,-0.51,2649.9830696718145
15,0.7875,-0.5,2691.8384224335364
15,0.7875,-0.49,2736.646113147148
15,0.7875,-0.48,2784.764107227023
15,0.7875,-0.47,2836.6146518317164
15,0.7875,-0.46,2892.70008139661
15,0.7875,-0.45,2953.623700332023
15,0.7875,-0.44,3020.117810302056
15,0.7875,-0.43,3093.0819954525728
15,0.7875,-0.42,3173.63647364489
15,0.7875,-0.41,3263.198154273426
15,0.7875,-0.4,3363.591948854139
15,0.7875,-0.39,3477.218732474468
15,0.7875,-0.38,3607.318111785941
15,0.7875,-0.37,3758.39773550112
15,0.7875,-0.36,3936.9729535244323
15,0.7875,-0.35,4152.928962633817
15,0.7875,-0.34,4422.255238469261
15,0.7875,-0.33,4773.212149995458
15,0.7875,-0.32,5262.754913678269
15,0.7875,-0.31,6033.254094430993
15,0.7875,-0.3,7629.474522846143
15,0.7875,-0.29,1000.0
15,0.7875,-0.28,1000.0
15,0.7875,-0.27,1000.0
15,0.7875,-0.26,1000.0
15,0.7875,-0.25,1000.0
15,0.7875,-0.24,1000.0
15,0.7875,-0.23,1000.0
15,0.7875,-0.22,1000.0
15,0.7875,-0.21,1000.0
15,0.7875,-0.2,1000.0
15,0.7875,-0.19,1000.0
15,0.7875,-0.18,1000.0
15,0.7875,-0.17,1000.0
15,0.7875,-0.16,1000.0
15,0.7875,-0.15,1000.0
15,0.7875,-0.14,1000.0
15,0.7875,-0.13,1000.0
15,0.7875,-0.12,1000.0
15,0.7875,-0.11,1000.0
15,0.7875,-0.1,1000.0
15,0.7875,-0.09,1000.0
15,0.7875,-0.08,1000.0
15,0.7875,-0.07,1000.0
15,0.7875,-0.06,1000.0
15,0.7875,-0.05,1000.0
15,0.7875,-0.04,1000.0
15,0.7875,-0.03,1000.0
15,0.7875,-0.02,1000.0
15,0.7875,-0.01,1000.0
15,0.7875,0.0,1000.0
15,0.7875,0.01,1000.0
15,0.7875,0.02,1000.0
15,0.7875,0.03,1000.0
15,0.7875,0.04,1000.0
15,0.7875,0.05,1000.0
15,0.7875,0.06,1000.0
15,0.7875,0.07,1000.0
15,0.7875,0.08,1000.0
15,0.7875,0.09,1000.0
15,0.7875,0.1,1000.0
15,0.7875,0.11,1000.0
15,0.7875,0.12,1000.0
15,0.7875,0.13,1000.0
15,0.7875,0.14,1000.0
15,0.7875,0.15,1000.0
15,0.7875,0.16,1000.0
15,0.7875,0.17,1000.0
15,0.7875,0.18,1000.0
15,0.7875,0.19,1000.0
15,0.7875,0.2,1000.0
15,0.7875,0.21,1000.0
15,0.7875,0.22,1000.0
15,0.7875,0.23,1000.0
15,0.7875,0.24,1000.0
15,0.7875,0.25,1000.0
15,0.7875,0.26,1000.0
15,0.7875,0.27,1000.0
15,0.7875,0.28,1000.0
15,0.7875,0.29,1000.0
15,0.7875,0.3,1000.0
15,0.7875,0.31,1000.0
15,0.7875,0.32,1000.0
15,0.7875,0.33,1000.0
15,0.7875,0.34,1000.0
15,0.7875,0.35,1000.0
15,0.7875,0.36,1000.0
15,0.7875,0.37,1000.0
15,0.7875,0.38,1000.0
15,0.7875,0.39,1000.0
15,0.7875,0.4,1000.0
15,0.7875,0.41,1000.0
15,0.7875,0.42,1000.0
15,0.7875,0.43,1000.0
15,0.7875,0.44,1000.0
15,0.7875,0.45,1000.0
15,0.7875,0.46,1000.0
15,0.7875,0.47,1000.0
15,0.7875,0.48,1000.0
15,0.7875,0.49,1000.0
15,0.7875,0.5,1000.0
15,0.7875,0.51,1000.0
15,0.7875,0.52,1000.0
15,0.7875,0.53,1000.0
15,0.7875,0.54,1000.0
15,0.7875,0.55,1000.0
15,0.7875,0.56,1000.0
15,0.7875,0.57,1000.0
15,0.7875,0.58,1000.0
15,0.7875,0.59,1000.0
15,0.7875,0.6,1000.0
15,0.7875,0.61,1000.0
15,0.7875,0.62,1000.0
15,0.7875,0.63,1000.0
15,0.7875,0.64,1000.0
15,0.7875,0.65,1000.0
15,0.7875,0.66,1000.0
15,0.7875,0.67,1000.0
15,0.7875,0.68,1000.0
15,0.7875,0.69,1000.0
15,0.7875,0.7,1000.0
15,0.7875,0.71,1000.0
15,0.7875,0.72,1000.0
15,0.7875,0.73,1000.0
15,0.7875,0.74,1000.0
15,0.7875,0.75,1000.0
15,0.7875,0.76,1000.0
15,0.7875,0.77,1000.0
15,0.7875,0.78,1000.0
15,0.7875,0.79,1000.0
15,0.7875,0.8,1000.0
15,0.8,-0.8,2077.587940517201
15,0.8,-0.79,2090.098336309397
15,0.8,-0.78,2103.004220450983
15,0.8,-0.77,2116.325841374819
15,0.8,-0.76,2130.084910246799
15,0.8,-0.75,2144.304739231392
15,0.8,-0.74,2159.010396073331
15,0.8,-0.73,2174.228877323765
15,0.8,-0.72,2189.9893029317063
15,0.8,-0.71,2206.323135391249
15,0.8,-0.7,2223.2644271987137
15,0.8,-0.69,2240.850101053567
15,0.8,-0.68,2259.120268059709
15,0.8,-0.67,2278.1185901844437
15,0.8,-0.66,2297.8926944551404
15,0.8,-0.65,2318.4946478751453
15,0.8,-0.64,2339.9815038937404
15,0.8,-0.63,2362.4159335654163
15,0.8,-0.62,2385.8669574051596
15,0.8,-0.61,2410.4107975531324
15,0.8,-0.6,2436.131874421312
15,0.8,-0.59,2463.1239777971523
15,0.8,-0.58,2491.4916498187526
15,0.8,-0.57,2521.3518268469147
15,0.8,-0.56,2552.8357997786716
15,0.8,-0.55,2586.0915687980932
15,0.8,-0.54,2621.286690381245
15,0.8,-0.53,2658.6117436097584
15,0.8,-0.52,2698.284582447038
15,0.8,-0.51,2740.555594895334
15,0.8,-0.5,2785.7142652555062
15,0.8,-0.49,2834.0974416536633
15,0.8,-0.48,2886.0998622863667
15,0.8,-0.47,2942.1877134351425
15,0.8,-0.46,3002.916316823296
15,0.8,-0.45,3068.9535330595545
15,0.8,-0.44,3141.1112216538954
15,0.8,-0.43,3220.388288358627
15,0.8,-0.42,3308.030782793233
15,0.8,-0.41,3405.6177455853526
15,0.8,-0.4,3515.18712206618
15,0.8,-0.39,3639.4262227122554
15,0.8,-0.38,3781.9705066210154
15,0.8,-0.37,3947.8932618013046
15,0.8,-0.36,4144.552355841503
