exp,arm,seed,window_size,index,value
noise,propagate,1,2,10,-0.006610320937165477
noise,propagate,1,2,11,0.025655476559893593
noise,propagate,1,2,12,-0.06333143818900529
noise,propagate,1,2,13,0.038903944017657226
noise,propagate,1,2,14,0.2104974935858521
noise,propagate,1,2,15,0.0519751108061429
noise,propagate,1,2,16,0.2704127989650343
noise,propagate,1,2,17,-0.16648432210683925
noise,propagate,1,2,18,-0.2450992995880129
noise,propagate,1,2,19,0.1345466015045483
noise,propagate,1,2,20,-0.1571597191774339
noise,propagate,1,2,21,0.01635345709835445
noise,propagate,1,2,22,-0.01760725565047931
noise,propagate,1,5,1,-1.929437229309386
noise,propagate,1,5,2,0.9101151095828509
noise,propagate,1,5,3,-0.013691541841944266
noise,propagate,1,5,4,0.09600615614130223
noise,propagate,1,5,5,-0.07590705549326547
noise,propagate,1,5,6,-0.1338782602544171
noise,propagate,1,5,7,-0.22161473025361383
noise,propagate,1,5,8,0.10480029769812632
noise,propagate,1,5,9,0.08357908791044395
noise,propagate,1,5,10,-0.006610320937165477
noise,propagate,1,5,11,0.025655476559893593
noise,propagate,1,5,12,-0.06333143818900529
noise,propagate,1,5,13,0.038903944017657226
noise,propagate,1,5,14,0.2104974935858521
noise,propagate,1,5,15,0.0519751108061429
noise,propagate,1,5,16,0.2704127989650343
noise,propagate,1,5,17,-0.16648432210683925
noise,propagate,1,5,18,-0.2450992995880129
noise,propagate,1,5,19,0.1345466015045483
noise,propagate,1,5,20,-0.1571597191774339
noise,propagate,1,5,21,0.01635345709835445
noise,propagate,1,5,22,-0.01760725565047931
noise,propagate,1,10,1,-1.929437229309386
noise,propagate,1,10,2,0.9101151095828509
noise,propagate,1,10,3,-0.013691541841944266
noise,propagate,1,10,4,0.09600615614130223
noise,propagate,1,10,5,-0.07590705549326547
noise,propagate,1,10,6,-0.1338782602544171
noise,propagate,1,10,7,-0.22161473025361383
noise,propagate,1,10,8,0.10480029769812632
noise,propagate,1,10,9,0.08357908791044395
noise,propagate,1,10,10,-0.006610320937165477
noise,propagate,1,10,11,0.025655476559893593
noise,propagate,1,10,12,-0.06333143818900529
noise,propagate,1,10,13,0.038903944017657226
noise,propagate,1,10,14,0.2104974935858521
noise,propagate,1,10,15,0.0519751108061429
noise,propagate,1,10,16,0.2704127989650343
noise,propagate,1,10,17,-0.16648432210683925
noise,propagate,1,10,18,-0.2450992995880129
noise,propagate,1,10,19,0.1345466015045483
noise,propagate,1,10,20,-0.1571597191774339
noise,propagate,1,10,21,0.01635345709835445
noise,propagate,1,10,22,-0.01760725565047931
noise,propagate,1,25,1,-1.929437229309386
noise,propagate,1,25,2,0.9101151095828509
noise,propagate,1,25,3,-0.013691541841944266
noise,propagate,1,25,4,0.09600615614130223
noise,propagate,1,25,5,-0.07590705549326547
noise,propagate,1,25,6,-0.1338782602544171
noise,propagate,1,25,7,-0.22161473025361383
noise,propagate,1,25,8,0.10480029769812632
noise,propagate,1,25,9,0.08357908791044395
noise,propagate,1,25,10,-0.006610320937165477
noise,propagate,1,25,11,0.025655476559893593
noise,propagate,1,25,12,-0.06333143818900529
noise,propagate,1,25,13,0.038903944017657226
noise,propagate,1,25,14,0.2104974935858521
noise,propagate,1,25,15,0.0519751108061429
noise,propagate,1,25,16,0.2704127989650343
noise,propagate,1,25,17,-0.16648432210683925
noise,propagate,1,25,18,-0.2450992995880129
noise,propagate,1,25,19,0.1345466015045483
noise,propagate,1,25,20,-0.1571597191774339
noise,propagate,1,25,21,0.01635345709835445
noise,propagate,1,25,22,-0.01760725565047931
noise,propagate,1,50,1,-1.929437229309386
noise,propagate,1,50,2,0.9101151095828509
noise,propagate,1,50,3,-0.013691541841944266
noise,propagate,1,50,4,0.09600615614130223
noise,propagate,1,50,5,-0.07590705549326547
noise,propagate,1,50,6,-0.1338782602544171
noise,propagate,1,50,7,-0.22161473025361383
noise,propagate,1,50,8,0.10480029769812632
noise,propagate,1,50,9,0.08357908791044395
noise,propagate,1,50,10,-0.006610320937165477
noise,propagate,1,50,11,0.025655476559893593
noise,propagate,1,50,12,-0.06333143818900529
noise,propagate,1,50,13,0.038903944017657226
noise,propagate,1,50,14,0.2104974935858521
noise,propagate,1,50,15,0.0519751108061429
noise,propagate,1,50,16,0.2704127989650343
noise,propagate,1,50,17,-0.16648432210683925
noise,propagate,1,50,18,-0.2450992995880129
noise,propagate,1,50,19,0.1345466015045483
noise,propagate,1,50,20,-0.1571597191774339
noise,propagate,1,50,21,0.01635345709835445
noise,propagate,1,50,22,-0.01760725565047931
noise,propagate,1,100,1,-1.929437229309386
noise,propagate,1,100,2,0.9101151095828509
noise,propagate,1,100,3,-0.013691541841944266
noise,propagate,1,100,4,0.09600615614130223
noise,propagate,1,100,5,-0.07590705549326547
noise,propagate,1,100,6,-0.1338782602544171
noise,propagate,1,100,7,-0.22161473025361383
noise,propagate,1,100,8,0.10480029769812632
noise,propagate,1,100,9,0.08357908791044395
noise,propagate,1,100,10,-0.006610320937165477
noise,propagate,1,100,11,0.025655476559893593
noise,propagate,1,100,12,-0.06333143818900529
noise,propagate,1,100,13,0.038903944017657226
noise,propagate,1,100,14,0.2104974935858521
noise,propagate,1,100,15,0.0519751108061429
noise,propagate,1,100,16,0.2704127989650343
noise,propagate,1,100,17,-0.16648432210683925
noise,propagate,1,100,18,-0.2450992995880129
noise,propagate,1,100,19,0.1345466015045483
noise,propagate,1,100,20,-0.1571597191774339
noise,propagate,1,100,21,0.01635345709835445
noise,propagate,1,100,22,-0.01760725565047931
noise,propagate,1,1,1,-1.9162276552233477
noise,propagate,1,1,2,0.9167424333459463
noise,propagate,1,2,1,-1.9162276552233477
noise,propagate,1,2,2,0.9167424333459463
noise,propagate,1,5,1,-1.9162276552233477
noise,propagate,1,5,2,0.9167424333459463
noise,propagate,1,10,1,-1.9162276552233477
noise,propagate,1,10,2,0.9167424333459463
noise,propagate,1,25,1,-1.9162276552233477
noise,propagate,1,25,2,0.9167424333459463
noise,propagate,1,50,1,-1.9162276552233477
noise,propagate,1,50,2,0.9167424333459463
noise,propagate,1,100,1,-1.9162276552233477
noise,propagate,1,100,2,0.9167424333459463
noise,propagate,1,1,1,-1.9030180811373094
noise,propagate,1,1,2,0.9233697571090417
noise,propagate,1,2,1,-1.9030180811373094
noise,propagate,1,2,2,0.9233697571090417
noise,propagate,1,5,1,-1.9030180811373094
noise,propagate,1,5,2,0.9233697571090417
noise,propagate,1,10,1,-1.9030180811373094
noise,propagate,1,10,2,0.9233697571090417
noise,propagate,1,25,1,-1.9030180811373094
noise,propagate,1,25,2,0.9233697571090417
noise,propagate,1,50,1,-1.9030180811373094
noise,propagate,1,50,2,0.9233697571090417
noise,propagate,1,100,1,-1.9030180811373094
noise,propagate,1,100,2,0.9233697571090417
noise,propagate,1,1,1,-1.8633893588791945
noise,propagate,1,1,2,0.9432517283983279
noise,propagate,1,2,1,-1.8633893588791945
noise,propagate,1,2,2,0.9432517283983279
noise,propagate,1,5,1,-1.8633893588791945
noise,propagate,1,5,2,0.9432517283983279
noise,propagate,1,10,1,-1.8633893588791945
noise,propagate,1,10,2,0.9432517283983279
noise,propagate,1,25,1,-1.8633893588791945
noise,propagate,1,25,2,0.9432517283983279
noise,propagate,1,50,1,-1.8633893588791945
noise,propagate,1,50,2,0.9432517283983279
noise,propagate,1,100,1,-1.8633893588791945
noise,propagate,1,100,2,0.9432517283983279
noise,propagate,1,1,1,-1.7973414884490033
noise,propagate,1,1,2,0.976388347213805
noise,propagate,1,2,1,-1.7973414884490033
noise,propagate,1,2,2,0.976388347213805
noise,propagate,1,5,1,-1.7973414884490033
noise,propagate,1,5,2,0.976388347213805
noise,propagate,1,10,1,-1.7973414884490033
noise,propagate,1,10,2,0.976388347213805
noise,propagate,1,25,1,-1.7973414884490033
noise,propagate,1,25,2,0.976388347213805
noise,propagate,1,50,1,-1.7973414884490033
noise,propagate,1,50,2,0.976388347213805
noise,propagate,1,100,1,-1.7973414884490033
noise,propagate,1,100,2,0.976388347213805
noise,propagate,1,1,1,-1.6652457475886207
noise,propagate,1,1,2,1.042661584844759
noise,propagate,1,2,1,-1.6652457475886207
noise,propagate,1,2,2,1.042661584844759
noise,propagate,1,5,1,-1.6652457475886207
noise,propagate,1,5,2,1.042661584844759
noise,propagate,1,10,1,-1.6652457475886207
noise,propagate,1,10,2,1.042661584844759
noise,propagate,1,25,1,-1.6652457475886207
noise,propagate,1,25,2,1.042661584844759
noise,propagate,1,50,1,-1.6652457475886207
noise,propagate,1,50,2,1.042661584844759
noise,propagate,1,100,1,-1.6652457475886207
noise,propagate,1,100,2,1.042661584844759
iters,it2500,1,1,1,-1.8633893588791945
iters,it2500,1,1,2,0.9432517283983279
iters,it2500,1,1,3,-0.013691541841944266
iters,it2500,1,1,4,0.09600615614130223
iters,it2500,1,1,5,-0.07590705549326547
iters,it2500,1,1,6,-0.1338782602544171
iters,it2500,1,1,7,-0.22161473025361383
iters,it2500,1,1,8,0.10480029769812632
iters,it2500,1,1,9,0.08357908791044395
iters,it2500,1,1,10,-0.006610320937165477
iters,it2500,1,1,11,0.025655476559893593
iters,it2500,1,1,12,-0.06333143818900529
iters,it2500,1,1,13,0.038903944017657226
iters,it2500,1,1,14,0.2104974935858521
iters,it2500,1,1,15,0.0519751108061429
iters,it2500,1,1,16,0.2704127989650343
iters,it2500,1,1,17,-0.16648432210683925
iters,it2500,1,1,18,-0.2450992995880129
iters,it2500,1,1,19,0.1345466015045483
iters,it2500,1,1,20,-0.1571597191774339
iters,it2500,1,1,21,0.01635345709835445
iters,it2500,1,1,22,-0.01760725565047931
iters,it2500,1,2,1,-1.8633893588791945
iters,it2500,1,2,2,0.9432517283983279
iters,it2500,1,2,3,-0.013691541841944266
iters,it2500,1,2,4,0.09600615614130223
iters,it2500,1,2,5,-0.07590705549326547
iters,it2500,1,2,6,-0.1338782602544171
iters,it2500,1,2,7,-0.22161473025361383
iters,it2500,1,2,8,0.10480029769812632
iters,it2500,1,2,9,0.08357908791044395
iters,it2500,1,2,10,-0.006610320937165477
iters,it2500,1,2,11,0.025655476559893593
iters,it2500,1,2,12,-0.06333143818900529
iters,it2500,1,2,13,0.038903944017657226
iters,it2500,1,2,14,0.2104974935858521
iters,it2500,1,2,15,0.0519751108061429
iters,it2500,1,2,16,0.2704127989650343
iters,it2500,1,2,17,-0.16648432210683925
iters,it2500,1,2,18,-0.2450992995880129
iters,it2500,1,2,19,0.1345466015045483
iters,it2500,1,2,20,-0.1571597191774339
iters,it2500,1,2,21,0.01635345709835445
iters,it2500,1,2,22,-0.01760725565047931
iters,it2500,1,5,1,-1.8633893588791945
iters,it2500,1,5,2,0.9432517283983279
iters,it2500,1,5,3,-0.013691541841944266
iters,it2500,1,5,4,0.09600615614130223
iters,it2500,1,5,5,-0.07590705549326547
iters,it2500,1,5,6,-0.1338782602544171
iters,it2500,1,5,7,-0.22161473025361383
iters,it2500,1,5,8,0.10480029769812632
iters,it2500,1,5,9,0.08357908791044395
iters,it2500,1,5,10,-0.006610320937165477
iters,it2500,1,5,11,0.025655476559893593
iters,it2500,1,5,12,-0.06333143818900529
iters,it2500,1,5,13,0.038903944017657226
iters,it2500,1,5,14,0.2104974935858521
iters,it2500,1,5,15,0.0519751108061429
iters,it2500,1,5,16,0.2704127989650343
iters,it2500,1,5,17,-0.16648432210683925
iters,it2500,1,5,18,-0.2450992995880129
iters,it2500,1,5,19,0.1345466015045483
iters,it2500,1,5,20,-0.1571597191774339
iters,it2500,1,5,21,0.01635345709835445
iters,it2500,1,5,22,-0.01760725565047931
iters,it2500,1,10,1,-1.8633893588791945
iters,it2500,1,10,2,0.9432517283983279
iters,it2500,1,10,3,-0.013691541841944266
iters,it2500,1,10,4,0.09600615614130223
iters,it2500,1,10,5,-0.07590705549326547
iters,it2500,1,10,6,-0.1338782602544171
iters,it2500,1,10,7,-0.22161473025361383
iters,it2500,1,10,8,0.10480029769812632
iters,it2500,1,10,9,0.08357908791044395
iters,it2500,1,10,10,-0.006610320937165477
iters,it2500,1,10,11,0.025655476559893593
iters,it2500,1,10,12,-0.06333143818900529
iters,it2500,1,10,13,0.038903944017657226
iters,it2500,1,10,14,0.2104974935858521
iters,it2500,1,10,15,0.0519751108061429
iters,it2500,1,10,16,0.2704127989650343
iters,it2500,1,10,17,-0.16648432210683925
iters,it2500,1,10,18,-0.2450992995880129
iters,it2500,1,10,19,0.1345466015045483
iters,it2500,1,10,20,-0.1571597191774339
iters,it2500,1,10,21,0.01635345709835445
iters,it2500,1,10,22,-0.01760725565047931
iters,it2500,1,25,1,-1.8633893588791945
iters,it2500,1,25,2,0.9432517283983279
iters,it2500,1,25,3,-0.013691541841944266
iters,it2500,1,25,4,0.09600615614130223
iters,it2500,1,25,5,-0.07590705549326547
iters,it2500,1,25,6,-0.1338782602544171
iters,it2500,1,25,7,-0.22161473025361383
iters,it2500,1,25,8,0.10480029769812632
iters,it2500,1,25,9,0.08357908791044395
iters,it2500,1,25,10,-0.006610320937165477
iters,it2500,1,25,11,0.025655476559893593
iters,it2500,1,25,12,-0.06333143818900529
iters,it2500,1,25,13,0.038903944017657226
iters,it2500,1,25,14,0.2104974935858521
iters,it2500,1,25,15,0.0519751108061429
iters,it2500,1,25,16,0.2704127989650343
iters,it2500,1,25,17,-0.16648432210683925
iters,it2500,1,25,18,-0.2450992995880129
iters,it2500,1,25,19,0.1345466015045483
iters,it2500,1,25,20,-0.1571597191774339
iters,it2500,1,25,21,0.01635345709835445
iters,it2500,1,25,22,-0.01760725565047931
iters,it2500,1,50,1,-1.8633893588791945
iters,it2500,1,50,2,0.9432517283983279
iters,it2500,1,50,3,-0.013691541841944266
iters,it2500,1,50,4,0.09600615614130223
iters,it2500,1,50,5,-0.07590705549326547
iters,it2500,1,50,6,-0.1338782602544171
iters,it2500,1,50,7,-0.22161473025361383
iters,it2500,1,50,8,0.10480029769812632
iters,it2500,1,50,9,0.08357908791044395
iters,it2500,1,50,10,-0.006610320937165477
iters,it2500,1,50,11,0.025655476559893593
iters,it2500,1,50,12,-0.06333143818900529
iters,it2500,1,50,13,0.038903944017657226
iters,it2500,1,50,14,0.2104974935858521
iters,it2500,1,50,15,0.0519751108061429
iters,it2500,1,50,16,0.2704127989650343
iters,it2500,1,50,17,-0.16648432210683925
iters,it2500,1,50,18,-0.2450992995880129
iters,it2500,1,50,19,0.1345466015045483
iters,it2500,1,50,20,-0.1571597191774339
iters,it2500,1,50,21,0.01635345709835445
iters,it2500,1,50,22,-0.01760725565047931
iters,it2500,1,100,1,-1.8633893588791945
iters,it2500,1,100,2,0.9432517283983279
iters,it2500,1,100,3,-0.013691541841944266
iters,it2500,1,100,4,0.09600615614130223
iters,it2500,1,100,5,-0.07590705549326547
iters,it2500,1,100,6,-0.1338782602544171
iters,it2500,1,100,7,-0.22161473025361383
iters,it2500,1,100,8,0.10480029769812632
iters,it2500,1,100,9,0.08357908791044395
iters,it2500,1,100,10,-0.006610320937165477
iters,it2500,1,100,11,0.025655476559893593
iters,it2500,1,100,12,-0.06333143818900529
iters,it2500,1,100,13,0.038903944017657226
iters,it2500,1,100,14,0.2104974935858521
iters,it2500,1,100,15,0.0519751108061429
iters,it2500,1,100,16,0.2704127989650343
iters,it2500,1,100,17,-0.16648432210683925
iters,it2500,1,100,18,-0.2450992995880129
iters,it2500,1,100,19,0.1345466015045483
iters,it2500,1,100,20,-0.1571597191774339
iters,it2500,1,100,21,0.01635345709835445
iters,it2500,1,100,22,-0.01760725565047931
substeps,S5,1,1,1,-1.8633893588791945
substeps,S5,1,1,2,0.9432517283983279
substeps,S5,1,1,3,-0.013691541841944266
substeps,S5,1,1,4,0.09600615614130223
substeps,S5,1,1,5,-0.07590705549326547
substeps,S5,1,1,6,-0.1338782602544171
substeps,S5,1,1,7,-0.22161473025361383
substeps,S5,1,1,8,0.10480029769812632
substeps,S5,1,1,9,0.08357908791044395
substeps,S5,1,1,10,-0.006610320937165477
substeps,S5,1,1,11,0.025655476559893593
substeps,S5,1,1,12,-0.06333143818900529
substeps,S5,1,1,13,0.038903944017657226
substeps,S5,1,1,14,0.2104974935858521
substeps,S5,1,1,15,0.0519751108061429
substeps,S5,1,1,16,0.2704127989650343
substeps,S5,1,1,17,-0.16648432210683925
substeps,S5,1,1,18,-0.2450992995880129
substeps,S5,1,1,19,0.1345466015045483
substeps,S5,1,1,20,-0.1571597191774339
substeps,S5,1,1,21,0.01635345709835445
substeps,S5,1,1,22,-0.01760725565047931
substeps,S5,1,2,1,-1.8633893588791945
substeps,S5,1,2,2,0.9432517283983279
substeps,S5,1,2,3,-0.013691541841944266
substeps,S5,1,2,4,0.09600615614130223
substeps,S5,1,2,5,-0.07590705549326547
substeps,S5,1,2,6,-0.1338782602544171
substeps,S5,1,2,7,-0.22161473025361383
substeps,S5,1,2,8,0.10480029769812632
substeps,S5,1,2,9,0.08357908791044395
substeps,S5,1,2,10,-0.006610320937165477
substeps,S5,1,2,11,0.025655476559893593
substeps,S5,1,2,12,-0.06333143818900529
substeps,S5,1,2,13,0.038903944017657226
substeps,S5,1,2,14,0.2104974935858521
substeps,S5,1,2,15,0.0519751108061429
substeps,S5,1,2,16,0.2704127989650343
substeps,S5,1,2,17,-0.16648432210683925
substeps,S5,1,2,18,-0.2450992995880129
substeps,S5,1,2,19,0.1345466015045483
substeps,S5,1,2,20,-0.1571597191774339
substeps,S5,1,2,21,0.01635345709835445
substeps,S5,1,2,22,-0.01760725565047931
substeps,S5,1,5,1,-1.8633893588791945
substeps,S5,1,5,2,0.9432517283983279
substeps,S5,1,5,3,-0.013691541841944266
substeps,S5,1,5,4,0.09600615614130223
substeps,S5,1,5,5,-0.07590705549326547
substeps,S5,1,5,6,-0.1338782602544171
substeps,S5,1,5,7,-0.22161473025361383
substeps,S5,1,5,8,0.10480029769812632
substeps,S5,1,5,9,0.08357908791044395
substeps,S5,1,5,10,-0.006610320937165477
substeps,S5,1,5,11,0.025655476559893593
substeps,S5,1,5,12,-0.06333143818900529
substeps,S5,1,5,13,0.038903944017657226
substeps,S5,1,5,14,0.2104974935858521
substeps,S5,1,5,15,0.0519751108061429
substeps,S5,1,5,16,0.2704127989650343
substeps,S5,1,5,17,-0.16648432210683925
substeps,S5,1,5,18,-0.2450992995880129
substeps,S5,1,5,19,0.1345466015045483
substeps,S5,1,5,20,-0.1571597191774339
substeps,S5,1,5,21,0.01635345709835445
substeps,S5,1,5,22,-0.01760725565047931
substeps,S5,1,10,1,-1.8633893588791945
substeps,S5,1,10,2,0.9432517283983279
substeps,S5,1,10,3,-0.013691541841944266
substeps,S5,1,10,4,0.09600615614130223
substeps,S5,1,10,5,-0.07590705549326547
substeps,S5,1,10,6,-0.1338782602544171
substeps,S5,1,10,7,-0.22161473025361383
substeps,S5,1,10,8,0.10480029769812632
substeps,S5,1,10,9,0.08357908791044395
substeps,S5,1,10,10,-0.006610320937165477
substeps,S5,1,10,11,0.025655476559893593
substeps,S5,1,10,12,-0.06333143818900529
substeps,S5,1,10,13,0.038903944017657226
substeps,S5,1,10,14,0.2104974935858521
substeps,S5,1,10,15,0.0519751108061429
substeps,S5,1,10,16,0.2704127989650343
substeps,S5,1,10,17,-0.16648432210683925
substeps,S5,1,10,18,-0.2450992995880129
substeps,S5,1,10,19,0.1345466015045483
substeps,S5,1,10,20,-0.1571597191774339
substeps,S5,1,10,21,0.01635345709835445
substeps,S5,1,10,22,-0.01760725565047931
substeps,S5,1,25,1,-1.8633893588791945
substeps,S5,1,25,2,0.9432517283983279
substeps,S5,1,25,3,-0.013691541841944266
substeps,S5,1,25,4,0.09600615614130223
substeps,S5,1,25,5,-0.07590705549326547
substeps,S5,1,25,6,-0.1338782602544171
substeps,S5,1,25,7,-0.22161473025361383
substeps,S5,1,25,8,0.10480029769812632
substeps,S5,1,25,9,0.08357908791044395
substeps,S5,1,25,10,-0.006610320937165477
substeps,S5,1,25,11,0.025655476559893593
substeps,S5,1,25,12,-0.06333143818900529
substeps,S5,1,25,13,0.038903944017657226
substeps,S5,1,25,14,0.2104974935858521
substeps,S5,1,25,15,0.0519751108061429
substeps,S5,1,25,16,0.2704127989650343
substeps,S5,1,25,17,-0.16648432210683925
substeps,S5,1,25,18,-0.2450992995880129
substeps,S5,1,25,19,0.1345466015045483
substeps,S5,1,25,20,-0.1571597191774339
substeps,S5,1,25,21,0.01635345709835445
substeps,S5,1,25,22,-0.01760725565047931
substeps,S5,1,50,1,-1.8633893588791945
substeps,S5,1,50,2,0.9432517283983279
substeps,S5,1,50,3,-0.013691541841944266
substeps,S5,1,50,4,0.09600615614130223
substeps,S5,1,50,5,-0.07590705549326547
substeps,S5,1,50,6,-0.1338782602544171
substeps,S5,1,50,7,-0.22161473025361383
substeps,S5,1,50,8,0.10480029769812632
substeps,S5,1,50,9,0.08357908791044395
substeps,S5,1,50,10,-0.006610320937165477
substeps,S5,1,50,11,0.025655476559893593
substeps,S5,1,50,12,-0.06333143818900529
substeps,S5,1,50,13,0.038903944017657226
substeps,S5,1,50,14,0.2104974935858521
substeps,S5,1,50,15,0.0519751108061429
substeps,S5,1,50,16,0.2704127989650343
substeps,S5,1,50,17,-0.16648432210683925
substeps,S5,1,50,18,-0.2450992995880129
substeps,S5,1,50,19,0.1345466015045483
substeps,S5,1,50,20,-0.1571597191774339
substeps,S5,1,50,21,0.01635345709835445
substeps,S5,1,50,22,-0.01760725565047931
substeps,S5,1,100,1,-1.8633893588791945
substeps,S5,1,100,2,0.9432517283983279
substeps,S5,1,100,3,-0.013691541841944266
substeps,S5,1,100,4,0.09600615614130223
substeps,S5,1,100,5,-0.07590705549326547
substeps,S5,1,100,6,-0.1338782602544171
substeps,S5,1,100,7,-0.22161473025361383
substeps,S5,1,100,8,0.10480029769812632
substeps,S5,1,100,9,0.08357908791044395
substeps,S5,1,100,10,-0.006610320937165477
substeps,S5,1,100,11,0.025655476559893593
substeps,S5,1,100,12,-0.06333143818900529
substeps,S5,1,100,13,0.038903944017657226
substeps,S5,1,100,14,0.2104974935858521
substeps,S5,1,100,15,0.0519751108061429
substeps,S5,1,100,16,0.2704127989650343
substeps,S5,1,100,17,-0.16648432210683925
substeps,S5,1,100,18,-0.2450992995880129
substeps,S5,1,100,19,0.1345466015045483
substeps,S5,1,100,20,-0.1571597191774339
substeps,S5,1,100,21,0.01635345709835445
substeps,S5,1,100,22,-0.01760725565047931
schedule,coarse,1,1,1,-1.8633893588791945
schedule,coarse,1,1,2,0.9432517283983279
schedule,coarse,1,1,3,-0.013691541841944266
schedule,coarse,1,1,4,0.09600615614130223
schedule,coarse,1,1,5,-0.07590705549326547
schedule,coarse,1,1,6,-0.1338782602544171
schedule,coarse,1,1,7,-0.22161473025361383
schedule,coarse,1,1,8,0.10480029769812632
schedule,coarse,1,1,9,0.08357908791044395
schedule,coarse,1,1,10,-0.006610320937165477
schedule,coarse,1,1,11,0.025655476559893593
schedule,coarse,1,1,12,-0.06333143818900529
schedule,coarse,1,1,13,0.038903944017657226
schedule,coarse,1,1,14,0.2104974935858521
schedule,coarse,1,1,15,0.0519751108061429
schedule,coarse,1,1,16,0.2704127989650343
schedule,coarse,1,1,17,-0.16648432210683925
schedule,coarse,1,1,18,-0.2450992995880129
schedule,coarse,1,1,19,0.1345466015045483
schedule,coarse,1,1,20,-0.1571597191774339
schedule,coarse,1,1,21,0.01635345709835445
schedule,coarse,1,1,22,-0.01760725565047931
schedule,coarse,1,5,1,-1.8633893588791945
schedule,coarse,1,5,2,0.9432517283983279
schedule,coarse,1,5,3,-0.013691541841944266
schedule,coarse,1,5,4,0.09600615614130223
schedule,coarse,1,5,5,-0.07590705549326547
schedule,coarse,1,5,6,-0.1338782602544171
schedule,coarse,1,5,7,-0.22161473025361383
schedule,coarse,1,5,8,0.10480029769812632
schedule,coarse,1,5,9,0.08357908791044395
schedule,coarse,1,5,10,-0.006610320937165477
schedule,coarse,1,5,11,0.025655476559893593
schedule,coarse,1,5,12,-0.06333143818900529
schedule,coarse,1,5,13,0.038903944017657226
schedule,coarse,1,5,14,0.2104974935858521
schedule,coarse,1,5,15,0.0519751108061429
schedule,coarse,1,5,16,0.2704127989650343
schedule,coarse,1,5,17,-0.16648432210683925
schedule,coarse,1,5,18,-0.2450992995880129
schedule,coarse,1,5,19,0.1345466015045483
schedule,coarse,1,5,20,-0.1571597191774339
schedule,coarse,1,5,21,0.01635345709835445
schedule,coarse,1,5,22,-0.01760725565047931
schedule,coarse,1,25,1,-1.8633893588791945
schedule,coarse,1,25,2,0.9432517283983279
schedule,coarse,1,25,3,-0.013691541841944266
schedule,coarse,1,25,4,0.09600615614130223
schedule,coarse,1,25,5,-0.07590705549326547
schedule,coarse,1,25,6,-0.1338782602544171
schedule,coarse,1,25,7,-0.22161473025361383
schedule,coarse,1,25,8,0.10480029769812632
schedule,coarse,1,25,9,0.08357908791044395
schedule,coarse,1,25,10,-0.006610320937165477
schedule,coarse,1,25,11,0.025655476559893593
schedule,coarse,1,25,12,-0.06333143818900529
schedule,coarse,1,25,13,0.038903944017657226
schedule,coarse,1,25,14,0.2104974935858521
schedule,coarse,1,25,15,0.0519751108061429
schedule,coarse,1,25,16,0.2704127989650343
schedule,coarse,1,25,17,-0.16648432210683925
schedule,coarse,1,25,18,-0.2450992995880129
schedule,coarse,1,25,19,0.1345466015045483
schedule,coarse,1,25,20,-0.1571597191774339
schedule,coarse,1,25,21,0.01635345709835445
schedule,coarse,1,25,22,-0.01760725565047931
schedule,coarse,1,100,1,-1.8633893588791945
schedule,coarse,1,100,2,0.9432517283983279
schedule,coarse,1,100,3,-0.013691541841944266
schedule,coarse,1,100,4,0.09600615614130223
schedule,coarse,1,100,5,-0.07590705549326547
schedule,coarse,1,100,6,-0.1338782602544171
schedule,coarse,1,100,7,-0.22161473025361383
schedule,coarse,1,100,8,0.10480029769812632
schedule,coarse,1,100,9,0.08357908791044395
schedule,coarse,1,100,10,-0.006610320937165477
schedule,coarse,1,100,11,0.025655476559893593
schedule,coarse,1,100,12,-0.06333143818900529
schedule,coarse,1,100,13,0.038903944017657226
schedule,coarse,1,100,14,0.2104974935858521
schedule,coarse,1,100,15,0.0519751108061429
schedule,coarse,1,100,16,0.2704127989650343
schedule,coarse,1,100,17,-0.16648432210683925
schedule,coarse,1,100,18,-0.2450992995880129
schedule,coarse,1,100,19,0.1345466015045483
schedule,coarse,1,100,20,-0.1571597191774339
schedule,coarse,1,100,21,0.01635345709835445
schedule,coarse,1,100,22,-0.01760725565047931
schedule,jump,1,1,1,-1.8633893588791945
schedule,jump,1,1,2,0.9432517283983279
schedule,jump,1,1,3,-0.013691541841944266
schedule,jump,1,1,4,0.09600615614130223
schedule,jump,1,1,5,-0.07590705549326547
schedule,jump,1,1,6,-0.1338782602544171
schedule,jump,1,1,7,-0.22161473025361383
schedule,jump,1,1,8,0.10480029769812632
schedule,jump,1,1,9,0.08357908791044395
schedule,jump,1,1,10,-0.006610320937165477
schedule,jump,1,1,11,0.025655476559893593
schedule,jump,1,1,12,-0.06333143818900529
schedule,jump,1,1,13,0.038903944017657226
schedule,jump,1,1,14,0.2104974935858521
schedule,jump,1,1,15,0.0519751108061429
schedule,jump,1,1,16,0.2704127989650343
schedule,jump,1,1,17,-0.16648432210683925
schedule,jump,1,1,18,-0.2450992995880129
schedule,jump,1,1,19,0.1345466015045483
schedule,jump,1,1,20,-0.1571597191774339
schedule,jump,1,1,21,0.01635345709835445
schedule,jump,1,1,22,-0.01760725565047931
schedule,jump,1,100,1,-1.8633893588791945
schedule,jump,1,100,2,0.9432517283983279
schedule,jump,1,100,3,-0.013691541841944266
schedule,jump,1,100,4,0.09600615614130223
schedule,jump,1,100,5,-0.07590705549326547
schedule,jump,1,100,6,-0.1338782602544171
schedule,jump,1,100,7,-0.22161473025361383
