t,x,y,z,x_clean,y_clean,z_clean
1.42,13.291153696179794,17.37911170548373,27.961932640041347,13.192069526856237,17.484878663096634,28.104755582740573
1.44,13.48807412115513,16.533074681391955,31.205798092991376,13.908426991009376,16.689001849260134,31.180630676834788
1.46,14.3486319031888,14.91657918849231,34.10950790510649,14.272464938161987,15.068118448629368,33.94447456125636
1.48,14.140012919517293,12.97123967055047,36.29612059378541,14.209789426936982,12.770323250993643,36.06237421619483
1.5,13.392572486925776,9.991459086464387,37.155717153924975,13.700951646423931,10.090331002097116,37.30735636740658
1.52,12.558062497386254,7.272421639322667,37.9118426958652,12.790714543112433,7.382951815715907,37.62582336295391
1.54,11.683926528407966,5.045324612172608,37.12477317762492,11.577077692828365,4.955461728396367,37.13171259530304
1.56,10.156455838709478,2.7628225048340145,36.053868733209534,10.185405988568311,2.9955244781533543,36.039425288531476
1.58,8.698561825734005,1.5719363645827853,34.44202885875265,8.739829804130745,1.5597447347347582,34.58139592312102
1.6,7.413605455007513,0.27502190040300173,33.1318099985539,7.342419175840934,0.6072947382314273,32.950500884492016
1.62,5.932980485654471,-0.30855233891495837,31.19120356873792,6.06395720697257,0.04717792396456508,31.278931914861715
1.6400000000000001,5.0676020675280435,-0.08531421845145795,29.98785422692068,4.944337830566179,-0.2233907641340925,29.643237772740292
1.6600000000000001,3.924952015811134,-0.3756010952279267,28.16938609616005,3.998362889373315,-0.2965896002508221,28.08008588258144
1.6800000000000002,3.253666651113324,0.0008577093549025638,26.882196145063183,3.2232174301382366,-0.24500380204724476,26.602159872858532
1.7000000000000002,2.734484609729287,-0.1936275606960559,25.305865893959957,2.6053806874271337,-0.12075506077804017,25.209881511871952
1.7200000000000002,2.1371848311361683,0.24574287154180852,23.879639670373955,2.126039588772816,0.04163469850985878,23.89857584577103
1.7400000000000002,1.8420023874631564,0.37190101269924625,22.58774660525672,1.7648723180916337,0.22129597005195942,22.66222454265196
1.7599999999999998,1.2980814385991255,0.5686367808620436,21.261243910045216,1.5024377948498073,0.4072697977229158,21.495123103456553
1.7799999999999998,1.305677547347975,0.8181893729038678,20.351736770940548,1.3215149260556542,0.5954560738499349,20.392434211154697
1.7999999999999998,1.1091487707939012,0.7084473819693347,19.439017310103484,1.2077190731229852,0.7863387704000983,19.350250510351707
1.8199999999999998,1.1466954617337142,1.0555251371670364,18.523726692083212,1.1496615258067748,0.9834083872672582,18.365495497083664
1.8399999999999999,1.356288433119737,1.2404001660072355,17.280562265652783,1.1388491555179414,1.1921499925855146,17.43581672738743
1.8599999999999999,1.55102670874699,1.2662853124660283,16.532640481110494,1.1694612596542249,1.4194642461197922,16.559533796671644
1.88,1.3063503850007616,1.4395295695651167,15.731210862568037,1.2380933235368057,1.6734073939101077,15.735663245402765
1.9,1.451497844129075,1.7868592513298416,15.12431904719443,1.3435226785120398,1.9631595858530237,14.964030724878812
1.92,1.6578550887019514,2.0914940471740753,14.416686571808537,1.4865266771785546,2.299151916454307,14.245483615739055
1.94,1.5054957038048111,2.837313357708258,13.694590934190014,1.6697673546744938,2.693297554306804,13.582227829724177
1.96,1.8488645749866182,3.2355023737934414,12.729103572536703,1.8977448363603304,3.1592784270427905,12.978327870477116
1.98,2.294245430339403,3.810839866697107,12.388438433748107,2.176812191260127,3.7128328394377417,12.440428492696348
2.0,2.454077018474341,4.307734707706688,12.138804516263589,2.5152339665899177,4.371965874480694,11.97877873878151
