window_size,dp_w,dp_wv,J
3,0.75,-0.0375,0.7189768216015885
3,0.75,-0.025,0.712179071873309
3,0.75,-0.0125,0.7079521857380716
3,0.75,0.0,0.7062711884671607
3,0.75,0.0125,0.7071110821653652
3,0.75,0.025,0.7104468460354317
3,0.75,0.0375,0.7162534366771682
3,0.75,0.05,0.7245057884224675
3,0.75,0.0625,0.7351788137075632
3,0.75,0.075,0.7482474034837858
3,0.75,0.0875,0.7636864276681717
3,0.75,0.1,0.7814707356352184
3,0.75,0.1125,0.8015751567511415
3,0.75,0.125,0.8239745009519492
3,0.75,0.1375,0.8486435593666859
3,0.75,0.15,0.8755571049871741
3,0.75,0.1625,0.9046898933855896
3,0.75,0.175,0.9360166634811802
3,0.75,0.1875,0.9695121383574556
3,0.75,0.2,1.0051510261311152
3,0.75,0.2125,1.0429080208739963
3,0.75,0.225,1.0827578035892818
3,0.75,0.2375,1.1246750432431507
3,0.75,0.25,1.168634397853064
3,0.75,0.2625,1.21461051563377
3,0.75,0.275,1.2625780362021157
3,0.75,0.2875,1.3125115918416461
3,0.75,0.3,1.3643858088279184
3,0.75,0.3125,1.4181753088153886
3,0.75,0.325,1.4738547102866222
3,0.75,0.3375,1.531398630064497
3,0.75,0.35,1.590781684887954
3,0.75,0.3625,1.651978493051721
3,0.75,0.375,1.714963676110348
3,0.75,0.3875,1.7797118606467073
3,0.75,0.4,1.8461976801049635
3,0.75,0.4125,1.9143957766879363
3,0.75,0.425,1.9842808033184718
3,0.75,0.4375,2.0558274256643703
3,0.75,0.45,2.129010324226196
3,0.75,0.4625,2.2038041964870145
3,0.75,0.475,2.280183759122997
3,0.75,0.4875,2.3581237502735224
3,0.75,0.5,2.4375989318691826
3,0.7875,-0.5,3.002767549866133
3,0.7875,-0.4875,2.886013611344566
3,0.7875,-0.475,2.7726204332057423
3,0.7875,-0.4625,2.6625672760405137
3,0.7875,-0.45,2.5558333836165907
3,0.7875,-0.4375,2.4523979826744013
3,0.7875,-0.425,2.35224028272233
3,0.7875,-0.4125,2.255339475831689
3,0.7875,-0.4,2.161674736431704
3,0.7875,-0.3875,2.0712252211049176
3,0.7875,-0.375,1.9839700683833186
3,0.7875,-0.3625,1.899888398545508
3,0.7875,-0.35,1.818959313415322
3,0.7875,-0.3375,1.741161896162196
3,0.7875,-0.325,1.6664752111036636
3,0.7875,-0.3125,1.5948783035103282
3,0.7875,-0.3,1.5263501994136708
3,0.7875,-0.2875,1.4608699054170773
3,0.7875,-0.275,1.398416408510415
3,0.7875,-0.2625,1.3389686758885773
3,0.7875,-0.25,1.2825056547743492
3,0.7875,-0.2375,1.2290062722459743
3,0.7875,-0.225,1.1784494350698214
3,0.7875,-0.2125,1.1308140295385454
3,0.7875,-0.2,1.0860789213151332
3,0.7875,-0.1875,1.0442229552832496
3,0.7875,-0.175,1.0052249554042783
3,0.7875,-0.1625,0.9690637245815057
3,0.7875,-0.15,0.9357180445318413
3,0.7875,-0.1375,0.9051666756655267
3,0.7875,-0.125,0.8773883569742711
3,0.7875,-0.1125,0.8523618059291248
3,0.7875,-0.1,0.8300657188364358
3,0.7875,-0.0875,0.810479000947422
3,0.7875,-0.075,0.7936053975398316
3,0.7875,-0.0625,0.7794343709637821
3,0.7875,-0.05,0.7679091593668387
3,0.7875,-0.0375,0.759007565329535
3,0.7875,-0.025,0.7527081520555186
3,0.7875,-0.0125,0.7489894623512913
3,0.7875,0.0,0.7478300170554333
3,0.7875,0.0125,0.7492083150479178
3,0.7875,0.025,0.7531028332768361
3,0.7875,0.0375,0.7594920268001152
3,0.7875,0.05,0.7683543288427701
3,0.7875,0.0625,0.7796681508702827
3,0.7875,0.075,0.7934118826787075
3,0.7875,0.0875,0.809563892502102
3,0.7875,0.1,0.8281025271379063
3,0.7875,0.1125,0.8490061120908822
3,0.7875,0.125,0.872252951736277
3,0.7875,0.1375,0.8978213295028215
3,0.7875,0.15,0.9256895080762514
3,0.7875,0.1625,0.9558357296239866
3,0.7875,0.175,0.9882382160416752
3,0.7875,0.1875,1.0228751692222486
3,0.7875,0.2,1.0597247713482028
3,0.7875,0.2125,1.0987651852077893
3,0.7875,0.225,1.1399745545358126
3,0.7875,0.2375,1.1833310043797662
3,0.7875,0.25,1.2288126414919827
3,0.7875,0.2625,1.2763975547485442
3,0.7875,0.275,1.3260638155956477
3,0.7875,0.2875,1.3777894785241613
3,0.7875,0.3,1.4315525815730812
3,0.7875,0.3125,1.4873311468625985
3,0.7875,0.325,1.5451031811575056
3,0.7875,0.3375,1.604846676461644
3,0.7875,0.35,1.6665396106440888
3,0.7875,0.3625,1.7301599480977805
3,0.7875,0.375,1.795685640431265
3,0.7875,0.3875,1.863094627194248
3,0.7875,0.4,1.932364836637592
3,0.7875,0.4125,2.003474186508405
3,0.7875,0.425,2.076400584880866
3,0.7875,0.4375,2.151121931023352
3,0.7875,0.45,2.227616116302478
3,0.7875,0.4625,2.3058610251245804
3,0.7875,0.475,2.3858345359151696
3,0.7875,0.4875,2.4675145221368675
3,0.7875,0.5,2.550878853346224
3,0.825,-0.5,2.994578867401563
3,0.825,-0.4875,2.880415875027275
3,0.825,-0.475,2.7694940137282287
3,0.825,-0.4625,2.6617960108376577
3,0.825,-0.45,2.5573045799435654
3,0.825,-0.4375,2.4560024207511435
3,0.825,-0.425,2.357872218945125
3,0.825,-0.4125,2.2628966460521864
3,0.825,-0.4,2.171058359303492
3,0.825,-0.3875,2.0823400014975637
3,0.825,-0.375,1.9967242008635135
3,0.825,-0.3625,1.914193570924825
3,0.825,-0.35,1.8347307103637684
3,0.825,-0.3375,1.7583182028865931
3,0.825,-0.325,1.6849386170896021
3,0.825,-0.3125,1.614574506326273
3,0.825,-0.3,1.547208408575512
3,0.825,-0.2875,1.4828228463111888
3,0.825,-0.275,1.4214003263731123
3,0.825,-0.2625,1.3629233398395317
3,0.825,-0.25,1.307374361901338
3,0.825,-0.2375,1.254735851738099
3,0.825,-0.225,1.2049902523960536
3,0.825,-0.2125,1.1581199906682258
3,0.825,-0.2,1.1141074769767978
3,0.825,-0.1875,1.0729351052578926
3,0.825,-0.175,1.0345852528489172
3,0.825,-0.1625,0.999040280378618
3,0.825,-0.15,0.9662825316600111
3,0.825,-0.1375,0.9362943335863396
3,0.825,-0.125,0.9090579960302319
3,0.825,-0.1125,0.8845558117470825
3,0.825,-0.1,0.8627700567307158
3,0.825,-0.0875,0.8436832203165797
3,0.825,-0.075,0.8273026362506237
3,0.825,-0.0625,0.8136213597156755
3,0.825,-0.05,0.8025862260300373
3,0.825,-0.0375,0.7941786392492195
3,0.825,-0.025,0.7883807683146522
3,0.825,-0.0125,0.7851747659840103
3,0.825,0.0,0.7845427672027462
3,0.825,0.0125,0.7864668890470425
3,0.825,0.025,0.7909292306752125
3,0.825,0.0375,0.7979118732847242
3,0.825,0.05,0.8073968800750828
3,0.825,0.0625,0.81936629621676
3,0.825,0.075,0.833802148826421
3,0.825,0.0875,0.8506864469486571
3,0.825,0.1,0.8700011815444746
3,0.825,0.1125,0.8917283254867658
3,0.825,0.125,0.9158498335630059
3,0.825,0.1375,0.9423476424854318
3,0.825,0.15,0.9712036709089471
3,0.825,0.1625,1.0023998194570116
3,0.825,0.175,1.0359179707557853
3,0.825,0.1875,1.0717399894767758
3,0.825,0.2,1.1098477223882903
3,0.825,0.2125,1.1502229984159384
3,0.825,0.225,1.1928476287124876
3,0.825,0.2375,1.2377034067373593
3,0.825,0.25,1.284772108346038
3,0.825,0.2625,1.3340354918897153
3,0.825,0.275,1.385475298325459
3,0.825,0.2875,1.4390732513372069
3,0.825,0.3,1.4948110574679137
3,0.825,0.3125,1.5526704062631487
3,0.825,0.325,1.6126329704264803
3,0.825,0.3375,1.6746804059869689
3,0.825,0.35,1.7387943524790832
3,0.825,0.3625,1.8049564331353973
3,0.825,0.375,1.8731482550923846
3,0.825,0.3875,1.9433514096096662
3,0.825,0.4,2.0155474723030475
3,0.825,0.4125,2.089718003391693
3,0.825,0.425,2.1658445479598045
3,0.825,0.4375,2.2439086362331233
3,0.825,0.45,2.3238917838706636
3,0.825,0.4625,2.4057754922719816
3,0.825,0.475,2.4895412489003896
3,0.825,0.4875,2.5751705276224435
3,0.825,0.5,2.662644789064083
3,0.8625,-0.5,2.983108447190988
3,0.8625,-0.4875,2.8715545399022835
3,0.8625,-0.475,2.763120316012296
3,0.8625,-0.4625,2.6577920395163432
3,0.8625,-0.45,2.5555559644311807
3,0.8625,-0.4375,2.4563983347166265
3,0.8625,-0.425,2.360305384197259
3,0.8625,-0.4125,2.2672633364841968
3,0.8625,-0.4,2.1772584048970245
3,0.8625,-0.3875,2.090276792385884
3,0.8625,-0.375,2.0063046914537734
3,0.8625,-0.3625,1.9253282840790722
3,0.8625,-0.35,1.8473337416383464
3,0.8625,-0.3375,1.772307224829473
3,0.8625,-0.325,1.7002348835950873
3,0.8625,-0.3125,1.631102857046438
3,0.8625,-0.3,1.5648972733876698
3,0.8625,-0.2875,1.5016042498405273
3,0.8625,-0.275,1.4412098925696135
3,0.8625,-0.2625,1.3837002966081418
3,0.8625,-0.25,1.32906154578431
3,0.8625,-0.2375,1.27727971264826
3,0.8625,-0.225,1.2283408583997337
3,0.8625,-0.2125,1.1822310328164156
3,0.8625,-0.2,1.1389362741830327
3,0.8625,-0.1875,1.0984426092212525
3,0.8625,-0.175,1.0607360530204197
3,0.8625,-0.1625,1.0258026089691719
3,0.8625,-0.15,0.9936282686880001
3,0.8625,-0.1375,0.9641990119627775
3,0.8625,-0.125,0.9375008066793233
3,0.8625,-0.1125,0.9135196087599101
3,0.8625,-0.1,0.892241362549652
3,0.8625,-0.0875,0.8736522309478976
3,0.8625,-0.075,0.8577632265026545
3,0.8625,-0.0625,0.8445710884597567
3,0.8625,-0.05,0.8340263414813319
3,0.8625,-0.0375,0.826114084264377
3,0.8625,-0.025,0.820820185703148
3,0.8625,-0.0125,0.8181305038298594
3,0.8625,0.0,0.8180308841931333
3,0.8625,0.0125,0.8205071598042968
3,0.8625,0.025,0.8255451510883755
3,0.8625,0.0375,0.8331306658368518
3,0.8625,0.05,0.8432494991622187
3,0.8625,0.0625,0.8558874334544039
3,0.8625,0.075,0.8710302383391436
3,0.8625,0.0875,0.8886636706383443
3,0.8625,0.1,0.9087734743325274
3,0.8625,0.1125,0.9313453805254034
3,0.8625,0.125,0.9563651074106682
3,0.8625,0.1375,0.983818360241075
3,0.8625,0.15,1.0136908312998612
3,0.8625,0.1625,1.0459681998746135
3,0.8625,0.175,1.0806361322336329
3,0.8625,0.1875,1.117680281604891
3,0.8625,0.2,1.1570862881576447
3,0.8625,0.2125,1.1988397789867997
3,0.8625,0.225,1.2429263681001022
3,0.8625,0.2375,1.2893316564082367
3,0.8625,0.25,1.3380412317179253
3,0.8625,0.2625,1.389040668728109
3,0.8625,0.275,1.4423155290293022
3,0.8625,0.2875,1.4978513611062072
3,0.8625,0.3,1.5556337003436873
3,0.8625,0.3125,1.6156480690361836
3,0.8625,0.325,1.6778799764006795
3,0.8625,0.3375,1.7423149185933051
3,0.8625,0.35,1.8089383787296769
3,0.8625,0.3625,1.8777358269090845
3,0.8625,0.375,1.9486927202426165
3,0.8625,0.3875,2.0217945028853235
3,0.8625,0.4,2.0970266060725558
3,0.8625,0.4125,2.1743744481605316
3,0.8625,0.425,2.2538234346713013
3,0.8625,0.4375,2.335358958342167
3,0.8625,0.45,2.4189663991797214
3,0.8625,0.4625,2.5046311245185624
3,0.8625,0.475,2.5923384890848666
3,0.8625,0.4875,2.6820738350648736
3,0.8625,0.5,2.7738224921784504
3,0.9,-0.5,2.9694320243996493
3,0.9,-0.4875,2.8604996243014917
3,0.9,-0.475,2.7545637251281234
3,0.9,-0.4625,2.65161420799278
3,0.9,-0.45,2.5516409479240973
3,0.9,-0.4375,2.454633813831795
3,0.9,-0.425,2.3605826684724303
3,0.9,-0.4125,2.26947736841522
3,0.9,-0.4,2.1813077640078973
3,0.9,-0.3875,2.0960636993426744
3,0.9,-0.375,2.0137350122222624
3,0.9,-0.3625,1.9343115341259918
3,0.9,-0.35,1.857783090176041
3,0.9,-0.3375,1.784139499103722
3,0.9,-0.325,1.7133705732159465
3,0.9,-0.3125,1.6454661183617538
3,0.9,-0.3,1.5804159338989983
3,0.9,-0.2875,1.5182098126611574
3,0.9,-0.275,1.4588375409242955
3,0.9,-0.2625,1.402288898374176
3,0.9,-0.25,1.3485536580735293
3,0.9,-0.2375,1.2976215864295004
3,0.9,-0.225,1.2494824431612745
3,0.9,-0.2125,1.204125981267883
3,0.9,-0.2,1.1615419469962112
3,0.9,-0.1875,1.1217200798092182
3,0.9,-0.175,1.0846501123543608
3,0.9,-0.1625,1.0503217704322576
3,0.9,-0.15,1.0187247729655666
3,0.9,-0.1375,0.9898488319681348
3,0.9,-0.125,0.9636836525143824
3,0.9,-0.1125,0.9402189327098281
3,0.9,-0.1,0.9194443641106409
3,0.9,-0.0875,0.9013498618873038
3,0.9,-0.075,0.8859501959503878
3,0.9,-0.0625,0.8732458680300679
3,0.9,-0.05,0.8631911704239412
3,0.9,-0.0375,0.8557749746438847
3,0.9,-0.025,0.8509869276056128
3,0.9,-0.0125,0.8488166705954031
3,0.9,0.0,0.8492538376733649
3,0.9,0.0125,0.8522880556433092
3,0.9,0.025,0.857908944026025
3,0.9,0.0375,0.8661061150329651
3,0.9,0.05,0.876869173540343
3,0.9,0.0625,0.8901877170636519
3,0.9,0.075,0.9060513357326259
3,0.9,0.0875,0.9244496122666458
3,0.9,0.1,0.9453721219506148
3,0.9,0.1125,0.9688084326113072
3,0.9,0.125,0.9947481045942103
3,0.9,0.1375,1.0231806907408703
3,0.9,0.15,1.0540957363667556
3,0.9,0.1625,1.087482779239657
3,0.9,0.175,1.1233313495586332
3,0.9,0.1875,1.1616309699335203
3,0.9,0.2,1.2023711553650207
3,0.9,0.2125,1.2455414132253781
3,0.9,0.225,1.2911312432396707
3,0.9,0.2375,1.339130137467727
3,0.9,0.25,1.3895275802866718
3,0.9,0.2625,1.4423130483741526
3,0.9,0.275,1.4974760106922058
3,0.9,0.2875,1.5550059284718512
3,0.9,0.3,1.614892255198361
3,0.9,0.3125,1.67712443659728
3,0.9,0.325,1.7416919106211664
3,0.9,0.3375,1.8085841074371203
3,0.9,0.35,1.877790449415051
3,0.9,0.3625,1.9493003511167957
3,0.9,0.375,2.0231032192860026
3,0.9,0.3875,2.0991884528388853
3,0.9,0.4,2.17754544285581
3,0.9,0.4125,2.2581635725737836
3,0.9,0.425,2.341032217379804
3,0.9,0.4375,2.426140744805151
3,0.9,0.45,2.5134785145206107
3,0.9,0.4625,2.6030348783326342
3,0.9,0.475,2.694799180180518
3,0.9,0.4875,2.788760756134538
3,0.9,0.5,2.884908934395126
3,0.9375,-0.5,2.9543505195772957
3,0.9375,-0.4875,2.848044731569204
3,0.9375,-0.475,2.744610647997436
3,0.9375,-0.4625,2.644041858632982
3,0.9375,-0.45,2.546331950556985
3,0.9375,-0.4375,2.451474508151575
3,0.9375,-0.425,2.359463113090719
3,0.9375,-0.4125,2.2702913443310924
3,0.9375,-0.4,2.1839527781029573
3,0.9375,-0.3875,2.1004409879010693
3,0.9375,-0.375,2.019749544475606
3,0.9375,-0.3625,1.9418720158231004
3,0.9375,-0.35,1.866801967177401
3,0.9375,-0.3375,1.7945329610006626
3,0.9375,-0.325,1.725058556974348
3,0.9375,-0.3125,1.658372311990254
3,0.9375,-0.3,1.5944677801415714
3,0.9375,-0.2875,1.5333385127139578
3,0.9375,-0.275,1.474978058176634
3,0.9375,-0.2625,1.419379962173527
3,0.9375,-0.25,1.3665377675144175
3,0.9375,-0.2375,1.3164450141661241
3,0.9375,-0.225,1.2690952392437291
3,0.9375,-0.2125,1.2244819770018076
3,0.9375,-0.2,1.1825987588257139
3,0.9375,-0.1875,1.143439113222887
3,0.9375,-0.175,1.1069965658141925
3,0.9375,-0.1625,1.073264639325294
3,0.9375,-0.15,1.0422368535780677
3,0.9375,-0.1375,1.013906725482044
3,0.9375,-0.125,0.9882677690258966
3,0.9375,-0.1125,0.9653134952698285
3,0.9375,-0.1,0.9450374127867566
3,0.9375,-0.0875,0.9274332578473585
3,0.9375,-0.075,0.912519625566971
3,0.9375,-0.0625,0.9003008470059745
3,0.9375,-0.05,0.8907350479382014
3,0.9375,-0.0375,0.8838149375180939
3,0.9375,-0.025,0.8795340044902771
3,0.9375,-0.0125,0.8778857361759829
3,0.9375,0.0,0.8788636168957085
3,0.9375,0.0125,0.8824611279581528
3,0.9375,0.025,0.8886717476522081
3,0.9375,0.0375,0.8974889512390314
3,0.9375,0.05,0.9089062109441469
3,0.9375,0.0625,0.922916995949617
3,0.9375,0.075,0.939514772386263
3,0.9375,0.0875,0.9586930033259339
3,0.9375,0.1,0.9804451487738478
3,0.9375,0.1125,1.0047646656609779
3,0.9375,0.125,1.0316450078365005
3,0.9375,0.1375,1.0610796260603128
3,0.9375,0.15,1.0930619679955986
3,0.9375,0.1625,1.1275854782014703
3,0.9375,0.175,1.164643598125663
3,0.9375,0.1875,1.2042297660973083
3,0.9375,0.2,1.2463374173197646
3,0.9375,0.2125,1.2909599838635144
3,0.9375,0.225,1.338090894659145
3,0.9375,0.2375,1.3877235754903858
3,0.9375,0.25,1.4398514489872245
3,0.9375,0.2625,1.4944679346191023
3,0.9375,0.275,1.5515664486881722
3,0.9375,0.2875,1.6111404043226418
3,0.9375,0.3,1.6731832114702003
3,0.9375,0.3125,1.737688276891514
3,0.9375,0.325,1.8046490041538048
3,0.9375,0.3375,1.8740587936245232
3,0.9375,0.35,1.9459110424650867
3,0.9375,0.3625,2.0201991446247205
3,0.9375,0.375,2.0969164908343796
3,0.9375,0.3875,2.1760564686007533
3,0.9375,0.4,2.2576124622003784
3,0.9375,0.4125,2.341577852673813
3,0.9375,0.425,2.4279460178199463
3,0.9375,0.4375,2.5167103321903634
3,0.9375,0.45,2.6078641670838296
3,0.9375,0.4625,2.7014008905408775
3,0.9375,0.475,2.7973138673384654
3,0.9375,0.4875,2.8955964589847825
3,0.9375,0.5,2.996242023714104
3,0.975,-0.5,2.9385190339418377
3,0.975,-0.4875,2.83483579992631
3,0.975,-0.475,2.733898050028446
3,0.975,-0.4625,2.6357031842377485
3,0.975,-0.45,2.5402486020661956
3,0.975,-0.4375,2.4475317025476446
3,0.975,-0.425,2.357549884237219
3,0.975,-0.4125,2.2703005452107
3,0.975,-0.4,2.185781083063923
3,0.975,-0.3875,2.103988894912167
3,0.975,-0.375,2.024921377389557
3,0.975,-0.3625,1.9485759266484517
3,0.975,-0.35,1.8749499383588488
3,0.975,-0.3375,1.8040408077077712
3,0.975,-0.325,1.7358459293986774
3,0.975,-0.3125,1.67036269765085
3,0.975,-0.3,1.6075885061988044
3,0.975,-0.2875,1.5475207482916826
3,0.975,-0.275,1.4901568166926593
3,0.975,-0.2625,1.4354941036783364
3,0.975,-0.25,1.3835300010381608
3,0.975,-0.2375,1.3342619000738138
3,0.975,-0.225,1.2876871915986257
3,0.975,-0.2125,1.243803265936977
3,0.975,-0.2,1.2026075129237037
3,0.975,-0.1875,1.1640973219035113
3,0.975,-0.175,1.1282700817303806
3,0.975,-0.1625,1.0951231807669726
3,0.975,-0.15,1.064654006884047
3,0.975,-0.1375,1.0368599474598692
3,0.975,-0.125,1.0117383893796237
3,0.975,-0.1125,0.989286719035699
3,0.975,-0.1,0.9695023227767244
3,0.975,-0.0875,0.952382817100429
3,0.975,-0.075,0.9379506798083215
3,0.975,-0.0625,0.9262141271138065
3,0.975,-0.05,0.9171351724182819
3,0.975,-0.0375,0.9107104149859516
3,0.975,-0.025,0.9069372361609953
3,0.975,-0.0125,0.9058130183615603
3,0.975,0.0,0.9073351435099287
3,0.975,0.0125,0.9115009930289136
3,0.975,0.025,0.9183079478412804
3,0.975,0.0375,0.9277533883691684
3,0.975,0.05,0.9398346945335225
3,0.975,0.0625,0.9545492457535201
3,0.975,0.075,0.9718944209460002
3,0.975,0.0875,0.9918675985248965
3,0.975,0.1,1.0144661564006683
3,0.975,0.1125,1.0396874719797324
3,0.975,0.125,1.0675289221639017
3,0.975,0.1375,1.0979878833498158
3,0.975,0.15,1.1310617314283828
3,0.975,0.1625,1.166747841784216
3,0.975,0.175,1.2050435892950695
3,0.975,0.1875,1.2459463483312887
3,0.975,0.2,1.289453492755239
3,0.975,0.2125,1.335562395920762
3,0.975,0.225,1.384270430672616
3,0.975,0.2375,1.4355749693459159
3,0.975,0.25,1.4894733837655862
3,0.975,0.2625,1.5459630452458126
3,0.975,0.275,1.60504132458949
3,0.975,0.2875,1.666705592087669
3,0.975,0.3,1.730953217519011
3,0.975,0.3125,1.7977815701492532
3,0.975,0.325,1.8671880187306424
3,0.975,0.3375,1.9391699315014173
3,0.975,0.35,2.013724676185247
3,0.975,0.3625,2.090849619990704
3,0.975,0.375,2.1705421296107192
3,0.975,0.3875,2.252799571222044
3,0.975,0.4,2.3376193104847194
3,0.975,0.4125,2.424998712541541
3,0.975,0.425,2.514935142017525
3,0.975,0.4375,2.6074259630193812
3,0.975,0.45,2.702468539134972
3,0.975,0.4625,2.800060233432802
3,0.975,0.475,2.9001984084614745
3,0.975,0.4875,3.0028804262491895
3,0.975,0.5,3.1081036483031923
3,1.0125,-0.5,2.9225810877285947
3,1.0125,-0.4875,2.821504441583647
3,1.0125,-0.475,2.7230459493315085
3,1.0125,-0.4625,2.6272069291817766
3,1.0125,-0.45,2.53398869921475
3,1.0125,-0.4375,2.4433925773815126
3,1.0125,-0.425,2.3554198815039995
3,1.0125,-0.4125,2.2700719292750815
3,1.0125,-0.4,2.1873500382586224
3,1.0125,-0.3875,2.1072555258895624
3,1.0125,-0.375,2.029789709473986
3,1.0125,-0.3625,1.9549539061892003
3,1.0125,-0.35,1.8827494330838028
3,1.0125,-0.3375,1.8131776070777583
3,1.0125,-0.325,1.7462397449624711
3,1.0125,-0.3125,1.68193716340086
3,1.0125,-0.3,1.6202711789274253
3,1.0125,-0.2875,1.5612431079483344
3,1.0125,-0.275,1.504854266741484
3,1.0125,-0.2625,1.4511059714565742
3,1.0125,-0.25,1.3999995381151982
3,1.0125,-0.2375,1.3515362826108914
3,1.0125,-0.225,1.305717520709228
3,1.0125,-0.2125,1.2625445680478782
3,1.0125,-0.2,1.2220187401366966
3,1.0125,-0.1875,1.1841413523577828
3,1.0125,-0.175,1.1489137199655655
3,1.0125,-0.1625,1.1163371580868728
3,1.0125,-0.15,1.086412981721005
3,1.0125,-0.1375,1.0591425057398154
3,1.0125,-0.125,1.0345270448877804
3,1.0125,-0.1125,1.0125679137829402
3,1.0125,-0.1,0.9932664273666076
3,1.0125,-0.0875,0.9766241310968791
3,1.0125,-0.075,0.9626674321039684
3,1.0125,-0.0625,0.9514084762989914
3,1.0125,-0.05,0.9428132071507086
3,1.0125,-0.0375,0.9368821543610015
3,1.0125,-0.025,0.9336166300826919
3,1.0125,-0.0125,0.933017947914188
3,1.0125,0.0,0.9350874213303054
3,1.0125,0.0125,0.939826363679312
3,1.0125,0.025,0.9472360881829992
3,1.0125,0.0375,0.957317907936757
3,1.0125,0.05,0.9700731359096485
3,1.0125,0.0625,0.9855030849444847
3,1.0125,0.075,1.0036090677579037
3,1.0125,0.0875,1.0243923969404438
3,1.0125,0.1,1.0478543849566164
3,1.0125,0.1125,1.0739963441449885
3,1.0125,0.125,1.102819586718251
3,1.0125,0.1375,1.1343254247633008
3,1.0125,0.15,1.1685151702413146
3,1.0125,0.1625,1.2053901349878222
3,1.0125,0.175,1.2449516307127875
3,1.0125,0.1875,1.2872009690006794
3,1.0125,0.2,1.332139461310552
3,1.0125,0.2125,1.3797684189761195
3,1.0125,0.225,1.4300891532058306
3,1.0125,0.2375,1.4831029750829519
3,1.0125,0.25,1.53881119556563
3,1.0125,0.2625,1.5972151254869886
3,1.0125,0.275,1.658316075555181
3,1.0125,0.2875,1.722115356353491
3,1.0125,0.3,1.7886142783403867
3,1.0125,0.3125,1.8578141518496187
3,1.0125,0.325,1.929716287090276
3,1.0125,0.3375,2.0043219941468817
3,1.0125,0.35,2.0816325829794575
3,1.0125,0.3625,2.161649363423602
3,1.0125,0.375,2.2443736451905734
3,1.0125,0.3875,2.3298067378673646
3,1.0125,0.4,2.417949950916774
3,1.0125,0.4125,2.508804593677492
3,1.0125,0.425,2.6023719753641696
3,1.0125,0.4375,2.6986534050675037
3,1.0125,0.45,2.797650191754306
3,1.0125,0.4625,2.8993636442675887
3,1.0125,0.475,3.0037950713266324
3,1.0125,0.4875,3.110945781527081
3,1.0125,0.5,3.220817083340988
3,1.05,-0.5,2.9071620867402026
3,1.05,-0.4875,2.80865995996089
3,1.05,-0.475,2.7126480710405216
3,1.05,-0.4625,2.619131762887139
3,1.05,-0.45,2.5281163762417043
3,1.05,-0.4375,2.439607249681873
3,1.05,-0.425,2.3536097196258186
3,1.05,-0.4125,2.2701291203360916
3,1.05,-0.4,2.189170783923496
3,1.05,-0.3875,2.110740040351016
3,1.05,-0.375,2.034842217437761
3,1.05,-0.3625,1.9614826408629578
3,1.05,-0.35,1.8906666341699445
3,1.05,-0.3375,1.8223995187702302
3,1.05,-0.325,1.7566866139475492
3,1.05,-0.3125,1.6935332368619773
3,1.05,-0.3,1.6329447025540533
3,1.05,-0.2875,1.5749263239489255
3,1.05,-0.275,1.5194834118605491
3,1.05,-0.2625,1.4666212749958931
3,1.05,-0.25,1.4163452199591688
3,1.05,-0.2375,1.3686605512561023
3,1.05,-0.225,1.323572571298213
3,1.05,-0.2125,1.2810865804071299
3,1.05,-0.2,1.2412078768189259
3,1.05,-0.1875,1.20394175668848
3,1.05,-0.175,1.1692935140938585
3,1.05,-0.1625,1.1372684410407203
3,1.05,-0.15,1.1078718274667456
3,1.05,-0.1375,1.0811089612460867
3,1.05,-0.125,1.0569851281938383
3,1.05,-0.1125,1.035505612071401
3,1.05,-0.1,1.0166756950406148
3,1.05,-0.0875,1.0005008878617363
3,1.05,-0.075,0.9870115610532558
3,1.05,-0.0625,0.9762238220051589
3,1.05,-0.05,0.9681075737602067
3,1.05,-0.0375,0.962667303693925
3,1.05,-0.025,0.9599082797369862
3,1.05,-0.0125,0.9598357693744192
3,1.05,0.0,0.9624550380810126
3,1.05,0.0125,0.9677713493229629
3,1.05,0.025,0.9757899645625627
3,1.05,0.0375,0.9865161432629057
3,1.05,0.05,0.9999551428926088
3,1.05,0.0625,1.0161122189305536
3,1.05,0.075,1.0349926248706327
3,1.05,0.0875,1.056601612226521
3,1.05,0.1,1.0809444305364497
3,1.05,0.1125,1.1080263273680035
3,1.05,0.125,1.1378525483229232
3,1.05,0.1375,1.170428337041924
3,1.05,0.15,1.2057589352095246
3,1.05,0.1625,1.2438495825588904
3,1.05,0.175,1.284705516876684
3,1.05,0.1875,1.3283319740079276
3,1.05,0.2,1.3747341878608839
3,1.05,0.2125,1.4239173904119282
3,1.05,0.225,1.4758868117104567
3,1.05,0.2375,1.5306476798837712
3,1.05,0.25,1.5882052211420146
3,1.05,0.2625,1.6485646597830668
3,1.05,0.275,1.7117312181974969
3,1.05,0.2875,1.7777101168734837
3,1.05,0.3,1.846506574401771
3,1.05,0.3125,1.9181258074806131
3,1.05,0.325,1.9925730309207352
3,1.05,0.3375,2.069853457650304
3,1.05,0.35,2.1499722987199004
3,1.05,0.3625,2.2329347633074814
3,1.05,0.375,2.3187460587233892
3,1.05,0.3875,2.40741139041532
3,1.05,0.4,2.4989359619733262
3,1.05,0.4125,2.5933249751348177
3,1.05,0.425,2.6905836297895593
3,1.05,0.4375,2.790717123984678
3,1.05,0.45,2.8937306539296843
3,1.05,0.4625,2.999629414001469
3,1.05,0.475,3.1084185967493347
3,1.05,0.4875,3.2201033929000125
3,1.05,0.5,3.3346889913626825
